block,m2,m4,Qm,chi,Rp,C1
1,0.12528300871210932,0.01796800927028694,0.8735431975713693,2.10190009829294e6,0.04,5.79523857e6
2,0.11182799189862422,0.016384587924958074,0.7632477441211426,1.8761623749294686e6,-0.29,5.43333371e6
3,0.13448983096809883,0.022235051146007483,0.813468541855618,2.256364943955283e6,-0.17,5.79056303e6
4,0.12153201437488477,0.01917558844410783,0.7702517480007584,2.0389688560825468e6,-0.23,5.44450531e6
5,0.12516885141655565,0.01830935795461578,0.8556958361825069,2.09998485668746e6,-0.14,5.65440115e6
6,0.14126153702413263,0.021359227291143843,0.9342483026384688,2.3699753191458704e6,0.23,6.13506575e6
7,0.12410096482850932,0.017940322105807555,0.8584600310147918,2.082068692736304e6,-0.03,5.79126032e6
8,0.13665691764325488,0.02260903607097227,0.8260021825402948,2.292722625195098e6,0.07,5.96907421e6
9,0.1380917263915589,0.022229377901659908,0.8578433900472411,2.316794721484084e6,0.13,6.03909812e6
10,0.1199514426065663,0.01820724022033468,0.790254229047124,2.0124512621219659e6,-0.31,5.43767659e6
11,0.14372610493653695,0.02282984099074242,0.9048329880442442,2.4113239073589467e6,0.21,6.20826145e6
12,0.14763005606282462,0.024501167352878,0.8895344919372856,2.476821338658118e6,0.09,6.24095459e6
13,0.09542698047268047,0.013103667237978922,0.694943517471211,1.6009990636179424e6,-0.66,4.78398492e6
14,0.1404901309962426,0.022467762699755985,0.8784798544964056,2.3570332735922574e6,-0.07,5.94163531e6
15,0.11476787197749445,0.016516135358888122,0.7975028147946398,1.9254853780267716e6,-0.28,5.46746586e6
16,0.14711005876863056,0.023696239346076228,0.9132828663166526,2.468097231734009e6,0.22,6.22881336e6
17,0.1549128531077403,0.02588782149329689,0.9269992866798044,2.5990063977648304e6,0.34,6.4693956e6
18,0.11657509092373373,0.016292802764836835,0.8340953990559697,1.9558054806471204e6,-0.28,5.48212958e6
19,0.1664482038938428,0.03043979287109051,0.910157460558756,2.7925374695390416e6,0.44,6.73883401e6
20,0.1482459648466788,0.02422091285118612,0.9073508594968788,2.487154573361137e6,0.41,6.37997128e6
21,0.06938912587355717,0.007451062340851622,0.6461965514767181,1.1641563528318573e6,-1.04,4.05663972e6
22,0.12795268574102978,0.019776240604956842,0.8278565231573473,2.1466898464573766e6,-0.07,5.80816816e6
23,0.09319630629387206,0.01230248876389711,0.7059995480190837,1.563574561094451e6,-0.63,4.80781698e6
24,0.11581395503127269,0.016652226738625674,0.8054701866912384,1.9430357393739487e6,-0.24,5.49159611e6
25,0.0975400022982896,0.013393942805378738,0.7103249720112056,1.636449687198901e6,-0.72,4.90299862e6
26,0.10690188063843138,0.014348312944547052,0.7964707856735551,1.7935159422771812e6,-0.39,5.20501718e6
27,0.13070245389137425,0.02089862038214512,0.8174286694935089,2.1928233006656263e6,-0.03,5.92252026e6
28,0.1558007747848089,0.026213276391509513,0.926014782013631,2.613903251532092e6,0.35,6.49855348e6
29,0.15674627453247822,0.027299867221738928,0.8999822006550414,2.629766105026686e6,0.29,6.45039864e6
30,0.12246315059952523,0.017520396102518643,0.855986540886828,2.0545907296487642e6,-0.26,5.67093189e6
31,0.1257308175978315,0.01895083550564774,0.8341710574770169,2.10941308469542e6,-0.07,5.81042446e6
32,0.12297103692193176,0.018839439333965105,0.8026712288827137,2.0631116481832243e6,-0.12,5.68511835e6
33,0.13298342691969622,0.02236774754671475,0.79062908763487,2.231091677851958e6,-0.09,5.8145719e6
34,0.14093507636836122,0.02290099421339208,0.8673289712173489,2.364498218208492e6,0.0,5.98388145e6
35,0.1608918916653127,0.027055194926877663,0.9567922490895225,2.699318019117551e6,0.44,6.58291248e6
36,0.14275695065161004,0.02397646929011852,0.8499811508004348,2.3950641965834023e6,0.19,6.24811789e6
37,0.1736534320330901,0.031407351115737094,0.9601419217350425,2.913421138360472e6,0.56,7.02472684e6
38,0.11669912366754673,0.01724505151528459,0.7897155571094053,1.9578864047811436e6,-0.17,5.47708689e6
39,0.11232711921905675,0.014990379625514534,0.8416986111930508,1.8845363417958664e6,-0.2,5.63813961e6
40,0.11260055091554619,0.018528685060031393,0.6842840722590936,1.8891237644291162e6,-0.26,5.27237534e6
41,0.17271940230507454,0.031745020477546085,0.9397376811813046,2.8977507198631335e6,0.68,6.91726711e6
42,0.13929222134387673,0.02215990652093882,0.8755597821939528,2.33693568460603e6,0.06,6.16049384e6
43,0.10857147560558815,0.016226060705126236,0.7264711706305129,1.8215270976736832e6,-0.5,5.19778961e6
44,0.10845827583835814,0.014763435595756309,0.7967791454457027,1.8196279207277156e6,-0.31,5.30967445e6
45,0.1537555919179347,0.027104628208289617,0.8722046236666041,2.5795907768150447e6,0.1,6.37361527e6
46,0.15883328723509435,0.02667580055695235,0.945726561422014,2.6647803679332207e6,0.53,6.65586583e6
47,0.16398004399353538,0.02887173228773352,0.9313419285044454,2.7511286177690458e6,0.4,6.60204835e6
48,0.1306938425679205,0.020107733348100246,0.8494682214781891,2.192678826631997e6,-0.06,5.76596217e6
49,0.14191147455946748,0.022439152102227328,0.8974878604991223,2.380879461562691e6,0.2,6.18075602e6
50,0.12730952473180907,0.019810580968935215,0.8181342643536942,2.1358993952829028e6,-0.22,5.80514791e6
