distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.0000275544900332,3.3212386063574684e-07,3.3211481968451404e-07
2,0.1486781971224892,0.14867741699170223,7.801307869703678e-07,5.247109543086896e-06
3,0.04877093262343844,0.04877356357140597,2.630947967527386e-06,5.3945000146726726e-05
4,0.02212473895190495,0.022120430299151752,4.308652753196723e-06,0.00019474366511455478
5,0.011990703446034532,0.011993436973891936,2.7335278574031757e-06,0.00022797059986561386
6,0.007273997797641701,0.007274706714674912,7.089170332109582e-07,9.745906624288446e-05
7,0.004770827877587333,0.0047698239869582645,1.0038906290681798e-06,0.00021042273056722806
8,0.0033138263394606174,0.003313189303520993,6.370359396244869e-07,0.00019223576445112558
9,0.0024055236591666437,0.0024056068891462504,8.322997960665338e-08,3.459952650621075e-05
10,0.0018084709214844735,0.001808833060470701,3.6213898622753683e-07,0.00020024595470425203
11,0.001399128266477947,0.0013994025598847342,2.742934067871249e-07,0.00019604593328502259
12,0.0011087066700138993,0.0011087851244680452,7.845445414590008e-08,7.07621377843037e-05
13,0.0008967420804198297,0.0008966743361072503,6.774431257942307e-08,7.554492429719264e-05
14,0.0007383282928790199,0.0007382040931492487,1.2419972977113433e-07,0.00016821748667768485
15,0.0006175402459769032,0.0006174281622545592,1.120837223439735e-07,0.00018150027155989696
16,0.0005238599928950874,0.0005237926129847134,6.737991037407236e-08,0.000128621981613256
17,0.00045014433247692433,0.0004501257315386896,1.8600938234733088e-08,4.132216467634106e-05
18,0.00039142320613279736,0.0003914418914990549,1.8685366257520028e-08,4.773699148328135e-05
19,0.0003441648404469724,0.0003442044528214469,3.9612374474497485e-08,0.00011509709830630071
20,0.00030581282856092357,0.0003058585954781427,4.5766917219133146e-08,0.00014965662962701884
21,0.0002744868041402074,0.0002745283123141869,4.1508173979508314e-08,0.00015122101810878316
22,0.0002487843687193614,0.0002488159390906096,3.157037124817052e-08,0.00012689853229397682
23,0.0002276473079068371,0.00022766714572325782,1.9837816420706193e-08,8.714276748146156e-05
24,0.00021026958150190757,0.0002102785136054443,8.932103536733564e-09,4.2479294784027196e-05
25,0.0001960330405115649,0.0001960333028713876,2.623598226961666e-10,1.3383449137528873e-06
26,0.0001844619174188649,0.00018445620134118867,5.716077676237632e-09,3.0987847010491117e-05
27,0.00017519027370047036,0.00017518108312069934,9.19057977101902e-09,5.246055946423437e-05
28,0.00016793856510123034,0.00016792785683369986,1.0708267530475752e-08,6.376300478702437e-05
29,0.000162496757364122,0.00016248580463725906,1.0952726862945537e-08,6.7402741079951e-05
30,0.00015871226215949662,0.0001587016778111271,1.0584348369518893e-08,6.668891379597524e-05
31,0.00015648152731797158,0.00015647139197038786,1.0135347583721446e-08,6.477024960988748e-05
32,0.0001557445077040282,0.0001557345610205221,9.946683506115465e-09,6.386538859538994e-05
33,0.00015648152731797158,0.00015647139197038786,1.0135347583721446e-08,6.477024960988748e-05
34,0.00015871226215949662,0.0001587016778111271,1.0584348369518893e-08,6.668891379597524e-05
35,0.000162496757364122,0.00016248580463725906,1.0952726862945537e-08,6.7402741079951e-05
36,0.00016793856510123034,0.00016792785683369986,1.0708267530475752e-08,6.376300478702437e-05
37,0.00017519027370047036,0.00017518108312069934,9.19057977101902e-09,5.246055946423437e-05
38,0.0001844619174188649,0.00018445620134118867,5.716077676237632e-09,3.0987847010491117e-05
39,0.0001960330405115649,0.0001960333028713876,2.623598226961666e-10,1.3383449137528873e-06
40,0.00021026958150190757,0.0002102785136054443,8.932103536733564e-09,4.2479294784027196e-05
41,0.0002276473079068371,0.00022766714572325782,1.9837816420706193e-08,8.714276748146156e-05
42,0.0002487843687193614,0.0002488159390906096,3.157037124817052e-08,0.00012689853229397682
43,0.0002744868041402074,0.0002745283123141869,4.1508173979508314e-08,0.00015122101810878316
44,0.00030581282856092357,0.0003058585954781427,4.5766917219133146e-08,0.00014965662962701884
45,0.0003441648404469724,0.0003442044528214469,3.9612374474497485e-08,0.00011509709830630071
46,0.00039142320613279736,0.0003914418914990549,1.8685366257520028e-08,4.773699148328135e-05
47,0.00045014433247692433,0.0004501257315386896,1.8600938234733088e-08,4.132216467634106e-05
48,0.0005238599928950874,0.0005237926129847134,6.737991037407236e-08,0.000128621981613256
49,0.0006175402459769032,0.0006174281622545592,1.120837223439735e-07,0.00018150027155989696
50,0.0007383282928790199,0.0007382040931492487,1.2419972977113433e-07,0.00016821748667768485
51,0.0008967420804198297,0.0008966743361072503,6.774431257942307e-08,7.554492429719264e-05
52,0.0011087066700138993,0.0011087851244680452,7.845445414590008e-08,7.07621377843037e-05
53,0.001399128266477947,0.0013994025598847342,2.742934067871249e-07,0.00019604593328502259
54,0.0018084709214844735,0.001808833060470701,3.6213898622753683e-07,0.00020024595470425203
55,0.0024055236591666437,0.0024056068891462504,8.322997960665338e-08,3.459952650621075e-05
56,0.0033138263394606174,0.003313189303520993,6.370359396244869e-07,0.00019223576445112558
57,0.004770827877587333,0.0047698239869582645,1.0038906290681798e-06,0.00021042273056722806
58,0.007273997797641701,0.007274706714674912,7.089170332109582e-07,9.745906624288446e-05
59,0.011990703446034532,0.011993436973891936,2.7335278574031757e-06,0.00022797059986561386
60,0.02212473895190495,0.022120430299151752,4.308652753196723e-06,0.00019474366511455478
61,0.04877093262343844,0.04877356357140597,2.630947967527386e-06,5.3945000146726726e-05
62,0.1486781971224892,0.14867741699170223,7.801307869703678e-07,5.247109543086896e-06
63,1.0000272223661726,1.0000275544900332,3.3212386063574684e-07,3.3211481968451404e-07
