distance,exact_power_law,exponential_fit,absolute_error,relative_error
1,1.0,1.000000331582173,3.315821730520696e-07,3.315821730520696e-07
2,0.14865088937534013,0.14865010875609397,7.806192461601302e-07,5.251359406192884e-06
3,0.04874348196120343,0.048746112506441897,2.630545238468951e-06,5.3967117912558854e-05
4,0.02209708691207961,0.022092777970370757,4.3089417088547355e-06,0.00019500044173239895
5,0.011962790249769765,0.01196552362428721,2.7333745174443896e-06,0.00022848971355131768
6,0.007245761944783737,0.007246470858045145,7.089132614077759e-07,9.783833181521045e-05
7,0.004742205719235527,0.004741201978863788,1.0037403717390314e-06,0.0002116610773901307
8,0.0032847516220848223,0.0032841148839341796,6.367381506426455e-07,0.00019384666601930455
9,0.002375927033702164,0.0023760106902777477,8.365657558394649e-08,3.521007774956498e-05
10,0.0017782794100389228,0.001778642072488272,3.626624493493439e-07,0.0002039400823638879
11,0.001368264678315456,0.00136853954629314,2.74867977684062e-07,0.00020088801679983928
12,0.0010770889572940968,0.0010771679777519046,7.902045780780811e-08,7.336483887675004e-05
13,0.0008642826227200463,0.0008642153628107934,6.725990925283629e-08,7.782166097607952e-05
14,0.0007049330977651856,0.0007048092158224419,1.2388194274375562e-07,0.00017573574447914616
15,0.0005831080507453127,0.0005829960235650241,1.1202718028864751e-07,0.00019212079158477995
16,0.00048828125,0.0004882135646919564,6.768530804357378e-08,0.0001386195108732391
17,0.00041330005798268486,0.0004132806878412952,1.9370141389680236e-08,4.6867018321327566e-05
18,0.00035318366665074033,0.0003532010223574485,1.7355706708171298e-08,4.914073992366747e-05
19,0.00030438804926809216,0.00030442568805224017,3.763878414801344e-08,0.00012365394843364164
20,0.00026434281586014104,0.0002643859044868879,4.30886267468642e-08,0.0001630028287572665
21,0.00023115161893187263,0.00023118971699620218,3.80980643295537e-08,0.0001648185052979549
22,0.0002033937613324562,0.0002034212083196251,2.744698716889522e-08,0.00013494507889075266
23,0.00017999003066448938,0.00018000510849701515,1.5077832525762797e-08,8.377037589303292e-05
24,0.00016011023143812524,0.00016011391372309936,3.6822849741168645e-09,2.299843639623922e-05
25,0.00014310835055998653,0.00014310310019894105,5.250361045477632e-09,3.6688013137827664e-05
26,0.00012847638053898645,0.00012846520226161045,1.1178277375999482e-08,8.70064779931079e-05
27,0.00011581095650839697,0.00011579675433254195,1.420217585502699e-08,0.0001226324026949665
28,0.00010478893193290843,0.00010477414049639209,1.479143651634293e-08,0.00014115456893685308
29,9.514927988462354e-05,9.51357066196857e-05,1.357326493784056e-08,0.00014265231386195753
30,8.66795303452117e-05,8.666834133147515e-05,1.1189013736557672e-08,0.00012908484496854184
31,7.92055003783212e-05,7.919729193637139e-05,8.20844194980748e-09,0.00010363474645826689
32,7.25834420778028e-05,7.25783539988371e-05,5.088078965694975e-09,7.009971999179952e-05
33,6.669398466562124e-05,6.669182472646349e-05,2.1599391577473972e-09,3.238581663063808e-05
34,6.143742119800576e-05,6.14377821807363e-05,3.609827305508292e-10,5.875616578818035e-06
35,5.6730012340473174e-05,5.6732371541902616e-05,2.3592014294421997e-09,4.1586478340302824e-05
36,5.250106616047621e-05,5.250486347765311e-05,3.797317176901325e-09,7.23283821569326e-05
37,4.869061486110715e-05,4.869530943420081e-05,4.69457309366304e-09,9.641638552017852e-05
38,4.524755423892675e-05,4.525266185874917e-05,5.107619822420674e-09,0.00011288167743719852
39,4.2128144429936165e-05,4.213325896851247e-05,5.114538576306998e-09,0.00012140431641400798
40,3.929479467759173e-05,3.9299597081430784e-05,4.802403839053763e-09,0.000122214758429375
41,3.6715072828822024e-05,3.6719331032461e-05,4.258203638973074e-09,0.00011597971380381694
42,3.436089373477257e-05,3.4364456424760324e-05,3.5626899877504517e-09,0.00010368443892206089
43,3.220785090659961e-05,3.221063753932144e-05,2.7866327218355473e-09,8.652029376056716e-05
44,3.023466351546528e-05,3.0236652457458277e-05,1.9889419929959443e-09,6.578350018608885e-05
45,2.8422716752936642e-05,2.842393292177659e-05,1.2161688399478109e-09,4.278862047281796e-05
46,2.6755678136971087e-05,2.6756181099894147e-05,5.029629230598543e-10,1.8798361995723756e-05
47,2.5219175892585318e-05,2.5219049036974673e-05,1.268556106445956e-10,5.030125139096729e-06
48,2.380052830136886e-05,2.3799869423948177e-05,6.588774206844818e-10,2.768331073754305e-05
49,2.248851508355014e-05,2.2487428545808394e-05,1.0865377417472314e-09,4.831522836036471e-05
50,2.1273183587779955e-05,2.1271774043531385e-05,1.4095442485698628e-09,6.625920576267454e-05
51,2.014568392084333e-05,2.0144051527086802e-05,1.6323937565276825e-09,8.102945340260992e-05
