block,m2,m4,Qm,chi,Rp,C1
1,0.16780858357388864,0.03262160948394211,0.8632229116388725,703840.2133182954,0.0675,1.66156747e6
2,0.1621940084937438,0.03073079738178055,0.8560434037700979,680290.9786013436,0.03,1.620488695e6
3,0.15135327918871042,0.028631290413413158,0.8000971940281074,634821.6643143249,-0.12,1.5434506975e6
4,0.14943486971275888,0.0264821902152908,0.8432376666932724,626775.2717757034,-0.1725,1.545490925e6
5,0.14400652319830157,0.025617997064196287,0.8095042977675342,604007.136276729,-0.165,1.53793688e6
6,0.15171353216320427,0.028020323082213947,0.8214393450747105,636332.6748062563,-0.16,1.550718425e6
7,0.17042842086392965,0.03284957696875815,0.8842076312214618,714828.6073432636,0.1375,1.6742705825e6
8,0.17120233680965669,0.03318582506754349,0.8832156521476161,718074.6460900903,0.0675,1.6888396075e6
9,0.14203142502477079,0.02462626531830552,0.8191630128979355,595722.9741070962,-0.27,1.49849048e6
10,0.18779624488652416,0.038502450542142054,0.9159788298378079,787674.5411125278,0.2975,1.78039078e6
11,0.1670200709120172,0.03242515087439406,0.8603106950994736,700532.9515065574,0.06,1.657543055e6
12,0.16122218296484334,0.03043680233625823,0.853985645166983,676214.8468981743,0.0875,1.63337841e6
13,0.1755470431628885,0.035004175548090107,0.8803739519845499,736297.6653262759,0.1875,1.6977401225e6
14,0.14479071471770966,0.025951555126379436,0.8078263890688839,607296.2739033485,-0.1725,1.534537655e6
15,0.148541035863106,0.027738355865761184,0.795448707993532,623026.2608847689,-0.175,1.5439818275e6
16,0.17010871380146228,0.031943353470519915,0.9058840530908361,713487.6587323284,0.1725,1.6829210575e6
17,0.1607352781049434,0.031005489111032715,0.8332663140695402,674172.6198966765,-0.0275,1.60315108e6
18,0.14917874673748258,0.02706468177120927,0.8222634452639134,625701.0141560101,-0.06,1.55198721e6
19,0.14838761429130215,0.02663718594822734,0.8266220057126409,622382.7641724658,-0.08,1.545485335e6
20,0.1623736948070018,0.030523745512541525,0.8637608629794299,681044.6376237869,0.05,1.633960145e6
21,0.15600573822279387,0.02944566737118746,0.8265321363459188,654335.4918508172,0.01,1.5893744725e6
22,0.16634454581092087,0.03164994527555591,0.8742671647654385,697699.5938729286,0.015,1.6482543325e6
23,0.15443770004829105,0.028553897627332753,0.8352976363330145,647758.6630633473,-0.0175,1.58538933e6
24,0.14143176998471405,0.02526976393308069,0.7915762732877442,593207.8385739661,-0.2375,1.5112954725e6
25,0.145064476772813,0.0261973582363937,0.8032757437402915,608444.5151861167,-0.29,1.523316165e6
26,0.15221094121768602,0.027649968422230255,0.8379094786866711,638418.9595931054,-0.0875,1.577340385e6
27,0.16946727404087483,0.03320051227191237,0.8650215013441637,710797.2653787375,0.05,1.6569224575e6
28,0.1650387258879249,0.03163376614930946,0.8610350381345343,692222.588146627,-0.03,1.6315306325e6
29,0.1747499347601058,0.03481880659434485,0.8770415383398302,732954.3503640508,0.1525,1.6947090125e6
30,0.17143077848747112,0.03323396803816821,0.8842913906358872,719032.7999331141,0.1675,1.690754305e6
31,0.15960222325414292,0.029445075953606663,0.8650977741677438,669420.2434037447,0.0425,1.602245215e6
32,0.14869874884150988,0.026396188589087956,0.837670856624018,623687.7570609403,-0.2375,1.549768395e6
33,0.18168079337270795,0.03690625470936018,0.8943717248059072,762024.4783663225,0.3525,1.750774815e6
34,0.17867271703986262,0.03478086512698066,0.9178592797463904,749407.691771164,0.3175,1.7417101925e6
35,0.17321325483505176,0.03400653886816733,0.8822665478208216,726509.0476076769,0.19,1.6982080375e6
36,0.1776557852615565,0.03473884894445886,0.908538394215696,745142.3707456875,0.205,1.7169624325e6
37,0.1447065590454224,0.025290463716785606,0.82797960785781,606943.2994304514,-0.1875,1.533708035e6
38,0.17549287673370997,0.03466876161012986,0.8883429448854133,736070.4748557067,0.255,1.701602205e6
39,0.15868026797162885,0.02994499104172456,0.8408560686648258,665553.2826744748,-0.0725,1.60816803e6
40,0.16002227953677958,0.030217253562785488,0.8474340626271897,671182.0871502327,-0.075,1.6100080925e6
41,0.15404619587744264,0.029273038353628055,0.8106514321350021,646116.5755535412,-0.02,1.58829446e6
42,0.16539791414825913,0.03099183974012218,0.8826991309321688,693729.1329036999,0.1725,1.66677476e6
43,0.1457999688575552,0.026614419445407406,0.7987260801412029,611529.3925791192,-0.2,1.53455753e6
44,0.15273382045414166,0.027923064646713392,0.8354247718028937,640612.0740660882,-0.1075,1.574009935e6
45,0.14240731136686577,0.025237009577948336,0.8035754897228249,597299.5556952906,-0.1625,1.51031479e6
46,0.16725644347838853,0.03203799973588619,0.8731730481196216,701524.3699071789,0.1,1.650513585e6
47,0.15860669787321002,0.02850544807024697,0.8825009362508777,665244.7073163963,0.01,1.6164084975e6
48,0.1586572840741428,0.029757326618358348,0.845913818556996,665456.8812213135,0.0275,1.61370398e6
49,0.169874231813057,0.03225150439403272,0.8947568547969963,712504.1699904322,0.1425,1.68951068e6
50,0.1589112141310568,0.031158585324370013,0.810459580039267,666521.941074748,0.0025,1.5740453675e6
