distance,exact_power_law,exponential_fit,absolute_error,relative_error
1,1.0,1.0000000000000013,1.3322676295501878e-15,1.3322676295501878e-15
2,0.14865088937534013,0.1486508893766737,1.3335721416041224e-12,8.971168266857005e-12
3,0.04874348196120343,0.04874348194830632,1.2897106993481344e-11,2.645914176534738e-10
4,0.02209708691207961,0.022097086987213025,7.513341337972435e-11,3.4001501500476904e-09
5,0.011962790249769765,0.011962789961333148,2.884366166050478e-10,2.4111148869353375e-08
6,0.007245761944783737,0.007245762670930123,7.261463860763762e-10,1.0021670482828005e-07
7,0.004742205719235527,0.004742204576402736,1.1428327910747993e-09,2.409918208396558e-07
8,0.0032847516220848223,0.0032847525705000376,9.4841521528638e-10,2.887327032308226e-07
9,0.002375927033702164,0.002375926946641359,8.706080474596423e-11,3.664287813178601e-08
10,0.0017782794100389228,0.0017782789992252018,4.10813720931949e-10,2.3101753223525046e-07
11,0.001368264678315456,0.0013682646974170578,1.910160181070597e-11,1.3960458172627081e-08
12,0.0010770889572940968,0.0010770891759503247,2.186562278894827e-10,2.0300665642213905e-07
13,0.0008642826227200463,0.0008642827159953463,9.327530002718742e-11,1.0792222078194051e-07
14,0.0007049330977651856,0.0007049330316657936,6.609939201887571e-11,9.376690104128651e-08
15,0.0005831080507453127,0.00058310794516241,1.0558290277230126e-10,1.8106919058542938e-07
16,0.00048828125,0.0004882811985840267,5.14159733126969e-11,1.0529991334440325e-07
17,0.00041330005798268486,0.0004133000750209072,1.7038222341250048e-11,4.12248244638859e-08
18,0.00035318366665074033,0.00035318371784537,5.119462964447638e-11,1.449518606847191e-07
19,0.00030438804926809216,0.0003043880952603539,4.5992261756867825e-11,1.5109746216205675e-07
20,0.00026434281586014104,0.0002643428355181007,1.965795966762593e-11,7.436540162312032e-08
21,0.00023115161893187263,0.00023115161148080032,7.451072311231988e-12,3.223456684258848e-08
22,0.0002033937613324562,0.00020339373793070638,2.340174983048865e-11,1.1505637969021795e-07
23,0.00017999003066448938,0.0001799900048532081,2.581128128072152e-11,1.4340394957115747e-07
24,0.00016011023143812524,0.00016011021303562604,1.8402499196799177e-11,1.1493643492677631e-07
25,0.00014310835055998653,0.00014310834364561823,6.914368302088705e-12,4.831561732793796e-08
26,0.00012847638053898645,0.00012847638427237117,3.733384722247671e-12,2.905891889688445e-08
27,0.00011581095650839697,0.00011581096717693368,1.0668536705644473e-11,9.212027106322139e-08
28,0.00010478893193290843,0.000104788945025239,1.3092330564405848e-11,1.2494001344329255e-07
29,9.514927988462354e-05,9.514929157001025e-05,1.1685386707739609e-11,1.2281108928947352e-07
30,8.66795303452117e-05,8.66795382077554e-05,7.862543691746111e-12,9.070819443105635e-08
31,7.92055003783212e-05,7.920550352887033e-05,3.1505491303925742e-12,3.97768982626728e-08
32,7.25834420778028e-05,7.258344087082544e-05,1.2069773620230345e-12,1.6628825080095614e-08
33,6.669398466562124e-05,6.669398024369338e-05,4.421927857515759e-12,6.630174939592612e-08
