distance,exact_power_law,exponential_fit,absolute_error,relative_error
1,1.0,1.0000002031806645,2.0318066451530115e-07,2.0318066451530115e-07
2,0.14865088937534013,0.14865042857248648,4.608028536523534e-07,3.0998997421995685e-06
3,0.04874348196120343,0.04874499067082133,1.508709617903392e-06,3.0952027988156956e-05
4,0.02209708691207961,0.02209458925395725,2.4976581223627725e-06,0.00011303110370613607
5,0.011962790249769765,0.011964444913003452,1.6546632336869593e-06,0.00013831749944113623
6,0.007245761944783737,0.0072461614528622695,3.995080785322569e-07,5.513679328367459e-05
7,0.004742205719235527,0.004741519539940039,6.861792954879209e-07,0.00014469623127158162
8,0.0032847516220848223,0.003284382607355623,3.6901472919926084e-07,0.00011234174502516823
9,0.002375927033702164,0.0023760439980229017,1.1696432073793686e-07,4.922891952438596e-05
10,0.0017782794100389228,0.0017785380449697587,2.5863493083593155e-07,0.00014544110974679204
11,0.001368264678315456,0.0013684232742473177,1.58595931861686e-07,0.00011591027260671667
12,0.0010770889572940968,0.0010771031366836156,1.417938951886813e-08,1.3164548223101389e-05
13,0.0008642826227200463,0.0008642090411094017,7.358161064458489e-08,8.513605238644148e-05
14,0.0007049330977651856,0.000704840918397167,9.217936801863245e-08,0.00013076328563783445
15,0.0005831080507453127,0.0005830406764743526,6.737427096011484e-08,0.00011554337292033422
16,0.00048828125,0.00048825276257130336,2.848742869664177e-08,5.8342253970722346e-05
17,0.00041330005798268486,0.00041330529936222033,5.241379535470339e-09,1.2681777885668542e-05
18,0.00035318366665074033,0.0003532094718814476,2.5805230707267798e-08,7.306462088686089e-05
19,0.00030438804926809216,0.0003044209620803345,3.2912812242367074e-08,0.00010812780699343047
20,0.00026434281586014104,0.0002643728540505201,3.003819037906627e-08,0.0001136334660025674
21,0.00023115161893187263,0.0002311732061265495,2.158719467686642e-08,9.338976199525914e-05
22,0.0002033937613324562,0.00020340511663304622,1.1355300590012302e-08,5.582914891598644e-05
23,0.00017999003066448938,0.00017999198118378806,1.9505192986755873e-09,1.083681852530741e-05
24,0.00016011023143812524,0.00016010501608823276,5.215349892483947e-09,3.2573495432735196e-05
25,0.00014310835055998653,0.0001430986752278736,9.675332112937416e-09,6.760843846692105e-05
26,0.00012847638053898645,0.0001284647919413931,1.1588597593364426e-08,9.02002184739929e-05
27,0.00011581095650839697,0.00011579950241315042,1.1454095246549948e-08,9.890338178598377e-05
28,0.00010478893193290843,0.00010477903707064767,9.894862260768304e-09,9.442659714390001e-05
29,9.514927988462354e-05,9.514176282558295e-05,7.517059040591171e-09,7.900279486829784e-05
30,8.66795303452117e-05,8.667469844909388e-05,4.831896117823997e-09,5.574437353987021e-05
31,7.92055003783212e-05,7.920327668383328e-05,2.2236944879184357e-09,2.8075000818087983e-05
32,7.25834420778028e-05,7.25834940313264e-05,5.195352360939844e-11,7.157765204040479e-07
33,6.669398466562124e-05,6.669583754823277e-05,1.8528826115288884e-09,2.778185500264455e-05
34,6.143742119800576e-05,6.144054847996465e-05,3.127281958891469e-09,5.090190795626981e-05
35,5.6730012340473174e-05,5.673390133475753e-05,3.8889942843554925e-09,6.855267827221937e-05
36,5.250106616047621e-05,5.2505260947731156e-05,4.194787254944781e-09,7.989908704183032e-05
37,4.869061486110715e-05,4.86947402352204e-05,4.125374113253836e-09,8.472626860477547e-05
38,4.524755423892675e-05,4.525132499438958e-05,3.770755462830422e-09,8.333611675272423e-05
39,4.2128144429936165e-05,4.213136415828306e-05,3.219728346892832e-09,7.642701548955241e-05
40,3.929479467759173e-05,3.9297347703176825e-05,2.553025585094726e-09,6.497108856381469e-05
41,3.6715072828822024e-05,3.671691222231523e-05,1.839393493205041e-09,5.009913780590631e-05
42,3.436089373477257e-05,3.436202763695237e-05,1.1339021797990788e-09,3.299978715779419e-05
43,3.220785090659961e-05,3.220832875373879e-05,4.778471391836468e-10,1.4836355911152478e-05
44,3.023466351546528e-05,3.0234563217320694e-05,1.0029814458622447e-10,3.317322996993869e-06
45,2.8422716752936642e-05,2.842213344507884e-05,5.833078578022842e-10,2.052259334927991e-05
46,2.6755678136971087e-05,2.6754714805575612e-05,9.63331395475173e-10,3.6004746003579646e-05
47,2.5219175892585318e-05,2.5217935938661574e-05,1.2399539237441335e-09,4.916710716580917e-05
48,2.380052830136886e-05,2.3799109956513957e-05,1.4183448549045803e-09,5.9592998816879446e-05
49,2.248851508355014e-05,2.24870074943493e-05,1.5075892008402012e-09,6.703818350118501e-05
50,2.1273183587779955e-05,2.1271664336053884e-05,1.5192517260710962e-09,7.141628425299757e-05
51,2.014568392084333e-05,2.0144217729368825e-05,1.466191474505077e-09,7.277943405972489e-05
52,1.9098128230844975e-05,1.9096766608621528e-05,1.3616222234468824e-09,7.1296108549934e-05
53,1.8123470223124363e-05,1.812225182266673e-05,1.2184004576331871e-09,6.722776833757741e-05
54,1.7215401684382046e-05,1.7214353169825387e-05,1.0485145566591298e-09,6.090561091062724e-05
55,1.63682633528565e-05,1.636740060748628e-05,8.627453702212936e-10,5.2708424322286574e-05
56,1.5576967928518818e-05,1.5576297460652377e-05,6.704678664405553e-10,4.304225761504208e-05
57,1.4836933388705148e-05,1.4836453823678107e-05,4.795650270412343e-10,3.232238188831601e-05
58,1.4144025078272452e-05,1.4143728650435341e-05,2.9642783711046443e-10,2.0957813314812792e-05
59,1.3494505292537387e-05,1.3494379274036839e-05,1.260185005477109e-10,9.338504659181582e-06
60,1.2884989276452504e-05,1.2885017298952667e-05,2.8022500163008392e-11,2.1748174997879045e-06
61,1.2312406733035988e-05,1.231256997449564e-05,1.6324145965299053e-10,1.3258290047792998e-05
62,1.1773968074656286e-05,1.1774246296051562e-05,2.782213952750239e-10,2.3630214852875412e-05
63,1.12671347677087e-05,1.1267507194512305e-05,3.724268036044647e-10,3.305426013646608e-05
64,1.0789593218788873e-05,1.0790039269459212e-05,4.4605067033933225e-10,4.134082363388684e-05
65,1.033923173212081e-05,1.0339731601201136e-05,4.998690803271908e-10,4.834683013963711e-05
66,9.914120136529894e-06,9.914655243574426e-06,5.351070445325609e-10,5.3974234441732034e-05
67,9.512491737934205e-06,9.513045055701749e-06,5.533177675435673e-10,5.8167489947668476e-05
68,9.13272730201093e-06,9.133283578494925e-06,5.562764839961518e-10,6.091022600375527e-05
69,8.77334081289099e-06,8.773886702046854e-06,5.458891558643902e-10,6.222135529743645e-05
70,8.432966788685358e-06,8.433490904389449e-06,5.24115704090796e-10,6.215080851427165e-05
71,8.110348964371309e-06,8.110841871381715e-06,4.929070104058361e-10,6.077506807304744e-05
72,7.804330177908362e-06,7.804784332542484e-06,4.5415463412164854e-10,5.819264738532199e-05
73,7.51384331710893e-06,7.5142529691225955e-06,4.096520136650733e-10,5.4519637471319185e-05
74,7.237903203335731e-06,7.238264269173992e-06,3.6106583826079274e-10,4.98854195914624e-05
75,6.97559930401828e-06,6.975909220276953e-06,3.099162586734798e-10,4.442862113581455e-05
76,6.7260891796754026e-06,6.726346744314984e-06,2.575646395814839e-10,3.829337267186128e-05
77,6.488592582935514e-06,6.488797790560362e-06,2.052076248481094e-10,3.162590688584598e-05
78,6.262386137242792e-06,6.262540013621375e-06,1.5387637858263584e-10,2.4571525167942556e-05
79,6.046798531761851e-06,6.046902971732247e-06,1.0443997039558318e-10,1.7271944789791528e-05
80,5.841206176645393e-06,5.841263788630439e-06,5.7611985045826863e-11,9.86302885115989e-06
81,5.645029269476762e-06,5.6450432290264056e-06,1.3959549643411209e-11,2.4728923406813654e-06
82,5.457728229484779e-06,5.457702143566289e-06,2.6085918489990355e-11,4.779629434288068e-06
83,5.278800461172313e-06,5.278738244336411e-06,6.221683590161765e-11,1.1786169293430835e-05
84,5.107777413405496e-06,5.107683176460759e-06,9.423694473656636e-11,1.844969682688972e-05
85,4.944221903864541e-06,4.944099855284791e-06,1.220485797497368e-10,2.468509345309527e-05
86,4.7877256821343866e-06,4.7875800420955105e-06,1.456400388760308e-10,3.041946187925786e-05
87,4.637907207677644e-06,4.637742134361914e-06,1.6507331573010364e-10,3.5592198881607506e-05
88,4.494409621538062e-06,4.494229149146758e-06,1.8047239130456226e-10,4.0154860482610304e-05
89,4.356898892916898e-06,4.356706880687412e-06,1.9201222948647413e-10,4.407084814353448e-05
90,4.2250621237874115e-06,4.224862215211071e-06,1.9990857634038037e-10,4.731494365843293e-05
91,4.098605996498885e-06,4.098401587873225e-06,2.0440862565952733e-10,4.9872719123071956e-05
92,3.977255350901096e-06,3.977049568318784e-06,2.0578258231188296e-10,5.173984674261873e-05
93,3.860751878918791e-06,3.860547562788943e-06,2.043161298480344e-10,5.2921331454549066e-05
94,3.7488529257459447e-06,3.7486526219571317e-06,2.0030378881293414e-10,5.3430687407689596e-05
95,3.641330387930771e-06,3.64113634479409e-06,1.9404313668115928e-10,5.328907734500482e-05
96,3.537969699601434e-06,3.5377838697528065e-06,1.8582984862765972e-10,5.252443192167365e-05
97,3.4385688989539476e-06,3.438392945444048e-06,1.759535098997814e-10,5.117056399634991e-05
98,3.34293776790048e-06,3.342773073755631e-06,1.646941448490432e-10,4.9266290994246886e-05
99,3.2508970384694864e-06,3.250744719065238e-06,1.5231940424854476e-10,4.685457658180904e-05
100,3.162277660168379e-06,3.1621385778174523e-06,1.390823509269198e-10,4.3981701125989736e-05
101,3.0769201230734517e-06,3.076794903289754e-06,1.2521978369765653e-10,4.0696468770394306e-05
102,2.9946738319078503e-06,2.9945628808672035e-06,1.1095104064680933e-10,3.704945742826507e-05
103,2.915396526813165e-06,2.9153000495883033e-06,9.647722486187573e-11,3.309231659383757e-05
104,2.8389537469193966e-06,2.8388717661210257e-06,8.19807983709778e-11,2.8877116599710984e-05
105,2.765218333176702e-06,2.7651507076834356e-06,6.762549326623605e-11,2.445575181347341e-05
106,2.6940699672349303e-06,2.69401641074247e-06,5.3556492460176845e-11,1.987939924037859e-05
107,2.625394743447398e-06,2.625354842611152e-06,3.990083624630055e-11,1.5198033113263145e-05
108,2.5590847713371197e-06,2.5590580033225167e-06,2.676801460296349e-11,1.0459995269706218e-05
109,2.4950378060998944e-06,2.495023555390955e-06,1.4250708939282815e-11,5.71162044296184e-06
110,2.4331569049319054e-06,2.4331544792811938e-06,2.4256507116828517e-12,9.969150393738115e-07
111,2.3733501071622796e-06,2.3733587525943964e-06,8.645432116736242e-12,3.642712506109451e-06
112,2.3155301363454723e-06,2.3155490511518542e-06,1.891480638193104e-11,8.168672082922522e-06
113,2.2596141226263094e-06,2.2596424703115006e-06,2.8347685191228996e-11,1.2545365559266811e-05
114,2.2055233438336993e-06,2.205560264992635e-06,3.692115893556177e-11,1.674031655062169e-05
115,2.1531829838889143e-06,2.1532276070114026e-06,4.462312248835619e-11,2.072425930459534e-05
116,2.1025219072323146e-06,2.1025733584449427e-06,5.1451212628112944e-11,2.4471189789333277e-05
117,2.053472448079566e-06,2.053529859846995e-06,5.7411767429208204e-11,2.795838214576506e-05
118,2.005970213415917e-06,2.0060327322331734e-06,6.251881725634161e-11,3.116637367704472e-05
119,1.959953898725863e-06,1.960020691840963e-06,6.679311510027647e-11,3.407892152141828e-05
120,1.915365115536385e-06,1.915435376748702e-06,7.02612123170871e-11,3.6682934103355496e-05
121,1.8721482299256981e-06,1.8722211845100424e-06,7.295458434425577e-11,3.8968380376136774e-05
122,1.8302502112167254e-06,1.8303251200263672e-06,7.490880964177907e-11,4.09281797552591e-05
123,1.7896204901359564e-06,1.7896966529399556e-06,7.616280399915929e-11,4.255807553554175e-05
124,1.750210825774518e-06,1.7502875838858495e-06,7.675811133144657e-11,4.3856494429737585e-05
125,1.7119751807396404e-06,1.7120519189909093e-06,7.67382512688402e-11,4.4824394729651556e-05
126,1.6748696039317149e-06,1.6749457520548445e-06,7.61481231296733e-11,4.546510543323341e-05
127,1.6388521204252002e-06,1.638927153890467e-06,7.503346526669412e-11,4.5784158516527216e-05
128,1.6038826279711046e-06,1.6039560683394024e-06,7.34403682977718e-11,4.5789116371110724e-05
129,1.569922799674967e-06,1.5699942145152986e-06,7.141484033150785e-11,4.548939625967175e-05
130,1.536935992437497e-06,1.5370049948594892e-06,6.900242199224392e-11,4.48960934819477e-05
131,1.504887160775545e-06,1.5049534086243626e-06,6.624784881750477e-11,4.402180478658871e-05
132,1.4737427756691372e-06,1.4738059704275524e-06,6.319475841520319e-11,4.2880453399685224e-05
133,1.443470748106092e-06,1.4435306335457601e-06,5.988543966819577e-11,4.148711689985305e-05
134,1.4140403570194946e-06,1.4140967176406989e-06,5.6360621204321485e-11,3.985785902399423e-05
135,1.3854221813351616e-06,1.3854748406314685e-06,5.265929630685641e-11,3.800956633746653e-05
136,1.3575880358663752e-06,1.3576368544478551e-06,4.881858147991682e-11,3.5959790591968606e-05
137,1.3305109108117483e-06,1.3305557844176412e-06,4.487360589287189e-11,3.3726597450820135e-05
138,1.3041649146292152e-06,1.3042057720582281e-06,4.0857429012954046e-11,3.132842216091218e-05
139,1.27852522007497e-06,1.2785620210587713e-06,3.6800983801323745e-11,2.878393263072731e-05
140,1.2535680132107846e-06,1.253600746253739e-06,3.2733042954359565e-11,2.6111900279363284e-05
141,1.2292704451966487e-06,1.2292991254024357e-06,2.868020578692952e-11,2.3331078933034538e-05
142,1.205610586698164e-06,1.2056352536016215e-06,2.4666903457525545e-11,2.0460091948164967e-05
143,1.1825673847496828e-06,1.182588100170059e-06,2.0715420376174213e-11,1.75173276747854e-05
144,1.1601206219248847e-06,1.1601374678546452e-06,1.684592976055051e-11,1.4520843300414368e-05
145,1.138250877676389e-06,1.13826395421782e-06,1.3076541430870686e-11,1.1488277046238675e-05
146,1.1169394917151985e-06,1.1169489150752745e-06,9.423360076018137e-12,8.4367686395862e-06
147,1.0961685293092774e-06,1.0961744298616202e-06,5.900552342787997e-12,5.38288792737562e-06
148,1.0759207483884798e-06,1.0759232688097208e-06,2.5204212409552944e-12,2.3425714623780565e-06
149,1.0561795683503726e-06,1.0561788618368398e-06,7.06513532802426e-13,6.689331567982483e-07
150,1.036929040468321e-06,1.0369252690377055e-06,3.771430615477631e-12,3.637115432483493e-06
151,1.0181538198095263e-06,1.0181471526910277e-06,6.667118498576954e-12,6.548242877313196e-06
152,9.998391385766006e-07,9.99829750692011e-07,9.38788458960519e-12,9.3893949810467e-06
153,9.819707807917327e-07,9.819588513289802e-07,1.1929462752489865e-11,1.2148490551695955e-05
154,9.645350582475995e-07,9.64520769327439e-07,1.4288920160638585e-11,1.4814308757837362e-05
155,9.475187876539162e-07,9.475023230897076e-07,1.64645642086534e-11,1.7376504216259536e-05
156,9.30909268912942e-07,9.308908130628066e-07,1.8455850135341097e-11,1.9825616471616716e-05
157,9.146942644613736e-07,9.146740011714442e-07,2.0263289929449005e-11,2.215307422024914e-05
158,8.988619796199001e-07,8.98840091256882e-07,2.1888363018087525e-11,2.4351194637627695e-05
159,8.834010438952697e-07,8.833777104661111e-07,2.3333429158602984e-11,2.6413178159396926e-05
160,8.683004931830677e-07,8.682758915391721e-07,2.4601643895689775e-11,2.8333099069774338e-05
161,8.535497528225194e-07,8.535240559456336e-07,2.5696876885814902e-11,3.01058922468672e-05
162,8.391386214575474e-07,8.39111997824218e-07,2.6623633329406408e-11,3.1727336400227074e-05
163,8.250572556610379e-07,8.250298686823258e-07,2.738697871208189e-11,3.3194034140260214e-05
164,8.112961552818129e-07,8.112681628148129e-07,2.7992467000077375e-11,3.450338919744279e-05
