distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.0000274622377956,2.3987162300898035e-07,2.3986509331357814e-07
2,0.1486781971224892,0.14867777295029233,4.2417219686674557e-07,2.8529549394339872e-06
3,0.04877093262343844,0.04877247786471908,1.5452412806399307e-06,3.1683652485606054e-05
4,0.02212473895190495,0.022122277690068852,2.4612618360966843e-06,0.00011124478537111818
5,0.011990703446034532,0.011992394337117483,1.6908910829508544e-06,0.00014101683779945806
6,0.007273997797641701,0.007274433336484758,4.355388430569984e-07,5.9876130729404983e-05
7,0.004770827877587333,0.004770177508915131,6.50368672201751e-07,0.00013632197364677313
8,0.0033138263394606174,0.0033134928990117473,3.334404488700149e-07,0.00010062097850434978
9,0.0024055236591666437,0.0024056759534102487,1.522942436049668e-07,6.331022479227112e-05
10,0.0018084709214844735,0.0018087646435210906,2.937220366170789e-07,0.00016241457527886528
11,0.001399128266477947,0.0013993217191423952,1.9345266444813734e-07,0.00013826656860783717
12,0.0011087066700138993,0.0011087555003613165,4.883034741723184e-08,4.4042620774185185e-05
13,0.0008967420804198297,0.0008967029817932313,3.909862659838819e-08,4.360074925901024e-05
14,0.0007383282928790199,0.0007382704802328379,5.781264618193085e-08,7.830208694359738e-05
15,0.0006175402459769032,0.0006175071879900886,3.3057986814654695e-08,5.3531712354001144e-05
16,0.0005238599928950874,0.0005238658507479368,5.857852849381999e-09,1.1182096225766073e-05
17,0.00045014433247692433,0.0004501840397493408,3.9707272416486875e-08,8.821009074577737e-05
18,0.00039142320613279736,0.0003914836990551435,6.049292234613837e-08,0.00015454608055510909
19,0.0003441648404469724,0.0003442327694823025,6.792903533008217e-08,0.00019737354705338765
20,0.00030581282856092357,0.0003058783181005308,6.548953960724968e-08,0.000214149092160151
21,0.0002744868041402074,0.00027454437674593907,5.7572605731686256e-08,0.00020974635160340264
22,0.0002487843687193614,0.00024883232532269233,4.795660333092606e-08,0.00019276373181235915
23,0.0002276473079068371,0.0002276865290384869,3.922113164979294e-08,0.0001722890202850274
24,0.00021026958150190757,0.00021030231821201283,3.2736710105262575e-08,0.0001556892341318784
25,0.0001960330405115649,0.00019606195573633185,2.891522476693837e-08,0.00014750179200139746
26,0.0001844619174188649,0.00018448944613561145,2.7528716746536442e-08,0.0001492379409893366
27,0.00017519027370047036,0.0001752182711483458,2.799744787542564e-08,0.0001598116566864549
28,0.00016793856510123034,0.00016796817462300643,2.9609521776092053e-08,0.00017631162775651898
29,0.000162496757364122,0.00016252842608086297,3.1668716740971365e-08,0.00019488829964777848
30,0.00015871226215949662,0.00015874584521513417,3.358305563754818e-08,0.0002115971077508753
31,0.00015648152731797158,0.00015651643872636165,3.491140839007663e-08,0.00022310242613581092
32,0.0001557445077040282,0.00015577989201781317,3.538431378496054e-08,0.00022719461704680935
33,0.00015648152731797158,0.00015651643872636165,3.491140839007663e-08,0.00022310242613581092
34,0.00015871226215949662,0.00015874584521513417,3.358305563754818e-08,0.0002115971077508753
35,0.000162496757364122,0.00016252842608086297,3.1668716740971365e-08,0.00019488829964777848
36,0.00016793856510123034,0.00016796817462300643,2.9609521776092053e-08,0.00017631162775651898
37,0.00017519027370047036,0.0001752182711483458,2.799744787542564e-08,0.0001598116566864549
38,0.0001844619174188649,0.00018448944613561145,2.7528716746536442e-08,0.0001492379409893366
39,0.0001960330405115649,0.00019606195573633185,2.891522476693837e-08,0.00014750179200139746
40,0.00021026958150190757,0.00021030231821201283,3.2736710105262575e-08,0.0001556892341318784
41,0.0002276473079068371,0.0002276865290384869,3.922113164979294e-08,0.0001722890202850274
42,0.0002487843687193614,0.00024883232532269233,4.795660333092606e-08,0.00019276373181235915
43,0.0002744868041402074,0.00027454437674593907,5.7572605731686256e-08,0.00020974635160340264
44,0.00030581282856092357,0.0003058783181005308,6.548953960724968e-08,0.000214149092160151
45,0.0003441648404469724,0.0003442327694823025,6.792903533008217e-08,0.00019737354705338765
46,0.00039142320613279736,0.0003914836990551435,6.049292234613837e-08,0.00015454608055510909
47,0.00045014433247692433,0.0004501840397493408,3.9707272416486875e-08,8.821009074577737e-05
48,0.0005238599928950874,0.0005238658507479368,5.857852849381999e-09,1.1182096225766073e-05
49,0.0006175402459769032,0.0006175071879900886,3.3057986814654695e-08,5.3531712354001144e-05
50,0.0007383282928790199,0.0007382704802328379,5.781264618193085e-08,7.830208694359738e-05
51,0.0008967420804198297,0.0008967029817932313,3.909862659838819e-08,4.360074925901024e-05
52,0.0011087066700138993,0.0011087555003613165,4.883034741723184e-08,4.4042620774185185e-05
53,0.001399128266477947,0.0013993217191423952,1.9345266444813734e-07,0.00013826656860783717
54,0.0018084709214844735,0.0018087646435210906,2.937220366170789e-07,0.00016241457527886528
55,0.0024055236591666437,0.0024056759534102487,1.522942436049668e-07,6.331022479227112e-05
56,0.0033138263394606174,0.0033134928990117473,3.334404488700149e-07,0.00010062097850434978
57,0.004770827877587333,0.004770177508915131,6.50368672201751e-07,0.00013632197364677313
58,0.007273997797641701,0.007274433336484758,4.355388430569984e-07,5.9876130729404983e-05
59,0.011990703446034532,0.011992394337117483,1.6908910829508544e-06,0.00014101683779945806
60,0.02212473895190495,0.022122277690068852,2.4612618360966843e-06,0.00011124478537111818
61,0.04877093262343844,0.04877247786471908,1.5452412806399307e-06,3.1683652485606054e-05
62,0.1486781971224892,0.14867777295029233,4.2417219686674557e-07,2.8529549394339872e-06
63,1.0000272223661726,1.0000274622377956,2.3987162300898035e-07,2.3986509331357814e-07
