block,m2,Rp,C1
1,0.12831680915709584,-0.1632,22200.3084
2,0.12843141335956754,-0.1612,22252.13
3,0.12532056149579585,-0.2354,21913.588
4,0.12598138163443653,-0.2282,22000.178
5,0.12129071944151074,-0.254,21622.9702
6,0.12530733833592386,-0.2114,21982.479
7,0.1231426228903234,-0.2626,21754.6914
8,0.13003183057680726,-0.1404,22525.1962
9,0.1227341588485986,-0.2808,21652.526
10,0.12675563859622926,-0.1958,22113.0828
11,0.12796154530607165,-0.151,22294.64
12,0.12411787473130971,-0.2388,21811.6574
13,0.12743710136301817,-0.1754,22211.7326
14,0.12882728792969136,-0.1712,22274.1782
15,0.13201906909868122,-0.112,22617.4772
16,0.12871034439504148,-0.1588,22386.656
17,0.12875158359762282,-0.1678,22362.2274
18,0.12894305413402618,-0.1668,22295.825
19,0.12575282205138355,-0.2238,21966.4412
20,0.13353191336914896,-0.1106,22834.5748
