distance,exact_power_law,exponential_fit,absolute_error,relative_error
1,1.0,1.000000001470091,1.4700909378717597e-09,1.4700909378717597e-09
2,0.14865088937534013,0.14865088238279475,6.992545376061088e-09,4.704005072182965e-08
3,0.04874348196120343,0.04874352937311838,4.7411914949613276e-08,9.726821524024485e-07
4,0.02209708691207961,0.022096931069336908,1.5584274270369347e-07,7.052637450527488e-06
5,0.011962790249769765,0.011963064335976995,2.740862072303507e-07,2.2911561726631943e-05
6,0.007245761944783737,0.007245530948328432,2.309964553049229e-07,3.1880215920041164e-05
7,0.004742205719235527,0.004742219508715597,1.3789480069956173e-08,2.907819880951753e-06
8,0.0032847516220848223,0.0032848396254130724,8.800332825008653e-08,2.6791471129324255e-05
9,0.002375927033702164,0.0023759405766967637,1.354299459990077e-08,5.700088600279155e-06
10,0.0017782794100389228,0.0017782449124202227,3.4497618700037036e-08,1.9399436615690195e-05
11,0.001368264678315456,0.0013682361759950188,2.8502320437205977e-08,2.0830999213029977e-05
12,0.0010770889572940968,0.0010770847691510107,4.188143086026122e-09,3.888391072681436e-06
13,0.0008642826227200463,0.0008642945200390852,1.1897319038907568e-08,1.3765542342462765e-05
14,0.0007049330977651856,0.000704947460392191,1.4362627005358626e-08,2.0374454045201947e-05
15,0.0005831080507453127,0.0005831166412615662,8.590516253426453e-09,1.4732288882731581e-05
16,0.00048828125,0.000488282422077894,1.1720778940503898e-09,2.4004155270151983e-06
17,0.00041330005798268486,0.00041329605493464717,4.00304803768823e-09,9.685573375496445e-06
18,0.00035318366665074033,0.0003531777576728298,5.9089779105435565e-09,1.6730609222614146e-05
19,0.00030438804926809216,0.00030438282674851737,5.222519574785145e-09,1.715743961480357e-05
20,0.00026434281586014104,0.00026433963445492105,3.181405219994382e-09,1.2035149166594357e-05
21,0.00023115161893187263,0.00023115072846398538,8.904678872522984e-10,3.852310839816122e-06
22,0.0002033937613324562,0.00020339470973198856,9.483995323561652e-10,4.662874250139677e-06
23,0.00017999003066448938,0.00017999207236861278,2.041704123394725e-09,1.1343428943576135e-05
24,0.00016011023143812524,0.00016011262468231422,2.39324418897964e-09,1.494747816852986e-05
25,0.00014310835055998653,0.00014311052201879172,2.171458805193087e-09,1.5173529683600675e-05
26,0.00012847638053898645,0.00012847798173547506,1.6011964886039794e-09,1.246296386842944e-05
27,0.00011581095650839697,0.0001158118500089728,8.935005758273912e-10,7.71516446082204e-06
28,0.00010478893193290843,0.00010478914212724357,2.1019433513614488e-10,2.0058829807591006e-06
29,9.514927988462354e-05,9.514893363899843e-05,3.462456251075198e-10,3.638972628351697e-06
30,8.66795303452117e-05,8.667880279334586e-05,7.275518658399812e-10,8.393583386324521e-06
31,7.92055003783212e-05,7.92045730747211e-05,9.273036001041087e-10,1.1707565707872414e-05
32,7.25834420778028e-05,7.258247529474131e-05,9.667830614843928e-10,1.331960890540421e-05
33,6.669398466562124e-05,6.669310247760045e-05,8.821880207815708e-10,1.322740012018374e-05
34,6.143742119800576e-05,6.143670657036687e-05,7.146276388844078e-10,1.1631797444447497e-05
