distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.0000271917936918,3.057248076920871e-08,3.0571648536597745e-08
2,0.1486781971224892,0.1486781665498726,3.057261660499577e-08,2.056294547330863e-07
3,0.04877093262343844,0.04877090205349504,3.0569943403058186e-08,6.268066194077005e-07
4,0.02212473895190495,0.022124708361537897,3.05903670519414e-08,1.3826317733483388e-06
5,0.011990703446034532,0.011990672958245588,3.04877889444749e-08,2.542618878174122e-06
6,0.007273997797641701,0.007273966972098906,3.08255427945367e-08,4.237771807482624e-06
7,0.004770827877587333,0.004770797787564384,3.009002294898644e-08,6.3070862586229665e-06
8,0.0033138263394606174,0.0033137952507656413,3.108869497600586e-08,9.381510010288012e-06
9,0.0024055236591666437,0.0024054932655996524,3.0393566991318566e-08,1.2634906697133857e-05
10,0.0018084709214844735,0.001808440531617509,3.0389866964488504e-08,1.6804177829712158e-05
11,0.001399128266477947,0.0013990976016522842,3.06648256628763e-08,2.1917093948841064e-05
12,0.0011087066700138993,0.0011086759832371024,3.068677679692912e-08,2.7677994213333645e-05
13,0.0008967420804198297,0.0008967115139001927,3.0566519637013206e-08,3.4086188553461004e-05
14,0.0007383282928790199,0.0007382977924030487,3.050047597114285e-08,4.131018175154851e-05
15,0.0006175402459769032,0.0006175097238885519,3.0522088351322627e-08,4.942526183542731e-05
16,0.0005238599928950874,0.0005238294197045608,3.0573190526656836e-08,5.83613769734458e-05
17,0.00045014433247692433,0.00045011372859221155,3.060388471278191e-08,6.798682667930901e-05
18,0.00039142320613279736,0.00039139260303848184,3.060309431552038e-08,7.818415933453299e-05
19,0.0003441648404469724,0.00034413425602847333,3.0584418499093186e-08,8.886561003550713e-05
20,0.00030581282856092357,0.0003057822633536454,3.056520727815447e-08,9.99474332780167e-05
21,0.0002744868041402074,0.00027445624874572233,3.0555394485052515e-08,0.00011131826384427891
22,0.0002487843687193614,0.0002487538124833151,3.0556236046302455e-08,0.00012282217007279544
23,0.0002276473079068371,0.0002276167441039522,3.0563802884896966e-08,0.0001342594523340683
24,0.00021026958150190757,0.000210239008559736,3.057294217155516e-08,0.0001453987873718092
25,0.0001960330405115649,0.00019600246073758196,3.0579773982957565e-08,0.00015599295865205702
26,0.0001844619174188649,0.00018443133489231,3.0582526554918076e-08,0.00016579317282858517
27,0.00017519027370047036,0.00017515969242910996,3.058127136040204e-08,0.00017456032640652205
28,0.00016793856510123034,0.00016790798789252984,3.0577208700498454e-08,0.00018207377609822417
29,0.000162496757364122,0.00016246618540995345,3.057195416855435e-08,0.00018813885682684027
30,0.00015871226215949662,0.00015868169512666335,3.056703283326953e-08,0.0001925940215164436
31,0.00015648152731797158,0.00015645096370856985,3.0563609401728026e-08,0.0001953176833430476
32,0.0001557445077040282,0.00015571394531384682,3.056239018139244e-08,0.0001962341441887133
33,0.00015648152731797158,0.00015645096370856985,3.0563609401728026e-08,0.0001953176833430476
34,0.00015871226215949662,0.00015868169512666335,3.056703283326953e-08,0.0001925940215164436
35,0.000162496757364122,0.00016246618540995345,3.057195416855435e-08,0.00018813885682684027
36,0.00016793856510123034,0.00016790798789252984,3.0577208700498454e-08,0.00018207377609822417
37,0.00017519027370047036,0.00017515969242910996,3.058127136040204e-08,0.00017456032640652205
38,0.0001844619174188649,0.00018443133489231,3.0582526554918076e-08,0.00016579317282858517
39,0.0001960330405115649,0.00019600246073758196,3.0579773982957565e-08,0.00015599295865205702
40,0.00021026958150190757,0.000210239008559736,3.057294217155516e-08,0.0001453987873718092
41,0.0002276473079068371,0.0002276167441039522,3.0563802884896966e-08,0.0001342594523340683
42,0.0002487843687193614,0.0002487538124833151,3.0556236046302455e-08,0.00012282217007279544
43,0.0002744868041402074,0.00027445624874572233,3.0555394485052515e-08,0.00011131826384427891
44,0.00030581282856092357,0.0003057822633536454,3.056520727815447e-08,9.99474332780167e-05
45,0.0003441648404469724,0.00034413425602847333,3.0584418499093186e-08,8.886561003550713e-05
46,0.00039142320613279736,0.00039139260303848184,3.060309431552038e-08,7.818415933453299e-05
47,0.00045014433247692433,0.00045011372859221155,3.060388471278191e-08,6.798682667930901e-05
48,0.0005238599928950874,0.0005238294197045608,3.0573190526656836e-08,5.83613769734458e-05
49,0.0006175402459769032,0.0006175097238885519,3.0522088351322627e-08,4.942526183542731e-05
50,0.0007383282928790199,0.0007382977924030487,3.050047597114285e-08,4.131018175154851e-05
51,0.0008967420804198297,0.0008967115139001927,3.0566519637013206e-08,3.4086188553461004e-05
52,0.0011087066700138993,0.0011086759832371024,3.068677679692912e-08,2.7677994213333645e-05
53,0.001399128266477947,0.0013990976016522842,3.06648256628763e-08,2.1917093948841064e-05
54,0.0018084709214844735,0.001808440531617509,3.0389866964488504e-08,1.6804177829712158e-05
55,0.0024055236591666437,0.0024054932655996524,3.0393566991318566e-08,1.2634906697133857e-05
56,0.0033138263394606174,0.0033137952507656413,3.108869497600586e-08,9.381510010288012e-06
57,0.004770827877587333,0.004770797787564384,3.009002294898644e-08,6.3070862586229665e-06
58,0.007273997797641701,0.007273966972098906,3.08255427945367e-08,4.237771807482624e-06
59,0.011990703446034532,0.011990672958245588,3.04877889444749e-08,2.542618878174122e-06
60,0.02212473895190495,0.022124708361537897,3.05903670519414e-08,1.3826317733483388e-06
61,0.04877093262343844,0.04877090205349505,3.056994339611929e-08,6.268066192654253e-07
62,0.1486781971224892,0.1486781665498726,3.057261660499577e-08,2.056294547330863e-07
63,1.0000272223661726,1.0000271917936918,3.057248076920871e-08,3.0571648536597745e-08
