block,m2,Rp,C1
1,0.19727900186162442,0.8634,28897.4304
2,0.19125681591518223,0.808,28462.0592
3,0.19972517711296678,0.8694,29120.2428
4,0.19812281875647605,0.8538,28982.2318
5,0.197617826789245,0.8628,28959.764
6,0.1976334196479991,0.8584,28960.232
7,0.198686201284267,0.87,29049.998
8,0.19419518808051944,0.833,28659.5944
9,0.19828741757962853,0.8646,29019.9816
10,0.198413454778865,0.8496,29024.4092
11,0.19792448751349,0.8592,28972.807
12,0.19895905728824437,0.8706,29072.7616
13,0.19813686777949333,0.852,28987.5628
14,0.19679404515996576,0.8708,28908.3098
15,0.19693916502930223,0.8432,28888.7552
16,0.1962930178059265,0.8494,28818.0476
17,0.1962596397779882,0.8594,28852.5874
18,0.19758022506795825,0.8604,28971.213
19,0.1989257733117789,0.8604,29048.2748
20,0.19615763900838792,0.8574,28838.5344
