block,m2,Rp,C1
1,0.16177577703977003,-0.0594,101349.0752
2,0.16864642222274562,0.0186,103758.053
3,0.16522219045429956,0.0016,102592.7608
4,0.16773908201260493,0.054,103613.9424
5,0.17061948181784245,0.0456,104537.6102
6,0.1660364901698893,0.0112,102696.758
7,0.16665873350939947,0.009,102516.0626
8,0.16335384661532007,-0.0486,101693.9586
9,0.1661724307659897,-0.0236,102409.6058
10,0.16824442798361416,0.0528,103768.5634
11,0.16662514772764406,0.0256,102564.4566
12,0.1603101816044422,-0.061,100522.5094
13,0.1707612719874829,0.0876,104635.1936
14,0.16497534116207388,-0.013,102320.7134
15,0.16088009490632685,-0.042,101120.8298
16,0.17160104707824067,0.081,104729.8156
17,0.16399309783024946,0.0098,102545.7192
18,0.15944699746754487,-0.101,100413.2886
19,0.16230265272700925,-0.0446,101608.8324
20,0.17001723605010194,0.0558,104208.1676
