block,m2,Rp,C1
1,0.16458759541511536,-0.399,1543.2034
2,0.16478810596466065,-0.3912,1541.3412
3,0.15917702980041504,-0.4402,1514.5624
4,0.16054823184013367,-0.4396,1522.2832
5,0.1694133816719055,-0.3724,1561.7352
6,0.15837737183570863,-0.4726,1512.089
7,0.17184874382019044,-0.3506,1573.2602
8,0.1647814510345459,-0.3932,1542.728
9,0.15963969163894653,-0.4598,1513.5478
10,0.1552140193939209,-0.4856,1497.5336
11,0.16597854471206666,-0.3682,1554.4522
12,0.16643846478462218,-0.3692,1555.5236
13,0.1697225459098816,-0.3272,1575.537
14,0.16563087902069093,-0.381,1555.2418
15,0.16271863298416137,-0.4262,1534.9754
16,0.1667073046207428,-0.3928,1555.681
17,0.16166148505210876,-0.4032,1531.9802
18,0.16440363159179688,-0.4092,1549.0736
19,0.16125694074630736,-0.4436,1523.72
20,0.16833766622543336,-0.3532,1563.8624
