block,m2,m4,Qm,chi,Rp,C1
1,0.38287783074378967,0.17138043292403665,0.8553802249994759,1568.2675947265625,0.03725,2443.2935
2,0.3740722042322159,0.16520641366909142,0.8470010992395764,1532.1997485351562,-0.01975,2418.7095
3,0.3801656329035759,0.17013946014243045,0.849455548524652,1557.158432373047,-0.00575,2435.671
4,0.3888464668393135,0.17566072148273007,0.8607591583203339,1592.7151281738281,0.05675,2463.3955
5,0.38762563693523405,0.17424679116086103,0.8623035948520558,1587.7146088867187,0.05375,2464.39375
6,0.3855181196928024,0.17219789033409588,0.8631012861023752,1579.0822182617187,0.04425,2459.49275
7,0.39179493284225464,0.17771600162124657,0.8637560377259521,1604.792044921875,0.06825,2472.57975
8,0.3848495522737503,0.1728761891397268,0.8567355552105393,1576.3437661132812,0.013,2444.353
9,0.3770334320068359,0.1677165306582425,0.8475861520205322,1544.3289375,-0.04275,2420.72975
10,0.39323755383491515,0.17934700696457082,0.8622155248825278,1610.7010205078125,0.0555,2472.247
11,0.39366276770830155,0.17929836595778784,0.8643155995980734,1612.4426965332032,0.0875,2485.91975
12,0.3855028848648071,0.1737498266665624,0.8553244460167782,1579.01981640625,0.02725,2449.63025
13,0.39742488938570025,0.18275418897122658,0.8642567570809756,1627.8523469238282,0.0975,2494.629
14,0.3777058270573616,0.1687685667092482,0.8453096128905381,1547.0830676269532,-0.00475,2421.44
15,0.39312810879945753,0.17917659813144876,0.8625552194871804,1610.252733642578,0.06375,2474.2405
16,0.3949630916714668,0.17976813984765794,0.8677613503420576,1617.768823486328,0.06975,2483.42525
17,0.3842713119983673,0.17228706224234144,0.8570837490817484,1573.9752939453124,0.04025,2448.92675
18,0.3946827381849289,0.17943246424086615,0.8681509473784239,1616.6204956054687,0.09175,2490.25225
19,0.36871458727121353,0.16265149511471952,0.8358389006550128,1510.2549494628906,-0.06475,2394.51425
20,0.3867741041183472,0.17566155297173833,0.8516047199048606,1584.22673046875,0.038,2452.44425
21,0.3891844836473465,0.1768562458442119,0.8564275555485495,1594.0996450195312,0.04425,2457.11575
22,0.3922573549151421,0.17785644169154965,0.865112508839393,1606.686125732422,0.05875,2478.322
23,0.382379887342453,0.17377861759266938,0.8413830209349926,1566.2280185546874,-0.005,2432.375
24,0.3825548431873321,0.1706216032727022,0.8577355108554332,1566.9446376953124,0.02075,2443.96275
25,0.3766565811634064,0.16843237852502255,0.8422975521457077,1542.7853564453126,-0.02975,2410.64675
26,0.37833883190155027,0.16821506001472414,0.850936127312859,1549.67585546875,-0.0225,2422.333
27,0.37867259556055066,0.16899729529089227,0.8484924825675136,1551.0429514160155,0.002,2431.9675
28,0.38372562944889066,0.1727878076036916,0.8521744719029669,1571.7401782226561,0.00625,2440.682
29,0.37761951792240145,0.16834438234721766,0.8470523240973693,1546.7295454101563,0.00025,2423.3365
30,0.3841982600092888,0.1718618755240489,0.8588775290859083,1573.676072998047,0.021,2442.77675
31,0.38514271372556685,0.17439460534776327,0.8505705187387921,1577.5445554199218,0.03625,2446.066
32,0.3708272157907486,0.16374081432142437,0.8398200811508107,1518.9082758789064,-0.0445,2406.54475
33,0.3940395691990852,0.1793376981657407,0.8657810582084393,1613.986075439453,0.082,2485.901
34,0.3887168197631836,0.17583098683301723,0.859352317178885,1592.18409375,0.0375,2464.785
35,0.39668120914697647,0.18080870126264972,0.8702898731722313,1624.8062326660156,0.089,2495.00325
36,0.3756859260201454,0.16638282645039884,0.8482841530023534,1538.8095529785155,-0.043,2414.16125
37,0.3784435924887657,0.1700984308375091,0.8419804462077436,1550.1049548339843,-0.00275,2424.8405
38,0.39304926013946534,0.1797896136598966,0.859269441383981,1609.92976953125,0.04925,2470.86175
39,0.3897409944534302,0.1772407548011855,0.8570153231853237,1596.37911328125,0.05425,2460.865
40,0.38964533859491346,0.17707150491587959,0.857413449786123,1595.9873068847655,0.03875,2461.37475
41,0.3981367710828781,0.1820642129880588,0.8706427577763269,1630.7682143554687,0.10725,2501.073
42,0.3803190320730209,0.17096133786275167,0.8460542480843187,1557.7867553710937,0.0035,2429.85825
43,0.3776528843045235,0.16981855490709932,0.8398475720250252,1546.8662141113282,-0.0215,2414.20875
44,0.37672663015127184,0.16775860607869322,0.8459950710281836,1543.0722770996094,-0.01325,2415.01425
45,0.37147812664508817,0.164044467722519,0.841210925864103,1521.5744067382811,-0.04225,2401.3235
46,0.3865356225371361,0.1743662816744116,0.8568731640969399,1583.2499099121094,0.0425,2460.17775
47,0.37668386042118074,0.16885348764730632,0.8403186258028538,1542.8970922851563,-0.0305,2406.97325
48,0.40360350877046586,0.18583446993686295,0.8765639245893142,1653.1599719238282,0.10125,2514.3345
49,0.3867345927357674,0.17400038517598193,0.8595592766489163,1584.0648918457032,-0.0185,2452.42275
50,0.3853985148668289,0.1727268234968108,0.859924430117826,1578.5923168945312,0.03675,2459.66375
