distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.018382124746699,0.018354902380526505,0.018354402730254505
2,0.1486781971224892,0.16703241930311558,0.01835422218062638,0.12344931897112776
3,0.04877093262343844,0.06712716308616107,0.018356230462722625,0.37637644956374994
4,0.02212473895190495,0.04047690159279851,0.01835216264089356,0.8294860644813814
5,0.011990703446034532,0.03034705453187444,0.018356351085839905,1.530881917683534
6,0.007273997797641701,0.02562911147486025,0.01835511367721855,2.523387301982612
7,0.004770827877587333,0.02312483278330213,0.018354004905714795,3.8471320652625693
8,0.0033138263394606174,0.021668139040706753,0.018354312701246135,5.538706866646976
9,0.0024055236591666437,0.020760327563829548,0.018354803904662903,7.6302736972546095
10,0.0018084709214844735,0.020163423262396056,0.01835495234091158,10.149431833742186
11,0.001399128266477947,0.01975398311170456,0.018354854845226615,13.118779232036852
12,0.0011087066700138993,0.01946341600487409,0.018354709334860192,16.555063508935223
13,0.0008967420804198297,0.01925136124963633,0.0183546191692165,20.468114043029384
14,0.0007383282928790199,0.019092926842063023,0.018354598549184004,24.859671133030155
15,0.0006175402459769032,0.018972162603169612,0.01835462235719271,29.722147628057908
16,0.0005238599928950874,0.01887852120730869,0.018354661214413603,35.037341013535766
17,0.00045014433247692433,0.018804839877743257,0.018354695545266333,40.775134153682245
18,0.00039142320613279736,0.018746140204391075,0.018354716998258278,46.89225551954401
19,0.0003441648404469724,0.018698889881619715,0.01835472504117274,53.33120320290464
20,0.00030581282856092357,0.018660535853426828,0.018354723024865904,60.01946717290607
21,0.0002744868041402074,0.018629202123742115,0.018354715319601908,66.86920843825466
22,0.0002487843687193614,0.018603490101414044,0.01835470573269468,73.77756820967926
23,0.0002276473079068371,0.01858234420496469,0.018354696897057855,80.62777928640989
24,0.00021026958150190757,0.018564959820579496,0.018354690239077587,87.291229230468
25,0.0001960330405115649,0.018550719257765958,0.018354686217254394,93.63057456720702
26,0.0001844619174188649,0.018539146554003856,0.018354684636584993,99.50392413468353
27,0.00017519027370047036,0.018529875210535427,0.018354684936834956,104.76999977873587
28,0.00016793856510123034,0.018522624979848065,0.018354686414746836,109.2940528798907
29,0.000162496757364122,0.01851718513267484,0.018354688375310717,112.95418242827833
30,0.00015871226215949662,0.018513402485861308,0.01835469022370181,115.64758748921625
31,0.00015648152731797158,0.01851117304201673,0.01835469151469876,117.29621910835452
32,0.0001557445077040282,0.01851043648326611,0.018354691975562082,117.85129534354265
33,0.00015648152731797158,0.01851117304201673,0.01835469151469876,117.29621910835452
34,0.00015871226215949662,0.018513402485861308,0.01835469022370181,115.64758748921625
35,0.000162496757364122,0.01851718513267484,0.018354688375310717,112.95418242827833
36,0.00016793856510123034,0.018522624979848065,0.018354686414746836,109.2940528798907
37,0.00017519027370047036,0.018529875210535427,0.018354684936834956,104.76999977873587
38,0.0001844619174188649,0.018539146554003856,0.018354684636584993,99.50392413468353
39,0.0001960330405115649,0.018550719257765958,0.018354686217254394,93.63057456720702
40,0.00021026958150190757,0.018564959820579496,0.018354690239077587,87.291229230468
41,0.0002276473079068371,0.01858234420496469,0.018354696897057855,80.62777928640989
42,0.0002487843687193614,0.018603490101414044,0.01835470573269468,73.77756820967926
43,0.0002744868041402074,0.018629202123742115,0.018354715319601908,66.86920843825466
44,0.00030581282856092357,0.018660535853426828,0.018354723024865904,60.01946717290607
45,0.0003441648404469724,0.018698889881619715,0.01835472504117274,53.33120320290464
46,0.00039142320613279736,0.018746140204391075,0.018354716998258278,46.89225551954401
47,0.00045014433247692433,0.018804839877743257,0.018354695545266333,40.775134153682245
48,0.0005238599928950874,0.01887852120730869,0.018354661214413603,35.037341013535766
49,0.0006175402459769032,0.018972162603169612,0.01835462235719271,29.722147628057908
50,0.0007383282928790199,0.019092926842063023,0.018354598549184004,24.859671133030155
51,0.0008967420804198297,0.01925136124963633,0.0183546191692165,20.468114043029384
52,0.0011087066700138993,0.01946341600487409,0.018354709334860192,16.555063508935223
53,0.001399128266477947,0.01975398311170456,0.018354854845226615,13.118779232036852
54,0.0018084709214844735,0.020163423262396056,0.01835495234091158,10.149431833742186
55,0.0024055236591666437,0.020760327563829548,0.018354803904662903,7.6302736972546095
56,0.0033138263394606174,0.021668139040706753,0.018354312701246135,5.538706866646976
57,0.004770827877587333,0.02312483278330213,0.018354004905714795,3.8471320652625693
58,0.007273997797641701,0.02562911147486025,0.01835511367721855,2.523387301982612
59,0.011990703446034532,0.03034705453187444,0.018356351085839905,1.530881917683534
60,0.02212473895190495,0.04047690159279851,0.01835216264089356,0.8294860644813814
61,0.04877093262343844,0.06712716308616107,0.018356230462722625,0.37637644956374994
62,0.1486781971224892,0.16703241930311558,0.01835422218062638,0.12344931897112776
63,1.0000272223661726,1.018382124746699,0.018354902380526505,0.018354402730254505
