distance,exact_power_law,exponential_fit,absolute_error,relative_error
1,1.0,1.0000017202146112,1.7202146112005323e-06,1.7202146112005323e-06
2,0.14865088937534013,0.14864782346931404,3.065906026084031e-06,2.0624875094710584e-05
3,0.04874348196120343,0.04875116332407574,7.681362872311026e-06,0.00015758748787017063
4,0.02209708691207961,0.022088758226285005,8.328685794607021e-06,0.00037691329303927637
5,0.011962790249769765,0.011963848596859953,1.0583470901881498e-06,8.84699194829165e-05
6,0.007245761944783737,0.007249315773323828,3.5538285400905922e-06,0.000490469955702728
7,0.004742205719235527,0.004742420900980469,2.1518174494160325e-07,4.537587731986707e-05
8,0.0032847516220848223,0.00328335127657581,1.400345509012385e-06,0.00042631701575158667
9,0.002375927033702164,0.002374907154881415,1.0198788207489186e-06,0.00042925511022943574
10,0.0017782794100389228,0.001778116467184865,1.629428540577977e-07,9.162950048115961e-05
11,0.001368264678315456,0.0013686280478480137,3.6336953255773456e-07,0.0002655696213725975
12,0.0010770889572940968,0.0010775565262484915,4.67568954394754e-07,0.0004341043060820141
13,0.0008642826227200463,0.000864610093764827,3.2747104478070797e-07,0.00037889347323691433
14,0.0007049330977651856,0.0007050569759752949,1.2387821010921996e-07,0.00017573044945959397
15,0.0005831080507453127,0.0005830684416275166,3.960911779609614e-08,6.792757833727189e-05
16,0.00048828125,0.0004881519021510129,1.2934784898710732e-07,0.0002649043947255958
17,0.00041330005798268486,0.00041314783506485504,1.5222291782981956e-07,0.00036831090363940116
18,0.00035318366665074033,0.0003530530369954789,1.306296552614568e-07,0.0003698632399969818
19,0.00030438804926809216,0.00030430033867555215,8.771059254001094e-08,0.0002881538639605366
20,0.00026434281586014104,0.0002643018237822238,4.099207791724612e-08,0.00015507165490335958
21,0.00023115161893187263,0.0002311505418595707,1.07707230192545e-09,4.65959229229061e-06
22,0.0002033937613324562,0.00020342104643393126,2.7285101475053126e-08,0.00013414915627846819
23,0.00017999003066448938,0.00018003342593290504,4.339526841565396e-08,0.00024109817780155256
24,0.00016011023143812524,0.00016015912249219474,4.889105406950204e-08,0.00030535871212200474
25,0.00014310835055998653,0.0001431547871351188,4.643657513226621e-08,0.00032448543324382353
26,0.00012847638053898645,0.00012851523960904726,3.8859070060803975e-08,0.000302460809510524
27,0.00011581095650839697,0.00011583961703424755,2.8660525850575337e-08,0.0002474768080211589
28,0.00010478893193290843,0.00010480673214602913,1.7800213120697846e-08,0.00016986730174990724
29,9.514927988462354e-05,9.515693097714277e-05,7.651092519229486e-09,8.041146006051833e-05
30,8.66795303452117e-05,8.667858459503319e-05,9.457501785160123e-10,1.0910882589573893e-05
31,7.92055003783212e-05,7.919791878805014e-05,7.581590271061624e-09,9.572050217281033e-05
32,7.25834420778028e-05,7.257127306548936e-05,1.2169012313434694e-08,0.00016765548677604222
33,6.669398466562124e-05,6.667914631813899e-05,1.4838347482245217e-08,0.00022248404495006793
34,6.143742119800576e-05,6.142157049293265e-05,1.5850705073109468e-08,0.00025799756506746053
35,5.6730012340473174e-05,5.671448188951194e-05,1.5530450961231013e-08,0.0002737607541493702
36,5.250106616047621e-05,5.24868497609836e-05,1.4216399492607778e-08,0.00027078306275064086
37,4.869061486110715e-05,4.8678385663111984e-05,1.2229197995163336e-08,0.00025116129730642846
38,4.524755423892675e-05,4.523770251016986e-05,9.851728756885686e-09,0.00021772953085738683
39,4.2128144429936165e-05,4.212082507241391e-05,7.319357522253978e-09,0.00017374032541183702
40,3.929479467759173e-05,3.928997747495282e-05,4.817202638907503e-09,0.00012259136810440096
41,3.6715072828822024e-05,3.671259074434424e-05,2.482084477783541e-09,6.760396443596477e-05
42,3.436089373477257e-05,3.4360486412256654e-05,4.073225159194186e-10,1.185424683838232e-05
43,3.220785090659961e-05,3.220920189234441e-05,1.3509857448037684e-09,4.1945851920437893e-05
44,3.023466351546528e-05,3.0237430688009916e-05,2.767172544635544e-09,9.152317978402877e-05
45,2.8422716752936642e-05,2.842655609569351e-05,3.839342756867622e-09,0.00013508007662465764
46,2.6755678136971087e-05,2.6760261390744388e-05,4.583253773300476e-09,0.0001713002283043359
47,2.5219175892585318e-05,2.5224202844556382e-05,5.026951971064819e-09,0.0001993305408739701
48,2.380052830136886e-05,2.3805734557543376e-05,5.2062561745144125e-09,0.00021874540382429159
49,2.248851508355014e-05,2.2493676174915796e-05,5.161091365653921e-09,0.0002294989841027408
50,2.1273183587779955e-05,2.1278116208549086e-05,4.932620769130381e-09,0.00023187036151767367
51,2.014568392084333e-05,2.0150245013739334e-05,4.561092896003972e-09,0.00022640546302252502
52,1.9098128230844975e-05,1.9102212536181902e-05,4.084305336927492e-09,0.00021385893358549232
53,1.8123470223124363e-05,1.8127006806833337e-05,3.536583708973654e-09,0.00019513832976982546
54,1.7215401684382046e-05,1.721834986251594e-05,2.9481781338926865e-09,0.00017125235808858867
55,1.63682633528565e-05,1.637060834084096e-05,2.3449879844595874e-09,0.00014326431179092393
56,1.5576967928518818e-05,1.5578716464778953e-05,1.7485362601350502e-09,0.00011225138731484279
57,1.4836933388705148e-05,1.483810951509028e-05,1.176126385132425e-09,7.92701803209395e-05
58,1.4144025078272452e-05,1.4144666203776117e-05,6.411255036657378e-10,4.532836304501552e-05
59,1.3494505292537387e-05,1.3494658621424248e-05,1.5332888686097918e-10,1.1362319961871575e-05
60,1.2884989276452504e-05,1.2884708645989002e-05,2.8063046350157266e-10,2.1779642767295795e-05
61,1.2312406733035988e-05,1.2311749878361496e-05,6.568546744917307e-10,5.334900712216512e-05
62,1.1773968074656286e-05,1.1772994317687409e-05,9.737569688775326e-10,8.270423044322372e-05
63,1.12671347677087e-05,1.1265903112155675e-05,1.2316555530255215e-09,0.00010931399849369093
64,1.0789593218788873e-05,1.0788160823292904e-05,1.4323954959686935e-09,0.00013275713615174448
65,1.033923173212081e-05,1.0337652727230428e-05,1.5790048903813192e-09,0.00015271975048937507
66,9.914120136529894e-06,9.912444747887638e-06,1.6753886422555305e-09,0.0001689901493206985
67,9.512491737934205e-06,9.51076567693555e-06,1.7260609986556607e-09,0.00018145203656497508
68,9.13272730201093e-06,9.130991385737032e-06,1.7359162738971788e-09,0.00019007643790206553
69,8.77334081289099e-06,8.77163077682649e-06,1.710036064498917e-09,0.00019491275911523903
70,8.432966788685358e-06,8.43131325822718e-06,1.6535304581780265e-09,0.00019607932766871488
71,8.110348964371309e-06,8.10877755411179e-06,1.57141025951942e-09,0.00019375371718561202
72,7.804330177908362e-06,7.802861690902735e-06,1.4684870056273064e-09,0.0001881631058850044
73,7.51384331710893e-06,7.5124940196372145e-06,1.349297471715917e-09,0.0001795748746375351
74,7.237903203335731e-06,7.236685153914156e-06,1.218049421574886e-09,0.00016828760862863207
75,6.97559930401828e-06,6.974520718514496e-06,1.0785855037834425e-09,0.00015462262907821062
76,6.7260891796754026e-06,6.725154817274782e-06,9.343624006205277e-10,0.0001389161481004359
77,6.488592582935514e-06,6.487804140355736e-06,7.884425797773852e-10,0.00012151211063103683
78,6.262386137242792e-06,6.2617426409818435e-06,6.434962609486831e-10,0.0001027557622360224
79,6.046798531761851e-06,6.046296720285295e-06,5.01811476556131e-10,8.298796030995242e-05
80,5.841206176645393e-06,5.840840866276671e-06,3.653103687216772e-10,6.25402284518358e-05
81,5.645029269476762e-06,5.644793699360999e-06,2.3557011576280656e-10,4.173053929703389e-05
82,5.457728229484779e-06,5.457614382367998e-06,1.1384711678143607e-10,2.0859799534610297e-05
83,5.278800461172313e-06,5.278799357893121e-06,1.1032791916721339e-12,2.0900187453327574e-07
84,5.107777413405496e-06,5.107879379955464e-06,1.0196654996826764e-10,1.9962997937352118e-05
85,4.944221903864541e-06,4.944416810657409e-06,1.9490679286811443e-10,3.9421125640774715e-05
86,4.7877256821343866e-06,4.788003155753418e-06,2.7747361903173367e-10,5.795520408931091e-05
87,4.637907207677644e-06,4.638256815864412e-06,3.496081867684163e-10,7.538059109713772e-05
88,4.494409621538062e-06,4.494821032563164e-06,4.1141102510184604e-10,9.153839096692176e-05
89,4.356898892916898e-06,4.357362010750538e-06,4.631178336398441e-10,0.00010629529053170007
90,4.2250621237874115e-06,4.2255672006809114e-06,5.050768934999319e-10,0.00011954306911993359
91,4.098605996498885e-06,4.0991437247109495e-06,5.377282120647508e-10,0.00013119782982899295
92,3.977255350901096e-06,3.977816935367438e-06,5.615844663424876e-10,0.00014119899699556725
93,3.860751878918791e-06,3.861329092681329e-06,5.772137625378878e-10,0.00014950812189970037
94,3.7488529257459447e-06,3.74943814993791e-06,5.852241919654262e-10,0.00015610753570679989
95,3.641330387930771e-06,3.641916638064701e-06,5.862501339298152e-10,0.00016099888542741073
96,3.537969699601434e-06,3.538550639835376e-06,5.809402339419679e-10,0.00016420158544812102
97,3.4385688989539476e-06,3.4391388459231245e-06,5.699469691768722e-10,0.00016575121392805496
98,3.34293776790048e-06,3.3434916856022087e-06,5.539177017287427e-10,0.00016569788018417966
99,3.2508970384694864e-06,3.251430525582446e-06,5.334871129597467e-10,0.00016410458610245957
100,3.162277660168379e-06,3.162786931076779e-06,5.092709083998439e-10,0.00016104560166064835
101,3.0769201230734517e-06,3.077401983755066e-06,4.818606816142806e-10,0.00015660487186549486
102,2.9946738319078503e-06,2.995125651734388e-06,4.5181982653778226e-10,0.0001508744697748724
103,2.915396526813165e-06,2.915816207203809e-06,4.196803906438168e-10,0.00014395310784793023
104,2.8389537469193966e-06,2.8393396876848322e-06,3.859407654355718e-10,0.00013594471761097326
105,2.765218333176702e-06,2.7655693972925903e-06,3.5106411588847517e-10,0.00012695710558419823
106,2.6940699672349303e-06,2.694385444691117e-06,3.1547745618690137e-10,0.00011710069152758232
107,2.625394743447398e-06,2.6256743147327575e-06,2.7957128535939667e-10,0.00010648733340278287
108,2.5590847713371197e-06,2.5593284710399565e-06,2.43699702836843e-10,9.522924194086393e-05
109,2.4950378060998944e-06,2.495245987030334e-06,2.081809304394763e-10,8.343798636257672e-05
110,2.4331569049319054e-06,2.4333302031057466e-06,1.7329817384115765e-10,7.122359165982663e-05
111,2.3733501071622796e-06,2.3734894079250748e-06,1.3930076279515186e-10,5.869372680194589e-05
