distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.0000289633874848,1.7410213122293072e-06,1.7409739187997928e-06
2,0.1486781971224892,0.14867515218887242,3.0449336167748253e-06,2.0480027843398204e-05
3,0.04877093262343844,0.048778635231924605,7.702608486162554e-06,0.00015793441035123485
4,0.02212473895190495,0.0221164318878278,8.307064077148901e-06,0.0003754649532908346
5,0.011990703446034532,0.011991783887145974,1.080441111441302e-06,9.010656599956333e-05
6,0.007273997797641701,0.007277574279658841,3.576482017140538e-06,0.0004916803821826929
7,0.004770827877587333,0.0047710663477226875,2.3847013535475275e-07,4.998506369828418e-05
8,0.0033138263394606174,0.0033124499780441685,1.3763614164488333e-06,0.00041533902970692786
9,0.0024055236591666437,0.0024045285029511707,9.951562154730115e-07,0.00041369629090148624
10,0.0018084709214844735,0.0018083334609599534,1.3746052452009126e-07,7.600925339029369e-05
11,0.001399128266477947,0.0013995178738075908,3.89607329643769e-07,0.00027846434024561247
12,0.0011087066700138993,0.0011092011985013605,4.945284874612304e-07,0.0004460408698136819
13,0.0008967420804198297,0.0008970971655530315,3.5508513320176363e-07,0.00039597242167505134
14,0.0007383282928790199,0.0007384803354007427,1.5204252172280452e-07,0.00020592807182010254
15,0.0006175402459769032,0.0006175292067995875,1.103917731575324e-08,1.7876045144701582e-05
16,0.0005238599928950874,0.0005237594336514424,1.0055924364504778e-07,0.00019195824267723114
17,0.00045014433247692433,0.0004500208869017406,1.234455751837225e-07,0.00027423554241916547
18,0.00039142320613279736,0.0003913210711996634,1.021349331339818e-07,0.00026093223787894345
19,0.0003441648404469724,0.0003441050335413285,5.98069056439261e-08,0.00017377401354029626
20,0.00030581282856092357,0.00030579881167387007,1.4016887053499606e-08,4.583485630560192e-05
21,0.0002744868041402074,0.0002745114197541227,2.4615613915311783e-08,8.967867869793176e-05
22,0.0002487843687193614,0.000248835711279197,5.134255983557656e-08,0.00020637373682223982
23,0.0002276473079068371,0.00022771279789372085,6.548998688374287e-08,0.00028768179815482
24,0.00021026958150190757,0.0002103383327904753,6.875128856772086e-08,0.000326967353416724
25,0.0001960330405115649,0.00019609692418584356,6.388367427865118e-08,0.00032588217839166954
26,0.0001844619174188649,0.00018451576847549041,5.3851056625503274e-08,0.0002919359040555865
27,0.00017519027370047036,0.0001752316141558544,4.1340455384040325e-08,0.00023597460356002248
28,0.00016793856510123034,0.00016796711156576055,2.854646453020939e-08,0.0001699815912622696
29,0.000162496757364122,0.00016251388227699247,1.7124912870462687e-08,0.00010538618215063368
30,0.00015871226215949662,0.00015872049969484247,8.237535345848295e-09,5.1902324582646614e-05
31,0.00015648152731797158,0.00015648415919717533,2.631879203750286e-09,1.681910477779456e-05
32,0.0001557445077040282,0.00015574522743747168,7.197334434710413e-10,4.621244460439012e-06
33,0.00015648152731797158,0.00015648415919717533,2.631879203750286e-09,1.681910477779456e-05
34,0.00015871226215949662,0.00015872049969484247,8.237535345848295e-09,5.1902324582646614e-05
35,0.000162496757364122,0.00016251388227699247,1.7124912870462687e-08,0.00010538618215063368
36,0.00016793856510123034,0.00016796711156576055,2.854646453020939e-08,0.0001699815912622696
37,0.00017519027370047036,0.0001752316141558544,4.1340455384040325e-08,0.00023597460356002248
38,0.0001844619174188649,0.00018451576847549041,5.3851056625503274e-08,0.0002919359040555865
39,0.0001960330405115649,0.00019609692418584356,6.388367427865118e-08,0.00032588217839166954
40,0.00021026958150190757,0.0002103383327904753,6.875128856772086e-08,0.000326967353416724
41,0.0002276473079068371,0.00022771279789372085,6.548998688374287e-08,0.00028768179815482
42,0.0002487843687193614,0.000248835711279197,5.134255983557656e-08,0.00020637373682223982
43,0.0002744868041402074,0.0002745114197541227,2.4615613915311783e-08,8.967867869793176e-05
44,0.00030581282856092357,0.00030579881167387007,1.4016887053499606e-08,4.583485630560192e-05
45,0.0003441648404469724,0.0003441050335413285,5.98069056439261e-08,0.00017377401354029626
46,0.00039142320613279736,0.0003913210711996634,1.021349331339818e-07,0.00026093223787894345
47,0.00045014433247692433,0.0004500208869017406,1.234455751837225e-07,0.00027423554241916547
48,0.0005238599928950874,0.0005237594336514424,1.0055924364504778e-07,0.00019195824267723114
49,0.0006175402459769032,0.0006175292067995875,1.103917731575324e-08,1.7876045144701582e-05
50,0.0007383282928790199,0.0007384803354007427,1.5204252172280452e-07,0.00020592807182010254
51,0.0008967420804198297,0.0008970971655530315,3.5508513320176363e-07,0.00039597242167505134
52,0.0011087066700138993,0.0011092011985013605,4.945284874612304e-07,0.0004460408698136819
53,0.001399128266477947,0.0013995178738075908,3.89607329643769e-07,0.00027846434024561247
54,0.0018084709214844735,0.0018083334609599534,1.3746052452009126e-07,7.600925339029369e-05
55,0.0024055236591666437,0.0024045285029511707,9.951562154730115e-07,0.00041369629090148624
56,0.0033138263394606174,0.0033124499780441685,1.3763614164488333e-06,0.00041533902970692786
57,0.004770827877587333,0.0047710663477226875,2.3847013535475275e-07,4.998506369828418e-05
58,0.007273997797641701,0.007277574279658841,3.576482017140538e-06,0.0004916803821826929
59,0.011990703446034532,0.011991783887145974,1.080441111441302e-06,9.010656599956333e-05
60,0.02212473895190495,0.0221164318878278,8.307064077148901e-06,0.0003754649532908346
61,0.04877093262343844,0.048778635231924605,7.702608486162554e-06,0.00015793441035123485
62,0.1486781971224892,0.14867515218887245,3.0449336167470697e-06,2.0480027843211522e-05
63,1.0000272223661726,1.0000289633874848,1.7410213122293072e-06,1.7409739187997928e-06
