distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.0000272311848568,8.818684227307472e-09,8.818444168391248e-09
2,0.1486781971224892,0.14867820596254164,8.840052440062252e-09,5.945762466287733e-08
3,0.04877093262343844,0.04877094128240204,8.658963594754265e-09,1.775435311358578e-07
4,0.02212473895190495,0.02212474859816849,9.646263541412958e-09,4.3599445681063784e-07
5,0.011990703446034532,0.011990709695702349,6.249667816246585e-09,5.21209438993625e-07
6,0.007273997797641701,0.007274011367856698,1.3570214996844188e-08,1.8655786507446813e-06
7,0.004770827877587333,0.00477083214897593,4.271388596988057e-09,8.953139175392241e-07
8,0.0033138263394606174,0.0033138359510402208,9.611579603399645e-09,2.900447585000515e-06
9,0.0024055236591666437,0.002405534475387835,1.0816221191270459e-08,4.496410230701107e-06
10,0.0018084709214844735,0.001808479462273764,8.540789290427744e-09,4.7226577928148735e-06
11,0.001399128266477947,0.0013991359622947427,7.695816795676505e-09,5.500436936385636e-06
12,0.0011087066700138993,0.0011087150936508819,8.423636982607743e-09,7.597714716104432e-06
13,0.0008967420804198297,0.000896751285337886,9.204918056298153e-09,1.0264844549269581e-05
14,0.0007383282928790199,0.0007383376502524356,9.357373415724325e-09,1.267372997347346e-05
15,0.0006175402459769032,0.0006175493127613082,9.066784404970947e-09,1.4682094752590517e-05
16,0.0005238599928950874,0.0005238687187282143,8.7258331269097e-09,1.6656803812573656e-05
17,0.00045014433247692433,0.0004501528895733263,8.55709640195908e-09,1.900967264182481e-05
18,0.00039142320613279736,0.0003914317834866312,8.577353833813008e-09,2.19132481146327e-05
19,0.0003441648404469724,0.00034417354031636394,8.699869391516277e-09,2.5278205002630764e-05
20,0.00030581282856092357,0.000305821659184824,8.830623900407501e-09,2.887591060833564e-05
21,0.0002744868041402074,0.00027449571809602636,8.913955818975767e-09,3.247498854051481e-05
22,0.0002487843687193614,0.0002487933055137321,8.93679437071783e-09,3.592184837303378e-05
23,0.0002276473079068371,0.0002276562215357307,8.913628893585795e-09,3.915543291745681e-05
24,0.00021026958150190757,0.00021027845039160454,8.868889696971895e-09,4.217866242764856e-05
25,0.0001960330405115649,0.00019604186504003257,8.824528467655211e-09,4.501551597948414e-05
26,0.0001844619174188649,0.00018447071164938067,8.794230515763715e-09,4.7675046637373454e-05
27,0.00017519027370047036,0.0001751990563783013,8.782677830929553e-09,5.0132222785071045e-05
28,0.00016793856510123034,0.00016794735268637983,8.787585149486058e-09,5.23261893073164e-05
29,0.000162496757364122,0.00016250556002176644,8.802657644441754e-09,5.417128185959304e-05
30,0.00015871226215949662,0.0001587210825143797,8.820354883081567e-09,5.557450169929291e-05
31,0.00015648152731797158,0.00015649036130188036,8.83398390877821e-09,5.6453845129128195e-05
32,0.0001557445077040282,0.0001557533467550181,8.839050989891632e-09,5.67535325655854e-05
33,0.00015648152731797158,0.00015649036130188036,8.83398390877821e-09,5.6453845129128195e-05
34,0.00015871226215949662,0.0001587210825143797,8.820354883081567e-09,5.557450169929291e-05
35,0.000162496757364122,0.00016250556002176644,8.802657644441754e-09,5.417128185959304e-05
36,0.00016793856510123034,0.00016794735268637983,8.787585149486058e-09,5.23261893073164e-05
37,0.00017519027370047036,0.0001751990563783013,8.782677830929553e-09,5.0132222785071045e-05
38,0.0001844619174188649,0.00018447071164938067,8.794230515763715e-09,4.7675046637373454e-05
39,0.0001960330405115649,0.00019604186504003257,8.824528467655211e-09,4.501551597948414e-05
40,0.00021026958150190757,0.00021027845039160454,8.868889696971895e-09,4.217866242764856e-05
41,0.0002276473079068371,0.0002276562215357307,8.913628893585795e-09,3.915543291745681e-05
42,0.0002487843687193614,0.0002487933055137321,8.93679437071783e-09,3.592184837303378e-05
43,0.0002744868041402074,0.00027449571809602636,8.913955818975767e-09,3.247498854051481e-05
44,0.00030581282856092357,0.000305821659184824,8.830623900407501e-09,2.887591060833564e-05
45,0.0003441648404469724,0.00034417354031636394,8.699869391516277e-09,2.5278205002630764e-05
46,0.00039142320613279736,0.0003914317834866312,8.577353833813008e-09,2.19132481146327e-05
47,0.00045014433247692433,0.0004501528895733263,8.55709640195908e-09,1.900967264182481e-05
48,0.0005238599928950874,0.0005238687187282143,8.7258331269097e-09,1.6656803812573656e-05
49,0.0006175402459769032,0.0006175493127613082,9.066784404970947e-09,1.4682094752590517e-05
50,0.0007383282928790199,0.0007383376502524356,9.357373415724325e-09,1.267372997347346e-05
51,0.0008967420804198297,0.000896751285337886,9.204918056298153e-09,1.0264844549269581e-05
52,0.0011087066700138993,0.0011087150936508819,8.423636982607743e-09,7.597714716104432e-06
53,0.001399128266477947,0.0013991359622947427,7.695816795676505e-09,5.500436936385636e-06
54,0.0018084709214844735,0.001808479462273764,8.540789290427744e-09,4.7226577928148735e-06
55,0.0024055236591666437,0.002405534475387835,1.0816221191270459e-08,4.496410230701107e-06
56,0.0033138263394606174,0.0033138359510402208,9.611579603399645e-09,2.900447585000515e-06
57,0.004770827877587333,0.00477083214897593,4.271388596988057e-09,8.953139175392241e-07
58,0.007273997797641701,0.007274011367856698,1.3570214996844188e-08,1.8655786507446813e-06
59,0.011990703446034532,0.011990709695702349,6.249667816246585e-09,5.21209438993625e-07
60,0.02212473895190495,0.02212474859816849,9.646263541412958e-09,4.3599445681063784e-07
61,0.04877093262343844,0.048770941282402044,8.65896360169316e-09,1.7754353127813297e-07
62,0.1486781971224892,0.14867820596254167,8.840052467817827e-09,5.945762484955955e-08
63,1.0000272223661726,1.0000272311848568,8.818684227307472e-09,8.818444168391248e-09
