distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.000027136350714,8.601545853359482e-08,8.601311705302676e-08
2,0.1486781971224892,0.148700434564388,2.223744189880361e-05,0.0001495676052655064
3,0.04877093262343844,0.048716261565763044,5.467105767539837e-05,0.0011209762605426255
4,0.02212473895190495,0.022178367668152024,5.362871624707555e-05,0.002423925378900712
5,0.011990703446034532,0.011978340318255237,1.2363127779295435e-05,0.001031059423238765
6,0.007273997797641701,0.00726024311067759,1.3754686964110967e-05,0.0018909391158422357
7,0.004770827877587333,0.004770235333425342,5.925441619904215e-07,0.00012420153843195836
8,0.0033138263394606174,0.0033183857478346233,4.559408374005952e-06,0.0013758742634498086
9,0.0024055236591666437,0.0024090557438863416,3.532084719697938e-06,0.0014683225859111167
10,0.0018084709214844735,0.0018094995793830494,1.0286578985758184e-06,0.0005687998000716817
11,0.001399128266477947,0.0013984138886649956,7.143778129514635e-07,0.0005105877924615023
12,0.0011087066700138993,0.001107361088334953,1.3455816789463646e-06,0.0012136498456616085
13,0.0008967420804198297,0.0008955153646861519,1.2267157336778422e-06,0.0013679694088890397
14,0.0007383282928790199,0.0007375377895675584,7.905033114614891e-07,0.0010706664218149073
15,0.0006175402459769032,0.0006172116312938556,3.28614683047586e-07,0.0005321348449569336
16,0.0005238599928950874,0.0005238801370629612,2.014416787380919e-08,3.8453342776728184e-05
17,0.00045014433247692433,0.0004503654784289077,2.2114595198336525e-07,0.0004912778769567244
18,0.00039142320613279736,0.00039171705109434683,2.9384496154946475e-07,0.0007507090968177614
19,0.0003441648404469724,0.0003444419545933034,2.771141463309753e-07,0.0008051785474980032
20,0.00030581282856092357,0.00030602287262431025,2.100440633866739e-07,0.0006868386273234094
21,0.0002744868041402074,0.0002746104132696766,1.236091294692346e-07,0.0004503281309147935
22,0.0002487843687193614,0.0002488230213511657,3.8652631804286536e-08,0.00015536599828700745
23,0.0002276473079068371,0.00022761425294673266,3.30549601044517e-08,0.00014520250825008298
24,0.00021026958150190757,0.00021018293936359537,8.664213831219465e-08,0.00041205265018995926
25,0.0001960330405115649,0.00019591116824057694,1.2187227098797758e-07,0.0006216924997436223
26,0.0001844619174188649,0.0001843206822880488,1.4123513081610076e-07,0.0007656601036808731
27,0.00017519027370047036,0.00017504175411614672,1.4851958432364476e-07,0.0008477615862258111
28,0.00016793856510123034,0.00016779072745790592,1.4783764332442374e-07,0.0008803078866090697
29,0.000162496757364122,0.00016235374776360316,1.4300960051884097e-07,0.0008800766417657535
30,0.00015871226215949662,0.00015857505320442027,1.3720895507634786e-07,0.0008645138895346399
31,0.00015648152731797158,0.00015634874979503487,1.3277752293670516e-07,0.0008485188329412218
32,0.0001557445077040282,0.00015561336659446223,1.3114110956598344e-07,0.0008420271860578206
33,0.00015648152731797158,0.00015634874979503487,1.3277752293670516e-07,0.0008485188329412218
34,0.00015871226215949662,0.00015857505320442027,1.3720895507634786e-07,0.0008645138895346399
35,0.000162496757364122,0.00016235374776360316,1.4300960051884097e-07,0.0008800766417657535
36,0.00016793856510123034,0.00016779072745790592,1.4783764332442374e-07,0.0008803078866090697
37,0.00017519027370047036,0.00017504175411614672,1.4851958432364476e-07,0.0008477615862258111
38,0.0001844619174188649,0.0001843206822880488,1.4123513081610076e-07,0.0007656601036808731
39,0.0001960330405115649,0.00019591116824057694,1.2187227098797758e-07,0.0006216924997436223
40,0.00021026958150190757,0.00021018293936359537,8.664213831219465e-08,0.00041205265018995926
41,0.0002276473079068371,0.00022761425294673266,3.30549601044517e-08,0.00014520250825008298
42,0.0002487843687193614,0.0002488230213511657,3.8652631804286536e-08,0.00015536599828700745
43,0.0002744868041402074,0.0002746104132696766,1.236091294692346e-07,0.0004503281309147935
44,0.00030581282856092357,0.00030602287262431025,2.100440633866739e-07,0.0006868386273234094
45,0.0003441648404469724,0.0003444419545933034,2.771141463309753e-07,0.0008051785474980032
46,0.00039142320613279736,0.00039171705109434683,2.9384496154946475e-07,0.0007507090968177614
47,0.00045014433247692433,0.0004503654784289077,2.2114595198336525e-07,0.0004912778769567244
48,0.0005238599928950874,0.0005238801370629612,2.014416787380919e-08,3.8453342776728184e-05
49,0.0006175402459769032,0.0006172116312938556,3.28614683047586e-07,0.0005321348449569336
50,0.0007383282928790199,0.0007375377895675584,7.905033114614891e-07,0.0010706664218149073
51,0.0008967420804198297,0.0008955153646861519,1.2267157336778422e-06,0.0013679694088890397
52,0.0011087066700138993,0.001107361088334953,1.3455816789463646e-06,0.0012136498456616085
53,0.001399128266477947,0.0013984138886649956,7.143778129514635e-07,0.0005105877924615023
54,0.0018084709214844735,0.0018094995793830494,1.0286578985758184e-06,0.0005687998000716817
55,0.0024055236591666437,0.0024090557438863416,3.532084719697938e-06,0.0014683225859111167
56,0.0033138263394606174,0.0033183857478346233,4.559408374005952e-06,0.0013758742634498086
57,0.004770827877587333,0.004770235333425342,5.925441619904215e-07,0.00012420153843195836
58,0.007273997797641701,0.00726024311067759,1.3754686964110967e-05,0.0018909391158422357
59,0.011990703446034532,0.011978340318255237,1.2363127779295435e-05,0.001031059423238765
60,0.02212473895190495,0.022178367668152024,5.362871624707555e-05,0.002423925378900712
61,0.04877093262343844,0.04871626156576305,5.467105767539143e-05,0.0011209762605424833
62,0.1486781971224892,0.148700434564388,2.223744189880361e-05,0.0001495676052655064
63,1.0000272223661726,1.000027136350714,8.601545853359482e-08,8.601311705302676e-08
