distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.0000271919100723,3.045610030838475e-08,3.045527124383906e-08
2,0.1486781971224892,0.1486781666661901,3.045629909381731e-08,2.0484711062729493e-07
3,0.04877093262343844,0.04877090217067061,3.045276783519846e-08,6.244040496482816e-07
4,0.02212473895190495,0.02212470847297671,3.047892823890286e-08,1.3775949314095121e-06
5,0.011990703446034532,0.011990673094683657,3.0351350875298944e-08,2.5312402238866558e-06
6,0.007273997797641701,0.0072739670371656665,3.076047603439713e-08,4.228826690650081e-06
7,0.004770827877587333,0.004770797988457306,2.988913002689719e-08,6.264977650380566e-06
8,0.0033138263394606174,0.003313795289420488,3.105004012932122e-08,9.369845293213268e-06
9,0.0024055236591666437,0.002405493401929088,3.025723755573084e-08,1.2578233201087281e-05
10,0.0018084709214844735,0.001808440674445014,3.024703945945714e-08,1.672520088663025e-05
11,0.001399128266477947,0.0013990977099315551,3.0556546391910175e-08,2.1839703423926077e-05
12,0.0011087066700138993,0.0011086760849801016,3.058503379770386e-08,2.7586226929906022e-05
13,0.0008967420804198297,0.000896711628156643,3.045226318668364e-08,3.395877571890764e-05
14,0.0007383282928790199,0.0007382979158049326,3.0377074087270875e-08,4.114304487617457e-05
15,0.0006175402459769032,0.000617509846982477,3.0398994426187285e-08,4.9225932437971416e-05
16,0.0005238599928950874,0.0005238295378002686,3.0455094818856304e-08,5.8135943251836554e-05
17,0.00045014433247692433,0.0004501138424832567,3.048999366764109e-08,6.773381661803793e-05
18,0.00039142320613279736,0.0003913927156927677,3.049044002966395e-08,7.789635246950463e-05
19,0.0003441648404469724,0.00034413436983755843,3.0470609413998755e-08,8.853492813044494e-05
20,0.00030581282856092357,0.0003057823791692845,3.0449391639065897e-08,9.956871914874498e-05
21,0.0002744868041402074,0.00027445636617402363,3.043796618375748e-08,0.000110890453474076
22,0.0002487843687193614,0.00024875393060018805,3.0438119173357633e-08,0.00012234739397029012
23,0.0002276473079068371,0.0002276168620540475,3.044585278962238e-08,0.00013374132586747788
24,0.00021026958150190757,0.00021023912585595443,3.045564595313558e-08,0.0001448409500584814
25,0.0001960330405115649,0.0001960025772958765,3.046321568842014e-08,0.00015539837370743105
26,0.0001844619174188649,0.0001844314509142123,3.046650465260035e-08,0.0001651641980030971
27,0.00017519027370047036,0.00017515980823822335,3.0465462247017926e-08,0.00017389927878705134
28,0.00016793856510123034,0.00016790810379333285,3.0461307897491864e-08,0.00018138363799363377
29,0.000162496757364122,0.00016246630159873126,3.045576539074425e-08,0.00018742383469535402
30,0.00015871226215949662,0.00015868181165769237,3.0450501804248336e-08,0.0001918597932505514
31,0.00015648152731797158,0.0001564510805051074,3.0446812864171535e-08,0.0001945712914873549
32,0.0001557445077040282,0.00015571406220943982,3.044549458838786e-08,0.00019548358421887652
33,0.00015648152731797158,0.0001564510805051074,3.0446812864171535e-08,0.0001945712914873549
34,0.00015871226215949662,0.00015868181165769237,3.0450501804248336e-08,0.0001918597932505514
35,0.000162496757364122,0.00016246630159873126,3.045576539074425e-08,0.00018742383469535402
36,0.00016793856510123034,0.00016790810379333285,3.0461307897491864e-08,0.00018138363799363377
37,0.00017519027370047036,0.00017515980823822335,3.0465462247017926e-08,0.00017389927878705134
38,0.0001844619174188649,0.0001844314509142123,3.046650465260035e-08,0.0001651641980030971
39,0.0001960330405115649,0.0001960025772958765,3.046321568842014e-08,0.00015539837370743105
40,0.00021026958150190757,0.00021023912585595443,3.045564595313558e-08,0.0001448409500584814
41,0.0002276473079068371,0.0002276168620540475,3.044585278962238e-08,0.00013374132586747788
42,0.0002487843687193614,0.00024875393060018805,3.0438119173357633e-08,0.00012234739397029012
43,0.0002744868041402074,0.00027445636617402363,3.043796618375748e-08,0.000110890453474076
44,0.00030581282856092357,0.0003057823791692845,3.0449391639065897e-08,9.956871914874498e-05
45,0.0003441648404469724,0.00034413436983755843,3.0470609413998755e-08,8.853492813044494e-05
46,0.00039142320613279736,0.0003913927156927677,3.049044002966395e-08,7.789635246950463e-05
47,0.00045014433247692433,0.0004501138424832567,3.048999366764109e-08,6.773381661803793e-05
48,0.0005238599928950874,0.0005238295378002686,3.0455094818856304e-08,5.8135943251836554e-05
49,0.0006175402459769032,0.000617509846982477,3.0398994426187285e-08,4.9225932437971416e-05
50,0.0007383282928790199,0.0007382979158049326,3.0377074087270875e-08,4.114304487617457e-05
51,0.0008967420804198297,0.000896711628156643,3.045226318668364e-08,3.395877571890764e-05
52,0.0011087066700138993,0.0011086760849801016,3.058503379770386e-08,2.7586226929906022e-05
53,0.001399128266477947,0.0013990977099315551,3.0556546391910175e-08,2.1839703423926077e-05
54,0.0018084709214844735,0.001808440674445014,3.024703945945714e-08,1.672520088663025e-05
55,0.0024055236591666437,0.002405493401929088,3.025723755573084e-08,1.2578233201087281e-05
56,0.0033138263394606174,0.003313795289420488,3.105004012932122e-08,9.369845293213268e-06
57,0.004770827877587333,0.004770797988457306,2.988913002689719e-08,6.264977650380566e-06
58,0.007273997797641701,0.0072739670371656665,3.076047603439713e-08,4.228826690650081e-06
59,0.011990703446034532,0.011990673094683657,3.0351350875298944e-08,2.5312402238866558e-06
60,0.02212473895190495,0.02212470847297671,3.047892823890286e-08,1.3775949314095121e-06
61,0.04877093262343844,0.048770902170670614,3.0452767828259564e-08,6.244040495060064e-07
62,0.1486781971224892,0.1486781666661901,3.045629909381731e-08,2.0484711062729493e-07
63,1.0000272223661726,1.0000271919100723,3.045610030838475e-08,3.045527124383906e-08
