distance,exact_power_law,exponential_fit,absolute_error,relative_error
1,1.0,1.000076525806014,7.652580601402725e-05,7.652580601402725e-05
2,0.14865088937534013,0.1481961799454706,0.00045470942986952645,0.0030589082364747607
3,0.04874348196120343,0.05082805669950516,0.002084574738301731,0.04276622544037609
4,0.02209708691207961,0.02150306724578261,0.0005940196662970014,0.0268822613885939
5,0.011962790249769765,0.011271829915231615,0.0006909603345381498,0.05775912810570661
6,0.007245761944783737,0.006957754959995379,0.000288006984788358,0.03974833661154101
7,0.004742205719235527,0.0047223726547854575,1.9833064450069764e-05,0.004182244639793268
8,0.0032847516220848223,0.003368916435851845,8.41648137670228e-05,0.02562288521334336
9,0.002375927033702164,0.002473123384837439,9.719635113527528e-05,0.04090881148981421
10,0.0017782794100389228,0.001853090388350224,7.481097831130135e-05,0.04206930468236367
11,0.001368264678315456,0.001413735686992326,4.547100867687004e-05,0.033232611641229995
12,0.0010770889572940968,0.0010976713060772327,2.0582348783135945e-05,0.01910923758316462
13,0.0008642826227200463,0.0008674045493806141,3.1219266605678588e-06,0.0036121594701772645
14,0.0007049330977651856,0.0006975059978099947,7.4270999551908886e-06,0.01053589337589149
15,0.0005831080507453127,0.0005704311668276425,1.2676883917670271e-05,0.021740197038039564
16,0.00048828125,0.00047397238595120944,1.4308864048790564e-05,0.029304553571923075
17,0.00041330005798268486,0.0003995900094983088,1.3710048484376076e-05,0.03317214265900358
18,0.00035318366665074033,0.0003412831789896021,1.1900487661138214e-05,0.03369489810780656
19,0.00030438804926809216,0.0002948148446592892,9.573204608802962e-06,0.031450658565019045
20,0.00026434281586014104,0.00025717665051580693,7.166165344334109e-06,0.02710936297253335
21,0.00023115161893187263,0.0002262183675567784,4.933251375094231e-06,0.021342058506404877
22,0.0002033937613324562,0.0002003908321827612,3.002929149695005e-06,0.014764116313216624
23,0.00017999003066448938,0.00017856737098119737,1.4226596832920158e-06,0.007904102677463987
24,0.00016011023143812524,0.00015991956450219977,1.9066693592546878e-07,0.0011908479190422768
25,0.00014310835055998653,0.00014383066339014478,7.223128301582461e-07,0.005047314341419058
26,0.00012847638053898645,0.0001298351145067739,1.3587339677874496e-06,0.010575749115030047
27,0.00011581095650839697,0.0001175762086282835,1.7652521198865262e-06,0.015242531217316516
28,0.00010478893193290843,0.0001067763186214072,1.98738668849876e-06,0.018965616423795528
29,9.514927988462354e-05,9.721589677816141e-05,2.06661689353787e-06,0.021719732362071642
30,8.66795303452117e-05,8.871857605814102e-05,2.0390457129293172e-06,0.023523958941731354
31,7.92055003783212e-05,8.114053388928308e-05,1.935033510961883e-06,0.024430544617725914
32,7.25834420778028e-05,7.436284057975496e-05,1.7793985019521648e-06,0.024515212437084655
33,6.669398466562124e-05,6.828590450965831e-05,1.5919198440370725e-06,0.023869016853894167
34,6.143742119800576e-05,6.282539650061265e-05,1.387975302606897e-06,0.022591692091593688
35,5.6730012340473174e-05,5.7909223035986494e-05,1.1792106955133198e-06,0.02078636416357748
36,5.250106616047621e-05,5.34752478692585e-05,9.741817087822858e-07,0.018555465251021284
37,4.869061486110715e-05,4.946955168239664e-05,7.789368212894938e-07,0.01599767888558107
38,4.524755423892675e-05,4.584508206365739e-05,5.975278247306404e-07,0.013205748570971015
39,4.2128144429936165e-05,4.2560589621559096e-05,4.3244519162293133e-07,0.010264994992650014
40,3.929479467759173e-05,3.9579776390511114e-05,2.8498171291938435e-07,0.007252403664597799
41,3.6715072828822024e-05,3.6870603863274405e-05,1.5553103445238098e-07,0.0042361630379304654
42,3.436089373477257e-05,3.4404722809255826e-05,4.382907448325317e-08,0.0012755510616680782
43,3.220785090659961e-05,3.215699744651236e-05,5.085346008725113e-08,0.001578915036421474
44,3.023466351546528e-05,3.010510387364426e-05,1.295596418210189e-07,0.004285135892276363
45,2.8422716752936642e-05,2.8229187867105346e-05,1.935288858312955e-07,0.006808951006110281
46,2.6755678136971087e-05,2.651157085582011e-05,2.441072811509764e-07,0.009123569206555378
47,2.5219175892585318e-05,2.493649554661058e-05,2.826803459747393e-07,0.011208944621297083
48,2.380052830136886e-05,2.34899046021354e-05,3.106236992334598e-07,0.013051126231328009
49,2.248851508355014e-05,2.2159247184341815e-05,3.29267899208327e-07,0.014641602524000319
50,2.1273183587779955e-05,2.093330922162969e-05,3.398743661502648e-07,0.01597665740756829
51,2.014568392084333e-05,1.9802064042271192e-05,3.436198785721376e-07,0.017056749223421406
52,1.9098128230844975e-05,1.8756540613751717e-05,3.41587617093258e-07,0.017885921225597765
53,1.8123470223124363e-05,1.77887070892757e-05,3.3476313384866237e-07,0.018471249144191296
54,1.7215401684382046e-05,1.6891367725125813e-05,3.240339592562332e-07,0.018822329283794726
55,1.63682633528565e-05,1.6058071521654323e-05,3.1019183120217715e-07,0.018950808923051947
56,1.5576967928518818e-05,1.5283031174781458e-05,2.939367537373596e-07,0.01886995948673751
57,1.4836933388705148e-05,1.4561051117146943e-05,2.758822715582048e-07,0.0185942919827506
58,1.4144025078272452e-05,1.3887463588037151e-05,2.5656149023530074e-07,0.01813921347109469
59,1.3494505292537387e-05,1.3258071805854334e-05,2.3643348668305298e-07,0.017520722809587053
60,1.2884989276452504e-05,1.2669099431355907e-05,2.1588984509659673e-07,0.016755143560044587
61,1.2312406733035988e-05,1.2117145608026417e-05,1.952611250095706e-07,0.015858891705198174
62,1.1773968074656286e-05,1.1599144950682605e-05,1.7482312397368187e-07,0.014848275693051378
63,1.12671347677087e-05,1.1112331927013022e-05,1.5480284069567823e-07,0.01373932626947349
64,1.0789593218788873e-05,1.0654209140988634e-05,1.3538407780023878e-07,0.012547653563480272
65,1.033923173212081e-05,1.0222519083358738e-05,1.1671264876207153e-07,0.011288328938356346
66,9.914120136529894e-06,9.815218963906763e-06,9.890117262313041e-08,0.009975789203795896
67,9.512491737934205e-06,9.430458283716156e-06,8.203345421804898e-08,0.008623760890210655
68,9.13272730201093e-06,9.066558844163502e-06,6.616845784742738e-08,0.007245202408798277
69,8.77334081289099e-06,8.72199692336555e-06,5.1343889525439214e-08,0.005852262053925657
70,8.432966788685358e-06,8.39538738091249e-06,3.7579407772867393e-08,0.004456249943174005
71,8.110348964371309e-06,8.085469478395204e-06,2.4879485976105078e-08,0.0030676221313534644
72,7.804330177908362e-06,7.791094226888147e-06,1.3235951020215084e-08,0.0016959752750699804
73,7.51384331710893e-06,7.511213093536668e-06,2.630223572262056e-09,0.00035005036187979444
74,7.237903203335731e-06,7.244867918027359e-06,6.964714691627605e-09,0.0009622558489615858
75,6.97559930401828e-06,6.99118190626331e-06,1.558260224503022e-08,0.002233872899788538
76,6.7260891796754026e-06,6.749351583260901e-06,2.3262403585498336e-08,0.003458533326586218
77,6.488592582935514e-06,6.518639600340629e-06,3.0047017405115014e-08,0.004630744960646211
78,6.262386137242792e-06,6.298368303286311e-06,3.5982166043518916e-08,0.00574575972400213
79,6.046798531761851e-06,6.087913978458353e-06,4.1115446696501466e-08,0.006799539703619279
80,5.841206176645393e-06,5.88670170301228e-06,4.5495526366887133e-08,0.007788721197479667
81,5.645029269476762e-06,5.694200733521564e-06,4.9171464044802246e-08,0.008710577341144584
82,5.457728229484779e-06,5.509920374547488e-06,5.219214506270912e-08,0.009562979845853588
83,5.278800461172313e-06,5.3334062751393365e-06,5.460581396702373e-08,0.01034436030849647
84,5.107777413405496e-06,5.1642371069747945e-06,5.6459693569298906e-08,0.011053671489505193
85,4.944221903864541e-06,5.002021582942706e-06,5.779967907816494e-08,0.011690348896554808
86,4.7877256821343866e-06,4.846395779498696e-06,5.86700973643091e-08,0.012254272959547202
87,4.637907207677644e-06,4.697020730151313e-06,5.9113522473669e-08,0.01274573203530502
88,4.494409621538062e-06,4.553580261017886e-06,5.917063947982395e-08,0.013165386438358231
89,4.356898892916898e-06,4.415779042574775e-06,5.8880149657876375e-08,0.013514233656787186
90,4.2250621237874115e-06,4.283340834560026e-06,5.827871077261432e-08,0.013793574878935124
91,4.098605996498885e-06,4.156006903506617e-06,5.7400907007732225e-08,0.014004982927552754
92,3.977255350901096e-06,4.033534594626426e-06,5.6279243725330385e-08,0.014150271672292712
93,3.860751878918791e-06,3.915696041759332e-06,5.4944162840541284e-08,0.014231466969052795
94,3.7488529257459447e-06,3.802277000876242e-06,5.3424075130297354e-08,0.014250779155244416
95,3.641330387930771e-06,3.693075794203391e-06,5.174540627262013e-08,0.014210577113280037
96,3.537969699601434e-06,3.5879023534399434e-06,4.993265383850916e-08,0.0141133639002432
97,3.4385688989539476e-06,3.486577351790763e-06,4.800845283681557e-08,0.013961753929496746
98,3.34293776790048e-06,3.3889314156485727e-06,4.599364774809272e-08,0.013758451679756775
99,3.2508970384694864e-06,3.2948044077496316e-06,4.39073692801452e-08,0.0135062318986321
100,3.162277660168379e-06,3.2040447745082136e-06,4.176711433983438e-08,0.013207921260655663
101,3.0769201230734517e-06,3.116508951019493e-06,3.958882794604118e-08,0.012866381434204075
102,2.9946738319078503e-06,3.032060817918744e-06,3.738698601089355e-08,0.012484493507286237
103,2.915396526813165e-06,2.950571204906466e-06,3.517467809330104e-08,0.012065143718803378
104,2.8389537469193966e-06,2.871917436302693e-06,3.296368938329621e-08,0.011611210439432395
105,2.765218333176702e-06,2.7959829144867785e-06,3.076458131007667e-08,0.011125552344625934
106,2.6940699672349303e-06,2.722656737518165e-06,2.8586770283234797e-08,0.010610997721256269
107,2.625394743447398e-06,2.6518333476248695e-06,2.643860417747133e-08,0.010070334849057738
108,2.5590847713371197e-06,2.583412207595029e-06,2.4327436257909168e-08,0.009506303398147339
109,2.4950378060998944e-06,2.517297502417538e-06,2.2259696317643812e-08,0.00892158678446598
110,2.4331569049319054e-06,2.4533978637947063e-06,2.0240958862800845e-08,0.008318805425894764
111,2.3733501071622796e-06,2.3916261153967406e-06,1.8276008234460943e-08,0.007700510843009521
112,2.3155301363454723e-06,2.331899036948018e-06,1.6368900602545583e-08,0.007069180549893468
113,2.2596141226263094e-06,2.2741371454314573e-06,1.4523022805147913e-08,0.0064272136820724335
114,2.2055233438336993e-06,2.218264491872483e-06,1.2741148038783603e-08,0.005776927310429914
115,2.1531829838889143e-06,2.1642084723204116e-06,1.1025488431497328e-08,0.005120553391883088
116,2.1025219072323146e-06,2.1118996517846534e-06,9.377744552338767e-09,0.004460236309586566
117,2.053472448079566e-06,2.0612716000077185e-06,7.799151928152599e-09,0.0037980309574868983
118,2.005970213415917e-06,2.012260738068354e-06,6.290524652437061e-09,0.0031359013261343903
119,1.959953898725863e-06,1.9648061949075937e-06,4.852296181730824e-09,0.0024757195487532793
120,1.915365115536385e-06,1.9188496729594125e-06,3.4845574230275657e-09,0.0018192653686562204
121,1.8721482299256981e-06,1.8743353221472084e-06,2.1870922215102673e-09,0.0011682259911636743
122,1.8302502112167254e-06,1.8312096215784634e-06,9.59410361737921e-10,0.0005241962852172644
123,1.7896204901359564e-06,1.7894212683336165e-06,1.99221802339937e-10,0.00011132069812455167
124,1.750210825774518e-06,1.7489210728022055e-06,1.289752972312489e-09,0.0007369129211857873
125,1.7119751807396404e-06,1.7096618600704374e-06,2.313320669203037e-09,0.0013512582981510233
126,1.6748696039317149e-06,1.671598376910144e-06,3.2712270215709178e-09,0.0019531234036917224
127,1.6388521204252002e-06,1.63468720396018e-06,4.164916465020133e-09,0.002541361977149924
128,1.6038826279711046e-06,1.5988866727282025e-06,4.995955242902152e-09,0.003114913246003534
129,1.569922799674967e-06,1.564156787073899e-06,5.766012601068096e-09,0.003672800090719032
130,1.536935992437497e-06,1.5304591488645223e-06,6.476843572974615e-09,0.004214127071552728
131,1.504887160775545e-06,1.4977568875203582e-06,7.130273255186803e-09,0.004738078336393148
132,1.4737427756691372e-06,1.4660145931918887e-06,7.728182477248538e-09,0.005243915427330688
133,1.443470748106092e-06,1.4351982533321254e-06,8.272494773966563e-09,0.00573097500231335
134,1.4140403570194946e-06,1.4052751924471918e-06,8.76516457230276e-09,0.006198666486986212
135,1.3854221813351616e-06,1.3762140148259084e-06,9.20816650925318e-09,0.006646469670623484
136,1.3575880358663752e-06,1.3479845500651217e-06,9.603485801253486e-09,0.007073932258930675
137,1.3305109108117483e-06,1.3205578012219587e-06,9.953109589789632e-09,0.007480667395442261
138,1.3041649146292152e-06,1.2939058954372832e-06,1.0259019191931977e-08,0.007866351162229127
139,1.27852522007497e-06,1.2680020368864684e-06,1.052318318850154e-08,0.008230720069710071
140,1.2535680132107846e-06,1.2428204619243747e-06,1.0747551286409974e-08,0.008573568544463808
141,1.2292704451966487e-06,1.2183363963011824e-06,1.0934048895466317e-08,0.008894746423125122
142,1.205610586698164e-06,1.1945260143346264e-06,1.1084572363537573e-08,0.009194156459670092
143,1.1825673847496828e-06,1.1713663999322583e-06,1.1200984817424451e-08,0.009471751852682285
144,1.1601206219248847e-06,1.148835509364759e-06,1.128511256012573e-08,0.009727533798512563
145,1.138250877676389e-06,1.1269121356980488e-06,1.133874197834024e-08,0.009961549075619431
146,1.1169394917151985e-06,1.1055758747981113e-06,1.1363616917087183e-08,0.010173887664798159
147,1.0961685293092774e-06,1.0848070928280792e-06,1.1361436481198238e-08,0.01036468040945981
148,1.0759207483884798e-06,1.0645868951623044e-06,1.1333853226175462e-08,0.01053409671962491
149,1.0561795683503726e-06,1.0448970966468863e-06,1.1282471703486323e-08,0.010682342322819411
150,1.036929040468321e-06,1.0257201931404868e-06,1.1208847327834155e-08,0.010809657064645201
151,1.0181538198095263e-06,1.0070393342732865e-06,1.111448553623974e-08,0.010916312761385123
152,9.998391385766006e-07,9.888382973656418e-07,1.1000841210958809e-08,0.011002611106642534
153,9.819707807917327e-07,9.711014624514244e-07,1.086931834030825e-08,0.011068881633672088
154,9.645350582475995e-07,9.538137883541853e-07,1.0721269893414278e-08,0.011115479734757438
155,9.475187876539162e-07,9.369607897672261e-07,1.0557997886690127e-08,0.011142784738687909
156,9.30909268912942e-07,9.20528515291373e-07,1.0380753621568972e-08,0.011151198047142631
157,9.146942644613736e-07,9.045035263867749e-07,1.0190738074598712e-08,0.011141141330540238
158,8.988619796199001e-07,8.888728771974016e-07,9.989102422498522e-09,0.011113054783697262
159,8.834010438952697e-07,8.736240952091022e-07,9.776948686167539e-09,0.011067395441437389
160,8.683004931830677e-07,8.587451627041287e-07,9.555330478939045e-09,0.01100463555411623
161,8.535497528225194e-07,8.442244989769367e-07,9.325253845582698e-09,0.010925261022858875
162,8.391386214575474e-07,8.300509432778564e-07,9.087678179690977e-09,0.010829769894163703
163,8.250572556610379e-07,8.162137384529065e-07,8.843517208131365e-09,0.010718670913385178
164,8.112961552818129e-07,8.027025152495797e-07,8.593640032233225e-09,0.010592482136499373
165,7.978461494761879e-07,7.895072772599086e-07,8.33887221627924e-09,0.01045172959943967
166,7.846983833882199e-07,7.766183864735002e-07,8.07999691471971e-09,0.010296946044200311
167,7.718443054448388e-07,7.640265494145306e-07,7.817756030308201e-09,0.010128669700818193
168,7.592756552340013e-07,7.517228038379151e-07,7.552851396086162e-09,0.009947443124274079
169,7.46984451935842e-07,7.396985059610307e-07,7.285945974811218e-09,0.00975381208528421
