block,m2,Rp,C1
1,0.1510763545691967,-0.8758,5747.5356
2,0.14051792860329151,-0.9214,5593.0594
3,0.15226147005558013,-0.8562,5797.7496
4,0.14639070826768874,-0.9036,5682.5022
5,0.15541711042523385,-0.8106,5873.0134
6,0.14711959992349147,-0.8788,5685.8358
7,0.14286994669139386,-0.9392,5608.5436
8,0.152708340421319,-0.8062,5846.1584
9,0.15457921405732633,-0.8112,5840.483
10,0.1533047710955143,-0.8374,5845.0256
11,0.14916024279594423,-0.8702,5733.2458
12,0.14706820796728134,-0.9024,5687.3058
13,0.15280510986149312,-0.849,5796.1164
14,0.15288541370034217,-0.8498,5829.2556
15,0.15330336170196532,-0.802,5845.3546
16,0.15226644373238088,-0.8604,5760.7414
17,0.15153911120295524,-0.8586,5750.302
18,0.15155149412751198,-0.882,5766.2984
19,0.15398414828777313,-0.8362,5847.4202
20,0.14620627558231353,-0.8926,5650.392
