block,m2,m4,Qm,chi,Rp,C1
1,0.2943594910133009,0.097750648591436,0.8864136575887723,19291.143603047687,0.186,34507.534
2,0.274383091035299,0.08727563965749545,0.862624220705089,17981.970254089356,0.029,33192.69266666667
3,0.28433853735184916,0.0927323542304994,0.8718467733756523,18634.410383890787,0.11,33771.18066666667
4,0.27230926242688047,0.08623650125370436,0.8598717866036615,17846.05982240804,0.03233333333333333,33089.227666666666
5,0.270316790633214,0.08583356189375559,0.8513123035565975,17715.481190938313,0.02,32757.000333333333
6,0.282909914880991,0.09170258676913291,0.8728000240546143,18540.784181640625,0.10066666666666667,33685.115666666665
7,0.26889235828040786,0.08468135772923083,0.8538254732852637,17622.12959226481,-0.008,32774.94733333333
8,0.2671345152569314,0.08469741252715166,0.8425387165006887,17506.927591878255,-0.030333333333333334,32411.749666666667
9,0.2835490311958517,0.09242572359484297,0.8698882731451194,18582.669308451335,0.10566666666666667,33719.06
10,0.2640132994484156,0.08288211972291454,0.840989860281866,17302.375592651366,-0.09233333333333334,32425.952666666668
11,0.26583461672098685,0.08329014813544121,0.8484562103584933,17421.737441426594,-0.035,32563.117666666665
12,0.25446995022923996,0.07810077900904544,0.8291204824240244,16676.94265822347,-0.128,31771.21
13,0.27275003140792253,0.0864764077756008,0.860264453006251,17874.94605834961,0.025666666666666667,32981.568
14,0.26959663707452514,0.08542077462065212,0.8508743574929004,17668.28520731608,-0.0023333333333333335,32741.047333333332
15,0.2694500625456373,0.08548851188983063,0.8492759389637294,17658.679298990886,-0.031,32755.980666666666
16,0.27188680848355096,0.08607484324832944,0.8588158146753968,17818.373880777996,0.02266666666666667,32963.293
17,0.274031748315009,0.08811114173534884,0.8522577009628524,17958.94465757243,0.049666666666666665,33044.325666666664
18,0.27144272416085,0.08641117082482094,0.8526808721205172,17789.270370605467,0.047,32948.76233333333
19,0.2861920958931247,0.09336571988249509,0.8772589752939487,18755.88519645182,0.09933333333333333,33895.25666666667
20,0.2787311263323451,0.08940106863852842,0.8690169141112019,18266.923095316568,0.08333333333333333,33561.715
21,0.27241976619760194,0.08717072976333208,0.8513468823381726,17853.30179752604,0.050666666666666665,33022.21133333333
22,0.2568287094924599,0.07971075659599605,0.8275042018968322,16831.52630529785,-0.061,31872.666
23,0.26871797773366174,0.08508909014696367,0.8486323150541463,17610.701388753256,0.0,32728.635
24,0.2710841577701891,0.08628392379176289,0.851683805795909,17765.771363627115,0.01633333333333333,32805.11066666667
25,0.28438789857613544,0.0930148377032725,0.8695008114141435,18637.645321085613,0.098,33649.67333333333
26,0.28238629100068163,0.09199359714357007,0.8668213856304808,18506.46796702067,0.086,33526.21233333334
27,0.27429462915596864,0.08755758957780573,0.8592920836057567,17976.17281636556,0.0026666666666666666,33061.39033333334
28,0.26824177450904,0.08556385868085209,0.8409350711980084,17579.492934224447,0.0023333333333333335,32507.527666666665
29,0.2674117312592765,0.08373985589328949,0.8539426447808576,17525.095219807943,-0.015333333333333332,32536.513666666666
30,0.2686350595566134,0.08527249051561106,0.8462845964346944,17605.267263102214,0.024,32720.924666666666
31,0.2887028664257377,0.09420546353742293,0.8847612649273467,18920.431054077148,0.16633333333333333,34194.628666666664
32,0.2776962258297329,0.08848322845661319,0.8715232839621199,18199.099855977376,0.08166666666666667,33361.022666666664
33,0.2722939966088161,0.08690778273778679,0.853134417350228,17845.05936175537,0.05266666666666667,33054.221666666665
34,0.27656317759212107,0.089080801382178,0.8586271117129122,18124.844406677246,0.055,33297.128
35,0.27538392566423864,0.08803563977419539,0.8614273345290746,18047.560952331543,0.01633333333333333,33093.649666666664
36,0.268994326981095,0.08560684177415487,0.8452355728634936,17628.81221303304,-0.008,32611.860333333334
37,0.2732568962580214,0.08701937999961522,0.8580770324138973,17908.16395316569,0.047,33022.704333333335
38,0.27050632920426626,0.0854672367075662,0.8561605237096545,17727.902790730794,0.018,32726.558666666668
39,0.2721027788684393,0.08534950228604081,0.867490966962982,17832.52771592204,0.059666666666666666,33058.206333333335
40,0.2766509400429204,0.08893404809664501,0.860589889526448,18130.59600665283,0.06533333333333333,33281.216
41,0.28560211887800446,0.09354939669981283,0.8719304793525088,18717.2204627889,0.144,33847.256
42,0.26528526761879523,0.0848026942015052,0.829882515859109,17385.735298665364,-0.038,32366.449
43,0.2637225651688253,0.08176491036135997,0.8506043860606088,17283.322030904135,-0.015666666666666666,32428.248333333333
44,0.2837991662748779,0.09167269100871173,0.8785818970958519,18599.062160990397,0.081,33699.00033333333
45,0.2749392560574537,0.08722475926141256,0.8666300160815361,18018.419084981284,0.041666666666666664,33226.20333333333
46,0.2719440911952406,0.08646442423317645,0.855306554017731,17822.127960571288,0.004333333333333333,32815.823333333334
47,0.2745842047830423,0.08836470030420376,0.853242134662102,17995.15044466146,0.024,33015.80333333334
48,0.26478385366840906,0.08344601299949429,0.8401898022847222,17352.874634012856,-0.026333333333333334,32395.717333333334
49,0.2634967808307459,0.08244084264744303,0.8421863639250367,17268.525028523763,-0.057,32326.717
50,0.26991767111855247,0.08556900240953738,0.8514245477979616,17689.324494425455,-0.018666666666666668,32671.332666666665
