block,m2,Rp,C1
1,0.07170453898310661,-1.221,3757.5166
2,0.07416009328961372,-1.1894,3869.0396
3,0.06949436294436455,-1.2618,3731.5748
4,0.07168192154467105,-1.218,3772.9296
5,0.07135402291119099,-1.2112,3785.9682
6,0.06520835156142711,-1.315,3584.7272
7,0.07536997200846672,-1.1816,3880.2878
8,0.07302480738759042,-1.201,3836.081
9,0.0675137864947319,-1.2722,3653.5846
10,0.07182694321870804,-1.2218,3769.3554
11,0.07004898387491704,-1.2204,3754.5334
12,0.06613343524634838,-1.277,3605.805
13,0.06908477320671082,-1.2642,3703.2578
14,0.06986749084889889,-1.2464,3709.0824
15,0.06990885848999023,-1.243,3713.6284
16,0.0700545910000801,-1.2154,3711.5766
17,0.07265722247064113,-1.1946,3816.2834
18,0.06975691096186638,-1.218,3723.0532
19,0.06839821893572808,-1.2798,3658.1612
20,0.0688351732134819,-1.2342,3698.7994
