block,m2,m4,Qm,chi,Rp,C1
1,0.15773043860173913,0.028558789937800973,0.871146547724237,661569.4095490288,-0.0475,1.6220719525e6
2,0.17355582931045888,0.033759234911570006,0.8922484756109748,727945.9091001749,0.1,1.68576998e6
3,0.15687563406248273,0.030368373313190408,0.8103813895035573,657984.0994508076,-0.0325,1.5947061375e6
4,0.14964385461661492,0.027251261067212828,0.8217338335017791,627651.8179938864,-0.025,1.5702187525e6
5,0.1764162051322961,0.03509639078145414,0.8867771511629744,739943.1948512101,0.265,1.7155592475e6
6,0.16424197639823773,0.031236075827065276,0.8635984545736616,688880.7785750341,0.085,1.6323086625e6
7,0.18640453975571575,0.038805393576252206,0.895407809052713,781837.3067155576,0.3725,1.76106324e6
8,0.16797126403896698,0.03231068077214904,0.8732203985986079,704522.5446436953,0.1325,1.65733821e6
9,0.15241775685400796,0.027860728104725604,0.8338322141863597,639286.407243793,-0.0725,1.5707499525e6
10,0.1672905653605011,0.03165931187102081,0.8839779390231491,701667.4874538112,0.155,1.6677762425e6
11,0.16734833938341012,0.0322241879309536,0.8690821551311707,701909.8092691946,0.0675,1.6717747275e6
12,0.15966709598529008,0.02953760466610242,0.8630889954875882,669692.3393594861,0.0475,1.621968225e6
13,0.16518931223642938,0.03172096610396731,0.8602357440094404,692854.1930705047,0.0825,1.6388854125e6
14,0.16614648198024157,0.0321127018069392,0.8596179057236994,696868.8539556551,0.1125,1.6553062575e6
15,0.17123615958600397,0.03323799940269763,0.8821777145643618,718216.5090962148,0.06,1.6804385725e6
16,0.16795739482321723,0.032025848317023466,0.8808411941677469,704464.3729365993,0.12,1.66218328e6
17,0.15079768307802,0.02762528654795788,0.8231567546719237,632491.3253248716,-0.0975,1.5645593e6
18,0.16238841195672818,0.031109601330067987,0.8476481603877382,681106.3658237528,-0.0175,1.6095295225e6
19,0.18546847230205174,0.03818958222634474,0.9007313568967873,777911.1552503848,0.395,1.767530675e6
20,0.17982116914381607,0.03595137883047034,0.899427335589228,754224.6490245843,0.3,1.73829651e6
21,0.15915047710019053,0.030214590156654186,0.8382994516852671,667525.4827032376,-0.0625,1.5869669975e6
22,0.15735116041942773,0.02923269494900224,0.8469758853412027,659978.6015518474,0.02,1.6086928775e6
23,0.16882829648557446,0.032681820199955955,0.8721360536173394,708117.1992626309,0.1525,1.6612476075e6
24,0.17298263043679354,0.03394634966967747,0.8814788842984482,725541.7387715649,0.1675,1.6910145425e6
25,0.15941996058937946,0.029355153687612275,0.8657670167485508,668655.7783798766,-0.01,1.6227344875e6
26,0.14891566140047702,0.026434741240169504,0.8388912911560364,624597.5542746664,-0.2,1.54517974e6
27,0.12740076361857292,0.022280362696043107,0.7284869996069695,534357.5324484349,-0.44,1.3919679775e6
28,0.16744735758785112,0.032207372935432896,0.8705651845421716,702325.1217201543,0.0125,1.6506245725e6
29,0.16643702901369126,0.03166126807549032,0.8749265683501942,698087.4965402413,0.15,1.6528118675e6
30,0.18373489196997583,0.03780411512827739,0.8929850735209355,770639.9923292375,0.29,1.7555778675e6
31,0.18116302210078458,0.036014003894753975,0.9113132955891676,759852.7882494092,0.29,1.725184075e6
32,0.15259545237345434,0.028728972811863082,0.8105187831652625,640031.716271789,-0.085,1.5710916475e6
33,0.164029472509676,0.03178088262939256,0.8465991384052638,687989.4726652241,0.065,1.631248815e6
34,0.17558941139063733,0.034532323759314636,0.8928342502347255,736475.3705533957,0.23,1.710850455e6
35,0.17340359822426193,0.03425735626748967,0.8777328770596533,727307.4056464147,0.0975,1.6834950925e6
36,0.157144994192397,0.029121589805058815,0.8479808061659707,659113.8777211475,-0.045,1.5961930175e6
37,0.14362701978635187,0.026137742985957307,0.7892311445480217,602415.3835979748,-0.23,1.5157264625e6
38,0.15730775019397755,0.03056838341857695,0.8095203443454726,659796.5258696008,-0.065,1.57892788e6
39,0.14571787151650994,0.02665478703981693,0.796618560395294,611185.0513731837,-0.24,1.5175709125e6
40,0.17429665723689142,0.03541280288575471,0.8578627572056691,731053.1666353226,0.0025,1.6723198725e6
41,0.15643921389172363,0.03001036763156271,0.8154924305999272,656153.620582912,-0.01,1.596792715e6
42,0.14798267678136257,0.026975020419935845,0.8118204281763174,620684.3331547761,-0.1925,1.52838726e6
43,0.1651998123479109,0.030885004637174605,0.883631986473342,692898.2337300921,0.1375,1.6462124975e6
44,0.1691103446190584,0.032137049310541566,0.8898859500394738,709300.1948770952,0.15,1.673630295e6
45,0.16753320500787425,0.031808737194384575,0.8823794106848528,702685.191897347,0.1025,1.656888885e6
46,0.16945927778010855,0.03348707764284265,0.8575381564205765,710763.7266302204,0.0775,1.649456025e6
47,0.15556942550289649,0.029099727155039553,0.8316863598877398,652505.4636645007,-0.105,1.569765545e6
48,0.14293621061106593,0.024395562869514956,0.8374785371064984,599517.9199108363,-0.24,1.537347685e6
49,0.15697489707861792,0.028459403196083734,0.8658339791269244,658400.4387164355,-0.0025,1.62152797e6
50,0.16323868640727937,0.031400632057385296,0.8486093111526035,684672.6753527975,-0.025,1.6224335825e6
