block,m2,m4,Qm,chi,Rp,C1
1,0.23376765518839238,0.06381715724181407,0.8563107316925938,61280.78820170593,0.0745,122443.3675
2,0.2328161000526743,0.06294356716985447,0.8611417954350771,61031.343732208254,0.043,122322.7995
3,0.23308442972117335,0.0627074275948852,0.86637824994875,61101.68474482727,0.0675,122218.7725
4,0.23756696188036586,0.0644754112460727,0.8753424024186419,62276.75365516663,0.0685,123808.608
5,0.23128613541706,0.062368113949404856,0.8577023265374706,60630.27268276978,0.0545,121425.6045
6,0.22853806690470083,0.060307147388404515,0.8660606625638524,59909.88301066589,0.0455,121380.109
7,0.2305260797671508,0.06190250289419244,0.8584834371502686,60431.02865447998,0.0315,121188.9605
8,0.2257789716401603,0.05993763833642499,0.8504863629888693,59186.602741638184,-0.0485,119738.924
9,0.23306614423907013,0.0626920253354281,0.8664551400251251,61096.8913154068,0.036,121966.6735
10,0.2286461912668019,0.06078440810854977,0.8600738644596841,59938.22716344452,0.0555,121247.1525
11,0.23095364000170956,0.06235587763514119,0.8554058711536646,60543.11100460815,0.069,121358.3415
12,0.2199000358643243,0.057619451435003556,0.8392309292926563,57645.47500161743,-0.1155,117385.493
13,0.2323366203228652,0.06251357966675125,0.8634972662069681,60905.650997917175,0.0205,121785.0025
14,0.22993342687556287,0.061353137336184645,0.8617225310751744,60275.66825486755,0.0085,121350.9865
15,0.23129105489444918,0.06257119789688008,0.85495489733711,60631.562294250485,0.0065,121285.985
16,0.2378931589673739,0.06491895770260646,0.8717508272811355,62362.26426434326,0.094,123547.313
17,0.22920498043994303,0.061459851781809696,0.8547844086084089,60084.710392448425,0.0065,120826.171
18,0.23011009686873876,0.06081057021838303,0.870747577119962,60321.981233558654,0.085,121427.523
19,0.22172209410954383,0.05716757637923739,0.8599400242228217,58123.11663825226,-0.0545,119147.125
20,0.22048082204337696,0.05790682082797609,0.8394830210647277,57797.72461373901,-0.0495,118510.348
21,0.22173089077568148,0.05799095595713331,0.8477975076065217,58125.422631500245,-0.0225,118865.8995
22,0.21203520369008766,0.05465257962277553,0.8226313911294517,55583.75643613434,-0.106,115810.3705
23,0.23869631546351594,0.06546781773811487,0.8702891433432852,62572.80692086792,0.1205,123360.3015
24,0.23085128075571265,0.06216564941061997,0.8572630436874156,60516.27814242554,0.05,120954.8375
25,0.23977008926766574,0.0654629411861223,0.8782021501901571,62854.29028098297,0.127,123790.9365
26,0.2238802627539553,0.06045325805156846,0.829109524717827,58688.86759937286,-0.0305,119510.6905
27,0.22765562633424996,0.06160357199342278,0.841299985123802,59678.55650976562,-0.0015,119896.4995
28,0.23100622187324915,0.0627425146155527,0.8505217693478434,60556.895026741026,0.0805,121786.614
29,0.2288293028449698,0.061193805023902405,0.8556887387548769,59986.22876499176,0.01,120670.012
30,0.22564581554726465,0.0601512705103645,0.8464664776318728,59151.696670822144,-0.0205,120068.0
31,0.22914811927758275,0.061966803862068494,0.847370806558499,60069.80457990265,0.0735,120846.755
32,0.22940597543519106,0.061383343760231725,0.8573514953981194,60137.400024482726,0.0525,121103.2125
33,0.2301960316893237,0.062033380351997076,0.8542209485413956,60344.50853116607,0.052,120996.849
34,0.23570207889113226,0.0634602122076121,0.8754378225501367,61787.885768836975,0.0865,123068.5005
35,0.2352222493076988,0.06417515845418377,0.8621639260754503,61662.101322517396,0.0625,122632.8835
36,0.22986096112575616,0.06191770230325271,0.8533272308924286,60256.67179335022,0.044,121070.1245
37,0.22777464706654427,0.060880366293566156,0.8521842591438485,59709.75708061218,0.046,120603.2135
38,0.2245021658448095,0.058612631422259885,0.8599037655536652,58851.89576322174,0.0,120241.0595
39,0.22327393952113925,0.05929892146247339,0.8406772136797988,58529.92360182953,-0.0375,118986.9065
40,0.2351028984900331,0.06348425942833508,0.8706626394659416,61630.81422177124,0.103,122906.167
41,0.22104183214029763,0.05896657529677911,0.8285963922786667,57944.79004458618,-0.067,118157.8675
42,0.24033316970488522,0.06581590353385297,0.8775999319174855,63001.89843911743,0.1415,124216.0765
43,0.2302538416388852,0.06234029082102668,0.8504424809578022,60359.663062583924,0.041,121801.329
44,0.21790389411608338,0.057290613100359974,0.8287938372692145,57122.19841916656,-0.08,117277.451
45,0.2375051109494816,0.06522345017408153,0.8648527113571988,62260.5398047409,0.1115,123329.1225
46,0.2285693887785601,0.06150215182969122,0.8494656517267234,59918.093851966856,0.0215,120494.85
47,0.22243912334385096,0.05779697006895897,0.8560857694606854,58311.08154985047,-0.0165,119814.765
48,0.2260026738443994,0.0605599057914304,0.8434162490399004,59245.244932266236,-0.024,119726.7195
49,0.23995905486834818,0.06658684177737449,0.8647406375845885,62903.826479408264,0.1395,124245.3355
50,0.23143478017585584,0.06262044112263322,0.8553446209386013,60669.23901441955,0.0465,121676.241
