sample,g0,g1,g2,g3,g4,g5,neg_g0,x1,x2
1,10.128472056435255,10.033905373604703,8.808165025086803,8.725841126644765,8.41216606310052,8.283650618642904,-10.128472056435255,0.09030453014571452,1.2608003426285532
2,10.219725948197414,10.186641027869975,8.765536765755549,8.756292967272922,8.467383506902891,8.371089308585335,-10.219725948197414,0.03159377167148134,1.3886483794583095
3,9.970515081037375,9.912342376770775,8.728740739814306,8.649418968110815,8.364521268938478,8.30839920581457,-9.970515081037375,0.05555084062231389,1.185807147662
4,10.4023450060954,10.295238796079243,8.797737518360746,8.723616012906334,8.570256687313131,8.36692523893843,-10.4023450060954,0.10227889655946061,1.532287280371428
5,9.923747752853979,9.799291385089443,8.704102577429897,8.604978069550993,8.473963424828069,8.281673145531617,-9.923747752853979,0.11884707677393197,1.164675350921547
6,10.203209975596963,10.126271351587464,8.608239202781222,8.546612434229056,8.425161142331413,8.29920620893796,-10.203209975596963,0.07347097395480276,1.5230848954843528
7,10.088367160468952,9.998141712638024,8.714569582024023,8.619674077895027,8.451118807773957,8.324409043120795,-10.088367160468952,0.08615895608983282,1.3118800525031178
8,10.162349144765583,10.09704807774479,8.718353433650462,8.69151283814293,8.494227072177308,8.346715532308034,-10.162349144765583,0.06235792563320715,1.3789143313648087
9,10.264180218976257,10.22495353140871,8.730844712690251,8.699956089081924,8.510418428698552,8.394520036336674,-10.264180218976257,0.03745872736497911,1.464227551462391
10,10.180829315416773,10.070148702716063,8.777418217336272,8.666375562162605,8.502471342647803,8.36182922288194,-10.180829315416773,0.1056921996945457,1.3401588806972182
11,10.109688151387186,10.096081049553005,8.713353564106743,8.666487937667126,8.419959414021825,8.29263936487381,-10.109688151387186,0.012993825108387798,1.3334013106551839
12,10.184654718559434,10.072975540216143,8.823783800656908,8.666658643475168,8.479506746030486,8.394997131538359,-10.184654718559434,0.10664575964265655,1.299536000965151
13,10.065100018156441,10.000945027311955,8.647429783629239,8.535939847458872,8.435948386426885,8.287425304131173,-10.065100018156441,0.06126350350149126,1.3537753529955048
14,10.117573830203243,9.991675075958126,8.745894756547042,8.649209279378507,8.45779556314312,8.267981038796108,-10.117573830203243,0.12022445440333297,1.3098570294485787
15,10.190755739110514,10.083571652057413,8.690866484954343,8.621447946172001,8.414845454418545,8.212979409061786,-10.190755739110514,0.10235326365175818,1.4322887333362246
16,10.105580826123104,10.035150720051263,8.824074892510668,8.740304782236711,8.507291286943548,8.451873004141843,-10.105580826123104,0.06725579714292011,1.2237480236160811
17,10.245596471339683,10.189079520692005,8.712850418276021,8.68186036691501,8.452992106766333,8.310590065656324,-10.245596471339683,0.05396971238435203,1.4636646650980454
18,10.215483361480326,10.095087633439224,8.746615063520768,8.607444293701077,8.403309534327313,8.288635877194809,-10.215483361480326,0.11496945146933284,1.4026659022274557
19,9.990970381654105,9.915599150409314,8.771066206206122,8.655252562213011,8.424152056426442,8.336519059906571,-9.990970381654105,0.07197422411718472,1.1649226777259354
20,10.136546706132947,10.04148059951282,8.715266608047669,8.588668473609301,8.36942710093605,8.220757665761292,-10.136546706132947,0.09078144473456624,1.357222518770435
21,10.160369466377098,10.082700038947749,8.77440062655192,8.719598275459562,8.529738544901612,8.411723690573254,-10.160369466377098,0.07416883981498883,1.323502750977099
22,10.135590993547911,10.0304477709946,8.713463556634922,8.636944150419826,8.562855031229432,8.408731353569202,-10.135590993547911,0.10040438161182408,1.3580316677478586
23,10.151836497170999,10.06990759673026,8.677028254545508,8.60777564525577,8.371563797570095,8.255268766223143,-10.151836497170999,0.0782363369233637,1.4083381315591088
24,10.154771432834636,10.093508753023483,8.66126376455941,8.637166372952441,8.497264666076017,8.333578778532768,-10.154771432834636,0.0585015499140058,1.4261947677099178
25,10.195023923439747,10.101074331744703,8.76932643234169,8.663166786928569,8.486784017495753,8.339777286498785,-10.195023923439747,0.08971525151838868,1.3614408183718143
26,10.066358939930565,10.012888814494305,8.675403455329525,8.635748557372805,8.382188174212658,8.28033539366008,-10.066358939930565,0.051060208625546326,1.3282646459702294
27,10.061612849789011,10.006854019640727,8.750426128901795,8.672969869000642,8.504933359846255,8.306264131866207,-10.061612849789011,0.052290830976173396,1.2520910876739222
28,10.321052163745106,10.297396497954262,8.806648586931825,8.734210990791816,8.452188811483573,8.330853296528806,-10.321052163745106,0.02258949685645645,1.4461488905152833
29,10.004271644293818,9.876999508298441,8.762111186284445,8.613041295260498,8.395673649817223,8.275904595614834,-10.004271644293818,0.12153593736916851,1.1861758620329061
30,10.298544030282212,10.224704543724261,8.794959508134978,8.696157059548177,8.469667933552032,8.39340155944369,-10.298544030282212,0.07051151568639259,1.435817454337186
31,10.018606077821218,9.930815136899934,8.7691178676249,8.665499359923054,8.486794936742868,8.359255273704187,-10.018606077821218,0.08383417323786543,1.1931733499267354
32,10.232541653883459,10.128709183365284,8.774233121612154,8.67290561131967,8.488149085638653,8.324956429857998,-10.232541653883459,0.09915270561846563,1.3925820687843897
33,10.372333716041307,10.332950670309355,8.700643284200677,8.628332409501045,8.457372408678676,8.365537598702547,-10.372333716041307,0.03760803841352637,1.5963467732811691
34,9.975823329108211,9.898096542159427,8.79585294677252,8.681452485679614,8.403467839189679,8.353518710085256,-9.975823329108211,0.07422361412129722,1.1267887143045534
35,10.212568400129866,10.121785734188446,8.737051869626438,8.68045357719851,8.446042184338946,8.301060024139245,-10.212568400129866,0.08669106018982362,1.4090144966605442
36,9.989809488423965,9.93784294253213,8.743718944833772,8.659571841228326,8.396560091996003,8.298607464335507,-9.989809488423965,0.04962439592458422,1.1899288173146774
37,10.27672382549959,10.196199836946098,8.781806882240987,8.713841038560561,8.540340714284426,8.350475699039945,-10.27672382549959,0.07689474489457972,1.4275405261885974
38,10.206623345958198,10.130200226816507,8.766348437350887,8.660681949301473,8.456214801088741,8.361632302990133,-10.206623345958198,0.07297870306740525,1.3753612266964879
39,9.998549844594235,9.915431919863655,8.788905952486521,8.699859952354851,8.45031998448926,8.282693023284434,-9.998549844594235,0.07937177148247118,1.1551248288591718
40,10.142348602200641,10.074581711341198,8.758614893870282,8.647450624991455,8.410140590786902,8.277783192007563,-10.142348602200641,0.06471261394949672,1.3213683576219337
41,10.08913158032796,10.046124187407361,8.694210596624714,8.681574400373167,8.379670635346145,8.225570930453403,-10.08913158032796,0.04106903503685184,1.3320514186738845
42,10.165200749346447,10.081908701687235,8.710314000927829,8.647873307177276,8.442427111609653,8.331254475127881,-10.165200749346447,0.07953804663125576,1.3893145058983067
43,10.123529279875466,10.03433803064264,8.85751403654808,8.74068295969604,8.51693760271302,8.42296760977624,-10.123529279875466,0.0851713691756728,1.208955504031453
