sample,g0,g1,g2,g3,g4,g5,neg_g0,x1,x2
1,13.560797571141928,13.501064871438288,12.39001717156941,12.316804069304261,12.041322062946834,11.962668743739199,-13.560797571141928,0.07605403537646398,1.4906839029365646
2,13.549590753753638,13.497561670731258,12.403431591736245,12.318450854543954,12.124554218577355,12.06453001817209,-13.549590753753638,0.0662454859804022,1.4593351696410604
3,13.497906817625964,13.45385712334811,12.353241043501212,12.308564623753036,12.111607557020111,12.002747264312774,-13.497906817625964,0.05608581268805806,1.4574337291205215
4,13.57294872045212,13.537714835838974,12.32540305101057,12.300387344610112,12.123336937205142,12.020816962841327,-13.57294872045212,0.044861175204092316,1.5884244801960827
5,13.412194440022843,13.349622666452241,12.376239198656979,12.305238260927176,12.038459781995503,11.935308428293387,-13.412194440022843,0.07966885649430436,1.319019179882678
6,13.482226734231226,13.427535613318568,12.426041222569632,12.352150635956109,12.086364826588305,12.053868566369864,-13.482226734231226,0.06963489789188804,1.3447771600238831
7,13.442719640405194,13.399401756627158,12.255862791216488,12.221866267051114,12.041723320868067,11.944865497781846,-13.442719640405194,0.055154042620436855,1.5111530743268373
8,13.703710650550278,13.651680462911395,12.439086264309719,12.385138464858281,12.085146816777286,12.031986274502058,-13.703710650550278,0.06624689242181579,1.610169777797914
9,13.458942638189715,13.382881614803539,12.363294023123007,12.302741490603907,12.074724186535438,11.952295021391729,-13.458942638189715,0.09684390278830507,1.3950231438372462
10,13.600972909045673,13.580924502601677,12.46063144739108,12.421828370909989,12.187250536473329,12.066478265499496,-13.600972909045673,0.02552642389341879,1.451927843479724
11,13.393408594449095,13.338791537176272,12.306067933560497,12.247231591392737,12.045465831147487,11.93906660381745,-13.393408594449095,0.06954059713682384,1.38444512804183
12,13.606498754103647,13.593217503577302,12.365730270817009,12.31151847925254,12.156896607548605,12.084731656206923,-13.606498754103647,0.016910213373677842,1.5797954987816178
13,13.62874181671495,13.574398684782555,12.379893765070015,12.320269096047815,12.128187429512149,12.054120716795257,-13.62874181671495,0.06919182456108555,1.590082724719791
14,13.35352396402403,13.308872721056566,12.23034164102083,12.199508239956492,11.931709777667624,11.803008685738117,-13.35352396402403,0.05685172826775177,1.4300801495951758
15,13.562557287503225,13.50031993793369,12.423109614764812,12.349878383788713,12.055742778491581,12.009963857445154,-13.562557287503225,0.07924305463143873,1.4507898360869977
16,13.505094500921247,13.466321069960848,12.315245264250454,12.286866801405854,12.032267936898457,11.996079296321447,-13.505094500921247,0.04936786558383852,1.5149631004022024
17,13.568483850285055,13.476551952050347,12.39572189983938,12.301487402122305,12.11982083746711,12.025611887003018,-13.568483850285055,0.11705132825499968,1.4932068918681733
18,13.631478812215493,13.580756672720419,12.484270222475846,12.446122165851136,12.17739300350714,12.078948435570862,-13.631478812215493,0.06458143379870099,1.4606713425163755
19,13.524951230431325,13.480916895663828,12.320790099547501,12.27725959461947,12.087041125503292,11.968314691781433,-13.524951230431325,0.056066256352083864,1.5331855700742987
20,13.520491229299672,13.456847837451674,12.39697227089432,12.299450869586243,12.071474339909424,12.001339964523739,-13.520491229299672,0.08103328326194703,1.430508767101355
21,13.39499312315457,13.346741335042884,12.347079409878983,12.273688293778834,12.02793890592936,11.976185935084597,-13.39499312315457,0.06143608472798141,1.3342451792127428
22,13.480847147489998,13.432751603957392,12.323034092675739,12.247412712088398,12.082137610241524,12.004164756989656,-13.480847147489998,0.06123714795124494,1.474173366800135
23,13.621580354465692,13.584576322407962,12.380834887217357,12.365773016791907,12.166802964745825,12.094885976875155,-13.621580354465692,0.04711499693054988,1.5797661938514864
