distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.000027203968572,1.8397600554109772e-08,1.8397099741524096e-08
2,0.1486781971224892,0.14867817754896662,1.9573522580529357e-08,1.3165025511039538e-07
3,0.04877093262343844,0.04877091866691727,1.395652117486268e-08,2.861647383826206e-07
4,0.02212473895190495,0.022124704612708202,3.4339196746530076e-08,1.552072402805614e-06
5,0.011990703446034532,0.01199072030349843,1.6857463897013147e-08,1.4058778096616268e-06
6,0.007273997797641701,0.007273931476068438,6.632157326276478e-08,9.117623500555205e-06
7,0.004770827877587333,0.004770838939137555,1.106155022266575e-08,2.3185808640532455e-06
8,0.0033138263394606174,0.003313813398140647,1.2941319970510845e-08,3.9052498968963074e-06
9,0.0024055236591666437,0.002405492813216595,3.084595004854834e-08,1.282296681265419e-05
10,0.0018084709214844735,0.0018084471341570142,2.37873274593417e-08,1.3153281690488007e-05
11,0.001399128266477947,0.0013991133682654067,1.489821254037349e-08,1.0648210673262325e-05
12,0.0011087066700138993,0.0011086930809809186,1.358903298069071e-08,1.2256653042883156e-05
13,0.0008967420804198297,0.0008967253368719593,1.674354787044481e-08,1.8671531353369685e-05
14,0.0007383282928790199,0.0007383085319459541,1.976093306577196e-08,2.676442614533522e-05
15,0.0006175402459769032,0.0006175194515864789,2.079439042430766e-08,3.3672931537299994e-05
16,0.0005238599928950874,0.0005238397894121505,2.020348293697849e-08,3.8566569715173126e-05
17,0.00045014433247692433,0.0004501253025604951,1.902991642922531e-08,4.227514389554341e-05
18,0.00039142320613279736,0.00039140513498519056,1.807114760680713e-08,4.61677982390144e-05
19,0.0003441648404469724,0.0003441471967828804,1.7643664092020436e-08,5.126515558389499e-05
20,0.00030581282856092357,0.0003057951249338124,1.7703627111162468e-08,5.789040045988645e-05
21,0.0002744868041402074,0.00027446875662637,1.804751383738647e-08,6.575002355365627e-05
22,0.0002487843687193614,0.0002487659060556101,1.8462663751289948e-08,7.421151033856376e-05
23,0.0002276473079068371,0.00022762850715041748,1.8800756419626394e-08,8.258721173773097e-05
24,0.00021026958150190757,0.00021025058882118396,1.8992680723604015e-08,9.032538414707271e-05
25,0.0001960330405115649,0.00019601400805390227,1.9032457662643667e-08,9.70880093119856e-05
26,0.0001844619174188649,0.0001844429657088178,1.89517100470998e-08,0.0001027405022797492
27,0.00017519027370047036,0.00017517147687961848,1.8796820851880135e-08,0.00010729374670661107
28,0.00016793856510123034,0.00016791995165150488,1.861344972546434e-08,0.00011083487413533924
29,0.000162496757364122,0.0001624783187807059,1.843858341609773e-08,0.00011347046990470482
30,0.00015871226215949662,0.0001586939639086813,1.8298250815333272e-08,0.00011529197912222177
31,0.00015648152731797158,0.00015646331878509738,1.8208532874194883e-08,0.00011636218783316841
32,0.0001557445077040282,0.00015572632992337092,1.817778065728694e-08,0.00011671538807539462
33,0.00015648152731797158,0.00015646331878509738,1.8208532874194883e-08,0.00011636218783316841
34,0.00015871226215949662,0.0001586939639086813,1.8298250815333272e-08,0.00011529197912222177
35,0.000162496757364122,0.0001624783187807059,1.843858341609773e-08,0.00011347046990470482
36,0.00016793856510123034,0.00016791995165150488,1.861344972546434e-08,0.00011083487413533924
37,0.00017519027370047036,0.00017517147687961848,1.8796820851880135e-08,0.00010729374670661107
38,0.0001844619174188649,0.0001844429657088178,1.89517100470998e-08,0.0001027405022797492
39,0.0001960330405115649,0.00019601400805390227,1.9032457662643667e-08,9.70880093119856e-05
40,0.00021026958150190757,0.00021025058882118396,1.8992680723604015e-08,9.032538414707271e-05
41,0.0002276473079068371,0.00022762850715041748,1.8800756419626394e-08,8.258721173773097e-05
42,0.0002487843687193614,0.0002487659060556101,1.8462663751289948e-08,7.421151033856376e-05
43,0.0002744868041402074,0.00027446875662637,1.804751383738647e-08,6.575002355365627e-05
44,0.00030581282856092357,0.0003057951249338124,1.7703627111162468e-08,5.789040045988645e-05
45,0.0003441648404469724,0.0003441471967828804,1.7643664092020436e-08,5.126515558389499e-05
46,0.00039142320613279736,0.00039140513498519056,1.807114760680713e-08,4.61677982390144e-05
47,0.00045014433247692433,0.0004501253025604951,1.902991642922531e-08,4.227514389554341e-05
48,0.0005238599928950874,0.0005238397894121505,2.020348293697849e-08,3.8566569715173126e-05
49,0.0006175402459769032,0.0006175194515864789,2.079439042430766e-08,3.3672931537299994e-05
50,0.0007383282928790199,0.0007383085319459541,1.976093306577196e-08,2.676442614533522e-05
51,0.0008967420804198297,0.0008967253368719593,1.674354787044481e-08,1.8671531353369685e-05
52,0.0011087066700138993,0.0011086930809809186,1.358903298069071e-08,1.2256653042883156e-05
53,0.001399128266477947,0.0013991133682654067,1.489821254037349e-08,1.0648210673262325e-05
54,0.0018084709214844735,0.0018084471341570142,2.37873274593417e-08,1.3153281690488007e-05
55,0.0024055236591666437,0.002405492813216595,3.084595004854834e-08,1.282296681265419e-05
56,0.0033138263394606174,0.003313813398140647,1.2941319970510845e-08,3.9052498968963074e-06
57,0.004770827877587333,0.004770838939137555,1.106155022266575e-08,2.3185808640532455e-06
58,0.007273997797641701,0.007273931476068438,6.632157326276478e-08,9.117623500555205e-06
59,0.011990703446034532,0.01199072030349843,1.6857463897013147e-08,1.4058778096616268e-06
60,0.02212473895190495,0.022124704612708202,3.4339196746530076e-08,1.552072402805614e-06
61,0.04877093262343844,0.04877091866691727,1.395652117486268e-08,2.861647383826206e-07
62,0.1486781971224892,0.14867817754896662,1.9573522580529357e-08,1.3165025511039538e-07
63,1.0000272223661726,1.000027203968572,1.8397600554109772e-08,1.8397099741524096e-08
