distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.000027196669764,2.5696408556541428e-08,2.5695709058540373e-08
2,0.1486781971224892,0.1486781714260697,2.569641949223822e-08,1.7283246629005134e-07
3,0.04877093262343844,0.048770906927005794,2.5696432648381062e-08,5.268800752034791e-07
4,0.02212473895190495,0.02212471325534615,2.5696558797472235e-08,1.1614400899071287e-06
5,0.011990703446034532,0.01199067775005391,2.569598062281131e-08,2.142991921905072e-06
6,0.007273997797641701,0.007273972099148089,2.5698493611760187e-08,3.532925679478743e-06
7,0.004770827877587333,0.00477080218547927,2.5692108062552732e-08,5.385251516461238e-06
8,0.0033138263394606174,0.003313800636755827,2.5702704790474956e-08,7.756201489622572e-06
9,0.0024055236591666437,0.002405497965339928,2.5693826715550427e-08,1.0681178136677174e-05
10,0.0018084709214844735,0.0018084452281751985,2.569330927507628e-08,1.4207200663191236e-05
11,0.001399128266477947,0.0013991025657307415,2.5700747205556138e-08,1.8369114413114626e-05
12,0.0011087066700138993,0.0011086809709206199,2.569909327942814e-08,2.317934398203446e-05
13,0.0008967420804198297,0.0008967163861240649,2.569429576482901e-08,2.8652938593892745e-05
14,0.0007383282928790199,0.0007383025987386714,2.5694140348459134e-08,3.480042766378085e-05
15,0.0006175402459769032,0.000617514548819986,2.5697156917224746e-08,4.161211691810262e-05
16,0.0005238599928950874,0.000523834293868318,2.569902676947955e-08,4.905705172760969e-05
17,0.00045014433247692433,0.0004501186341464144,2.569833050991479e-08,5.708909044463457e-05
18,0.00039142320613279736,0.0003913975097135755,2.56964192218382e-08,6.56486861770792e-05
19,0.0003441648404469724,0.000344139145403422,2.5695043550451498e-08,7.465911833725063e-05
20,0.00030581282856092357,0.00030578713364517535,2.5694915748223062e-08,8.402170657502081e-05
21,0.0002744868041402074,0.0002744611084340041,2.5695706203272568e-08,9.361363029367068e-05
22,0.0002487843687193614,0.00024875867202934685,2.5696690014558043e-08,0.00010328900544207793
23,0.0002276473079068371,0.00022762161059566562,2.5697311171492526e-08,0.0001128821219445694
24,0.00021026958150190757,0.00021024388410540294,2.5697396504627398e-08,0.000122211669044456
25,0.0001960330405115649,0.00019600734342569123,2.5697085873684772e-08,0.00013108548337885305
26,0.0001844619174188649,0.00018443622077005166,2.5696648813249186e-08,0.00013930598343992487
27,0.00017519027370047036,0.00017516457737956967,2.5696320900693136e-08,0.00014667664110524272
28,0.00016793856510123034,0.0001679128688835185,2.5696217711832685e-08,0.0001530096300176405
29,0.000162496757364122,0.00016247106103807284,2.5696326049162678e-08,0.00015813439274718857
30,0.00015871226215949662,0.00015868656561456544,2.569654493117697e-08,0.00016190648776307802
31,0.00015648152731797158,0.00015645583057271944,2.569674525213796e-08,0.00016421583871636166
32,0.0001557445077040282,0.00015571881087921913,2.569682480907734e-08,0.00016499345747659203
33,0.00015648152731797158,0.00015645583057271944,2.569674525213796e-08,0.00016421583871636166
34,0.00015871226215949662,0.00015868656561456544,2.569654493117697e-08,0.00016190648776307802
35,0.000162496757364122,0.00016247106103807284,2.5696326049162678e-08,0.00015813439274718857
36,0.00016793856510123034,0.0001679128688835185,2.5696217711832685e-08,0.0001530096300176405
37,0.00017519027370047036,0.00017516457737956967,2.5696320900693136e-08,0.00014667664110524272
38,0.0001844619174188649,0.00018443622077005166,2.5696648813249186e-08,0.00013930598343992487
39,0.0001960330405115649,0.00019600734342569123,2.5697085873684772e-08,0.00013108548337885305
40,0.00021026958150190757,0.00021024388410540294,2.5697396504627398e-08,0.000122211669044456
41,0.0002276473079068371,0.00022762161059566562,2.5697311171492526e-08,0.0001128821219445694
42,0.0002487843687193614,0.00024875867202934685,2.5696690014558043e-08,0.00010328900544207793
43,0.0002744868041402074,0.0002744611084340041,2.5695706203272568e-08,9.361363029367068e-05
44,0.00030581282856092357,0.00030578713364517535,2.5694915748223062e-08,8.402170657502081e-05
45,0.0003441648404469724,0.000344139145403422,2.5695043550451498e-08,7.465911833725063e-05
46,0.00039142320613279736,0.0003913975097135755,2.56964192218382e-08,6.56486861770792e-05
47,0.00045014433247692433,0.0004501186341464144,2.569833050991479e-08,5.708909044463457e-05
48,0.0005238599928950874,0.000523834293868318,2.569902676947955e-08,4.905705172760969e-05
49,0.0006175402459769032,0.000617514548819986,2.5697156917224746e-08,4.161211691810262e-05
50,0.0007383282928790199,0.0007383025987386714,2.5694140348459134e-08,3.480042766378085e-05
51,0.0008967420804198297,0.0008967163861240649,2.569429576482901e-08,2.8652938593892745e-05
52,0.0011087066700138993,0.0011086809709206199,2.569909327942814e-08,2.317934398203446e-05
53,0.001399128266477947,0.0013991025657307415,2.5700747205556138e-08,1.8369114413114626e-05
54,0.0018084709214844735,0.0018084452281751985,2.569330927507628e-08,1.4207200663191236e-05
55,0.0024055236591666437,0.002405497965339928,2.5693826715550427e-08,1.0681178136677174e-05
56,0.0033138263394606174,0.003313800636755827,2.5702704790474956e-08,7.756201489622572e-06
57,0.004770827877587333,0.00477080218547927,2.5692108062552732e-08,5.385251516461238e-06
58,0.007273997797641701,0.007273972099148089,2.5698493611760187e-08,3.532925679478743e-06
59,0.011990703446034532,0.01199067775005391,2.569598062281131e-08,2.142991921905072e-06
60,0.02212473895190495,0.02212471325534615,2.5696558797472235e-08,1.1614400899071287e-06
61,0.04877093262343844,0.048770906927005794,2.5696432648381062e-08,5.268800752034791e-07
62,0.1486781971224892,0.1486781714260697,2.569641949223822e-08,1.7283246629005134e-07
63,1.0000272223661726,1.0000271966697643,2.5696408334496823e-08,2.5695708836501813e-08
