acceptance_beta8_m8,cells,channel_balance_beta8_m8,classification,effective_samples_beta8_m8,g_b_over_g_a,mu,q_combined_beta2_m8,q_combined_beta8_m4,q_combined_beta8_m8,reasons,size_delta,size_z,t,thermal_delta,thermal_z
0.7727083333333333,9,-0.5679157296451735,SURVIVE,6.111842839913559,0.25,0.0,1.948303667069506,1.170143712944903,2.360840148636687,size-and-temperature enhancement,1.190696435691784,28.72117851735851,0.25,0.41253648156718103,10.813541546504782
0.7922916666666666,9,-0.4098826201009819,SURVIVE,5.565125475451568,0.25,0.0,2.1618315056922106,1.3071085903721287,2.4855359545169557,size-and-temperature enhancement,1.178427364144827,16.08917359246981,0.5,0.32370444882474514,5.263842066182745
0.7814583333333334,9,-0.21632640262940878,SURVIVE,4.645962517069416,0.25,0.0,2.4179443850236213,1.2616729216882656,2.5716364638792726,size-and-temperature enhancement,1.309963542191007,37.17389327534058,1.0,0.15369207885565128,7.423761303217417
0.76875,9,-0.3968657404400682,SURVIVE,6.407979626975485,0.5,0.0,1.9261007686471736,1.2363062906538282,2.4448601701330537,size-and-temperature enhancement,1.2085538794792254,18.27502074592404,0.25,0.5187594014858801,7.223631808173654
0.7670833333333333,9,-0.3351997115529185,SURVIVE,7.100234230064475,0.5,0.0,2.2195920440099415,1.2631493576947381,2.5151097607063364,size-and-temperature enhancement,1.2519604030115983,39.5258541368326,0.5,0.2955177166963949,8.748556641615174
0.7845833333333333,9,-0.2121234273356598,SURVIVE,7.965308470848172,0.5,1.5,2.098785788129983,1.1269667143248658,2.2678468308104285,size-and-temperature enhancement; competing-channel reordering,1.1408801164855626,66.39984915767579,1.0,0.16906104268044553,13.117899434208896
0.7472916666666667,9,-0.37990132219773304,SURVIVE,11.884468522948556,1.0,0.0,1.8019801607715913,1.0409620218688886,2.327061224245385,size-and-temperature enhancement; competing-channel reordering,1.2860992023764963,31.42239066587546,0.25,0.5250810634737937,4.834721026765566
0.7864583333333334,9,0.40464932621812383,SURVIVE,8.151813375553031,1.0,1.5,1.8130692294227835,1.0615379470114636,1.7856935357183996,competing-channel reordering,0.724155588706936,10.343407762427985,0.5,-0.027375693704383863,-0.2858978947319457
0.7597916666666666,9,0.11114811570038252,SURVIVE,4.770441492857778,1.0,-1.5,2.1953720100007663,1.1209353254505472,2.3305484984298652,size-and-temperature enhancement; competing-channel reordering,1.209613172979318,88.41164914853763,1.0,0.1351764884290989,11.595033080885463
0.74375,9,0.07829848596937447,SURVIVE,4.4781396307517305,1.0,1.5,2.2206614353273464,0.9354542334805153,2.306723218719392,competing-channel reordering,1.3712689852388764,28.990035835261697,1.0,0.0860617833920454,3.0010026529740728
0.7714583333333334,9,-0.06582682217317266,SURVIVE,4.173191108136353,1.0,-1.5,2.43383899515525,1.0832699120587965,2.4621460788686176,competing-channel reordering,1.378876166809821,61.12060613187391,2.0,0.028307083713367653,1.7769399098867327
0.7458333333333333,9,-0.007916141374789399,SURVIVE,5.412536369821211,1.0,0.0,2.5269953684413258,1.2445331435877869,2.54799150833374,competing-channel reordering,1.3034583647459532,51.32262098020094,2.0,0.020996139892414334,2.4098020183369986
0.7397916666666666,9,-0.0054489924679528585,SURVIVE,5.42015450531815,1.0,1.5,2.438152057951776,1.1279382430036886,2.4775826904566127,competing-channel reordering,1.3496444474529241,147.9840374732943,2.0,0.039430632504836804,3.4845802819901275
0.6816666666666666,9,0.25721175937893886,SURVIVE,4.924060567055664,2.0,0.0,2.4400568954508897,1.2521926760907676,2.5105414288378776,competing-channel reordering,1.25834875274711,29.12693621055764,1.0,0.0704845333869879,4.151340965634152
