block,m2,m4,Qm,chi,Rp,C1
1,0.22378338989775512,0.059239934430490665,0.8453588964196276,58663.47296135712,-0.025,119289.27
2,0.22347334412825876,0.058880064202965286,0.84817053466039,58582.19632315826,-0.0385,118980.1865
3,0.22667809025832686,0.06000604423067247,0.8562963491750629,59422.301292678836,0.006,120524.3945
4,0.2338639208021632,0.06371529853113084,0.858386207297423,61306.02365476227,0.073,122251.4175
5,0.22629338892080705,0.060448950209102736,0.8471395730136658,59321.454145256044,0.018,119845.9965
6,0.22633919351431542,0.06059443830314532,0.8454477334110633,59333.4615446167,0.041,119894.946
7,0.22820756369197626,0.06051310512022356,0.8606184069179856,59823.243576469424,0.0375,121237.962
8,0.21721683586732252,0.05648092404562578,0.8353821149614401,56942.090221603394,-0.0775,116977.9895
9,0.22392804565190455,0.05863518040035717,0.8551823203596045,58701.39359937287,-0.0385,119531.1355
10,0.2356780530337419,0.06446298063902967,0.8616440650301792,61781.587534477236,0.063,122472.6325
11,0.23470751689764438,0.06304678022741414,0.8737578396478477,61527.16730961609,0.0865,123230.252
12,0.21465738911411608,0.055914396889150314,0.8240774695761768,56271.146611930846,-0.1155,116402.6855
13,0.24418130152017692,0.0680844036224876,0.8757440006773324,64010.66310570526,0.117,124732.9795
14,0.222964237900218,0.05977926365556068,0.8316103000007542,58448.737180114746,-0.059,118724.772
15,0.2287067539797863,0.0618700835883466,0.8454292653618237,59954.1033152771,0.007,120118.763
16,0.22549543115639245,0.05951553035965722,0.8543684172035024,59112.27430506134,0.004,119526.896
17,0.23976053126819896,0.06544183318336297,0.8784153737402215,62851.78470877075,0.12,124512.546
18,0.22653713598742614,0.060428391547969806,0.8492543433105784,59385.35097628784,0.003,119580.8885
19,0.24104199096758383,0.06561238197498413,0.885522513597645,63187.711680206296,0.1335,124465.826
20,0.23494764987882807,0.06444273118643246,0.8565806750786205,61590.11672983551,0.0485,121365.1705
21,0.23333393175515812,0.06370032186384188,0.8547009201098742,61167.09020602417,0.0945,121838.556
22,0.22569266199372942,0.060065354166447704,0.848029257209793,59163.977185684205,-0.008,119817.3565
23,0.23216281535386224,0.06319640030779185,0.8528899204783653,60860.08906812286,0.0175,121546.6705
24,0.22875281002296832,0.0609146296228317,0.8590358082681503,59966.17663066101,0.037,120928.466
25,0.21823431828519096,0.0576899767216656,0.8255544616906719,57208.8171325531,-0.0945,116637.986
26,0.23565873321011896,0.06460262769095516,0.8596405521438771,61776.522958633424,0.066,122763.2905
27,0.23143575071246597,0.062271040677193606,0.8601511412906198,60669.49343476868,0.053,121525.485
28,0.24108439466301934,0.06621336922799545,0.8777938055062788,63198.82755454254,0.1055,124219.2555
29,0.22335729800522677,0.059103371366161374,0.84408860982097,58551.77552828217,-0.0525,119153.9385
30,0.2304711554796668,0.061458916942162094,0.8642676465991124,60416.63058206177,0.026,121712.643
31,0.22533681034998154,0.05925978759109102,0.8568488035947196,59070.69281238556,-0.0145,119400.5685
32,0.23815314075758215,0.0652419743431252,0.8693317304349361,62430.416930755615,0.0935,123213.5995
33,0.22968475234156358,0.060948335252971435,0.8655705728342008,60210.47971782684,0.0475,121342.4125
34,0.2374540958396974,0.06439898812593929,0.875548658012797,62247.166499801635,0.0855,123639.044
35,0.23124356211393024,0.061412528671595294,0.8707276214775354,60619.11234679413,0.0665,121899.712
36,0.22693353695925908,0.0604724819493335,0.85160768231718,59489.26511264801,-0.0465,120141.671
37,0.22980414383296738,0.061528475757291194,0.8583008740720368,60241.7774809494,0.0325,120875.178
38,0.22330390485021054,0.05805390166813609,0.8589368240295374,58537.77883305359,-0.008,119633.051
39,0.24249640462116803,0.06651034331810975,0.884140771502854,63568.97749301147,0.167,125460.033
40,0.22630221135390458,0.059392196530116396,0.8622797918864398,59323.76689315796,-0.0145,120477.1885
41,0.21834537316739444,0.05787294441510023,0.8237822088618223,57237.92950359345,-0.088,117383.942
42,0.23270390357726137,0.06334500898814671,0.8548598793352173,61001.932099357604,0.006,121658.403
43,0.2374320483842748,0.06447146288665126,0.8744020234047579,62241.38689164734,0.0875,123478.355
44,0.23356324309346382,0.06347348962212014,0.859442089116296,61227.20279749298,0.039,122037.4715
45,0.24044187715678708,0.06636639174233418,0.8711080227946436,63030.39544538879,0.1245,124210.206
46,0.22333966774118016,0.05886647806310413,0.8473516477963802,58547.15386034393,-0.012,118570.293
47,0.23124292392865756,0.062124148492130986,0.8607488579718424,60618.94505035401,0.047,122038.3305
48,0.23222069068509155,0.062348500261777684,0.8649197487645136,60875.26073895264,0.016,121504.856
49,0.21937494557636092,0.05703936603684732,0.8437219781780608,57507.82573316956,-0.0545,118155.9885
50,0.23957622546801577,0.06597668659241634,0.8699552944221205,62803.470049087526,0.0745,123823.1425
