block,m2,Rp,C1
1,0.2478008988380432,-0.324,1915.2614
2,0.23020101561546324,-0.465,1834.1582
3,0.23164960794448852,-0.425,1839.2548
4,0.22223057103157043,-0.5066,1805.5174
5,0.22909188804626465,-0.4526,1821.7016
6,0.23915862398147583,-0.374,1881.6346
7,0.23300763449668885,-0.4164,1846.8326
8,0.23499255685806275,-0.4074,1854.6924
9,0.2222812891960144,-0.4934,1802.971
10,0.23957529878616332,-0.3882,1882.0852
11,0.22393023595809936,-0.4888,1809.548
12,0.22644556593894957,-0.4754,1823.9006
13,0.231960910654068,-0.4368,1849.137
14,0.2252453008174896,-0.4782,1806.6876
15,0.23123850526809692,-0.441,1839.0428
16,0.22604408931732178,-0.4626,1822.0658
17,0.229068101978302,-0.4552,1836.6036
18,0.23667887663841247,-0.4084,1858.8424
19,0.22155154061317445,-0.532,1791.3264
20,0.22748034362792968,-0.4654,1820.3836
