block,m2,m4,Qm,chi,Rp,C1
1,0.13219089526894875,0.02025305721212086,0.8628046921009161,2.2177952031605314e6,0.06,5.96987176e6
2,0.17618791295144548,0.03274225683313598,0.9480770011788152,2.9559426721755983e6,0.52,6.94285493e6
3,0.15283917972726827,0.02565690308094675,0.9104689987721707,2.564215931547201e6,0.23,6.46479858e6
4,0.10518225117328413,0.015067336227792454,0.7342575883767039,1.7646653473004412e6,-0.37,5.13759834e6
5,0.12356575425497227,0.018710571902800784,0.8160357526171959,2.0730893493385888e6,0.01,5.78339144e6
6,0.1364809037962594,0.022028415496855528,0.8455913274244692,2.289769602865064e6,0.05,5.94800395e6
7,0.1185942187440186,0.01744409849615666,0.8062662981754483,1.9896808242196487e6,-0.25,5.52594067e6
8,0.1510135083300385,0.025308169876590684,0.9010955675321523,2.533586248170855e6,0.27,6.39435017e6
9,0.13842729867854103,0.02123924470133526,0.9022033169679208,2.3224246902263975e6,-0.02,6.07907921e6
10,0.11467518311294242,0.01709527555366122,0.7692416294027218,1.9239303169253874e6,-0.24,5.4546003e6
11,0.10537296169459964,0.014140528113939699,0.7852225155116942,1.7678649389100242e6,-0.43,5.11631273e6
12,0.14322785696893675,0.022621867354309492,0.9068313720797333,2.402964693584957e6,0.13,6.18225441e6
13,0.08059511597603035,0.010140584437461473,0.6405521061679401,1.352161669274912e6,-1.04,4.54655556e6
14,0.13756455466630513,0.02158374656991713,0.8767711684918801,2.307950247580409e6,0.13,6.1014086e6
15,0.168747229489219,0.030320124426238403,0.9391659169988408,2.831108718542197e6,0.4,6.64765178e6
16,0.12743333232365628,0.019511321503541672,0.8322990415674146,2.1379765419937633e6,-0.13,5.69979885e6
17,0.09497089662208666,0.0111292604823465,0.810428619180041,1.5933472463424182e6,-0.45,4.99244763e6
18,0.13673371574419163,0.02130582288847052,0.8775117074370617,2.2940110835229037e6,0.01,5.94223155e6
19,0.12348985294773542,0.018914338994368982,0.8062530647036273,2.0718159367123938e6,-0.17,5.58566572e6
20,0.13196124748368107,0.021828577177112063,0.7977510717330766,2.213942352663174e6,-0.22,5.74727931e6
21,0.11621590356064161,0.018042223951520685,0.7485848904606901,1.9497793166720534e6,-0.47,5.33102792e6
22,0.14527129574603406,0.022933619667557213,0.9202101401195676,2.4372479073310946e6,0.12,6.32727359e6
23,0.1571969969950119,0.026057196508639774,0.9483328667401499,2.6373279731366658e6,0.37,6.5302139e6
24,0.1460994975334917,0.024144604916353018,0.8840510438454863,2.4511428276108573e6,0.14,6.28529544e6
25,0.15972161355620243,0.027771095227948118,0.9186167714164639,2.6796840105009363e6,0.39,6.5760606e6
26,0.1018893981408209,0.014208453888379824,0.7306529996194051,1.7094204407185507e6,-0.42,5.14579465e6
27,0.12912013160382557,0.019542289532736318,0.8531246227552344,2.166276337865808e6,-0.08,5.77430355e6
28,0.12774372981791274,0.020442491902675452,0.7982618061184692,2.1431841478007627e6,0.06,5.80887382e6
29,0.10823061464563523,0.014991045649669368,0.7813908529342878,1.8158083997225857e6,-0.44,5.11985761e6
30,0.13762223507099974,0.02373916130794102,0.7978327178560392,2.308917964188938e6,-0.01,5.90912985e6
31,0.12748645561480929,0.019301029690602923,0.8420688753792096,2.138867802924068e6,-0.31,5.68863458e6
32,0.11430806683199961,0.016264214980668643,0.8033793305363525,1.9177711277828931e6,-0.14,5.49443786e6
33,0.1592621349983058,0.02777833688537251,0.9131010164101997,2.671975239487736e6,0.4,6.59400095e6
34,0.16064634687520582,0.02780562936901549,0.928130358851241,2.695198461136253e6,0.44,6.61437562e6
35,0.13202057203962028,0.01985498119643285,0.8778367135799627,2.21493765355227e6,0.15,5.94702432e6
36,0.15047205783589093,0.026185814431579513,0.8646605301709519,2.5245022162772347e6,0.14,6.25084575e6
37,0.1473705377102,0.024952445668106404,0.8703786263625848,2.472467343200171e6,0.05,6.08717833e6
38,0.13299289084471483,0.020471123722908664,0.8640028390547551,2.231250456166203e6,0.04,6.00908162e6
39,0.10861960865082793,0.01598232608549442,0.7382041462767484,1.8223346361704087e6,-0.37,5.18202414e6
40,0.1523842858293672,0.02564364461167703,0.9055253619117944,2.5565840783650326e6,0.26,6.33031539e6
41,0.12427082147577025,0.017337093985736806,0.8907627243047699,2.0849184143964362e6,-0.2,5.76226874e6
42,0.11133717988115123,0.015524518812226445,0.7984767691559814,1.8679279156969285e6,-0.36,5.38670244e6
43,0.13583861352814566,0.020725118580535055,0.8903268202566078,2.278993760302222e6,0.02,6.01931914e6
44,0.11153869983111463,0.01636414993699675,0.7602522347884768,1.8713088594257736e6,-0.42,5.29954974e6
45,0.10039505257814837,0.012383313384242174,0.8139313178486595,1.6843494824349522e6,-0.66,5.05848659e6
46,0.13930894985456077,0.021747996684228825,0.8923572957712491,2.3372163424431346e6,0.11,6.06127407e6
47,0.1109889089049605,0.01663622720601217,0.7404646346415504,1.862084898302846e6,-0.29,5.36352295e6
48,0.1441139871709457,0.022762427440656655,0.9124176827121545,2.417831491388185e6,0.07,6.18353219e6
49,0.12723386580676319,0.02005466739833532,0.8072164093570148,2.13463004915508e6,-0.1,5.74707067e6
50,0.11354438743027473,0.01599022011681693,0.8062633173734397,1.904958713505404e6,-0.42,5.37769408e6
