distance,exact_power_law,exponential_fit,absolute_error,relative_error
1,1.0,1.0000000251121222,2.511212215949854e-08,2.511212215949854e-08
2,0.14865088937534013,0.14865081094277094,7.843256918937946e-08,5.27629330163905e-07
3,0.04874348196120343,0.04874383661769101,3.5465648758059576e-07,7.275977696112862e-06
4,0.02209708691207961,0.02209625622333654,8.306887430732657e-07,3.759268117007589e-05
5,0.011962790249769765,0.011963759724158987,9.69474389222319e-07,8.10408248394205e-05
6,0.007245761944783737,0.007245419300245787,3.426445379503193e-07,4.7288958781897454e-05
7,0.004742205719235527,0.004741913756386551,2.919628489762502e-07,6.156688812380674e-05
8,0.0032847516220848223,0.003284848227516141,9.660543131857074e-08,2.9410269765619465e-05
9,0.002375927033702164,0.0023760926195796877,1.655858775239001e-07,6.969316615160719e-05
10,0.0017782794100389228,0.001778332366945264,5.2956906341225865e-08,2.9779856889906156e-05
11,0.001368264678315456,0.0013682217130536118,4.296526184420675e-08,3.14012796830388e-05
12,0.0010770889572940968,0.0010770229984337313,6.595886036550418e-08,6.123808058640625e-05
13,0.0008642826227200463,0.0008642410140442749,4.1608675771347137e-08,4.814244169389576e-05
14,0.0007049330977651856,0.0007049261379294249,6.9598357607713116e-09,9.873044382276464e-06
15,0.0005831080507453127,0.000583124887823227,1.6837077914289185e-08,2.8874713516248823e-05
16,0.00048828125,0.0004883061984051256,2.4948405125645168e-08,5.1094333697321304e-05
17,0.00041330005798268486,0.00041332138295293273,2.132497024787388e-08,5.159682375066903e-05
18,0.00035318366665074033,0.0003531958499800052,1.2183329264881231e-08,3.4495732434108285e-05
19,0.00030438804926809216,0.00030439062010628927,2.5708381971097267e-09,8.4459235613598e-06
20,0.00026434281586014104,0.00026433816755661076,4.648303530280229e-09,1.7584376239449463e-05
21,0.00023115161893187263,0.00023114308554550485,8.533386367778938e-09,3.69168358292744e-05
22,0.0002033937613324562,0.00020338437870797717,9.382624479036027e-09,4.613034548144133e-05
23,0.00017999003066448938,0.0001799819567267836,8.073937705774725e-09,4.485769392875407e-05
24,0.00016011023143812524,0.0001601046339480718,5.597490053443118e-09,3.496022710832364e-05
25,0.00014310835055998653,0.00014310555668471748,2.793875269048278e-09,1.9522796944523327e-05
26,0.00012847638053898645,0.00012847612995114398,2.50587842468529e-10,1.9504584532756785e-06
27,0.00011581095650839697,0.00011581265859950042,1.702091103451082e-09,1.4697150898047116e-05
28,0.00010478893193290843,0.00010479187674943943,2.944816530992618e-09,2.8102362307481572e-05
29,9.514927988462354e-05,9.515278590770633e-05,3.5060230827902534e-09,3.684760501647096e-05
30,8.66795303452117e-05,8.668303167954497e-05,3.50133433326598e-09,4.039401597264652e-05
31,7.92055003783212e-05,7.920858503723841e-05,3.0846589172122286e-09,3.8945008900625666e-05
32,7.25834420778028e-05,7.258585561889511e-05,2.413541092311411e-09,3.325195145367061e-05
33,6.669398466562124e-05,6.669561240298577e-05,1.627737364532744e-09,2.4406059597332684e-05
34,6.143742119800576e-05,6.143825960405373e-05,8.384060479698459e-10,1.3646504550830013e-05
35,5.6730012340473174e-05,5.673013726662939e-05,1.2492615621850387e-10,2.2021175576120437e-06
36,5.250106616047621e-05,5.250060279156039e-05,4.633689158216911e-10,8.825895352398079e-06
37,4.869061486110715e-05,4.868971214070523e-05,9.027204019154212e-10,1.8539926112875847e-05
38,4.524755423892675e-05,4.524636491414765e-05,1.1893247790957257e-09,2.6284841227341795e-05
39,4.2128144429936165e-05,4.2126810804508626e-05,1.3336254275388149e-09,3.1656400859448814e-05
40,3.929479467759173e-05,3.929343952864543e-05,1.3551489462984676e-09,3.448672928354186e-05
41,3.6715072828822024e-05,3.6713794624244794e-05,1.2782045772296788e-09,3.48141642858533e-05
42,3.436089373477257e-05,3.435976518578201e-05,1.1285489905598061e-09,3.2843994084406945e-05
43,3.220785090659961e-05,3.220691992419136e-05,9.309824082506216e-10,2.8905449511375407e-05
44,3.023466351546528e-05,3.023395574978475e-05,7.077656805290901e-10,2.340908077799715e-05
45,2.8422716752936642e-05,2.8422239039289034e-05,4.777136476076993e-10,1.6807459039197645e-05
46,2.6755678136971087e-05,2.6755422323539808e-05,2.558134312798837e-10,9.561089424468737e-06
47,2.5219175892585318e-05,2.5219122666355464e-05,5.322622985399041e-11,2.1105459623539658e-06
48,2.380052830136886e-05,2.380065075149838e-05,1.2245012951739645e-10,5.144849222122261e-06
49,2.248851508355014e-05,2.2488781842061486e-05,2.6675851134418897e-10,1.186198867969353e-05
50,2.1273183587779955e-05,2.1273561465891823e-05,3.7787811186810387e-10,1.776311995376047e-05
51,2.014568392084333e-05,2.0146140017406323e-05,4.560965629933839e-10,2.2639914573537645e-05
52,1.9098128230844975e-05,1.909863153003214e-05,5.03299187164252e-10,2.635332536679612e-05
53,1.8123470223124363e-05,1.8123992724922566e-05,5.225017982027954e-10,2.8830118722854593e-05
54,1.7215401684382046e-05,1.7215919126618643e-05,5.174422365972588e-10,3.005693657829005e-05
