distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.000027231277465,8.911292370683555e-09,8.911049790823166e-09
2,0.1486781971224892,0.1486781025096236,9.461286559764304e-08,6.363600543238751e-07
3,0.04877093262343844,0.0487712711327081,3.3850926965672823e-07,6.940799600253014e-06
4,0.02212473895190495,0.022123892159862008,8.467920429404419e-07,3.827353826778294e-05
5,0.011990703446034532,0.011991656869515744,9.53423481211621e-07,7.951355694039197e-05
6,0.007273997797641701,0.007273639160063638,3.586375780630438e-07,4.9304053704734074e-05
7,0.004770827877587333,0.004770519981456993,3.0789613033981034e-07,6.453725396094508e-05
8,0.0033138263394606174,0.0033139070691544374,8.072969382008285e-08,2.4361473882552037e-05
9,0.0024055236591666437,0.0024056734201057892,1.4976093914553096e-07,6.225710504855866e-05
10,0.0018084709214844735,0.0018085080926863682,3.717120189471526e-08,2.0553939492819425e-05
11,0.001399128266477947,0.0013990695382480895,5.8728229857538464e-08,4.197487197180012e-05
12,0.0011087066700138993,0.0011086249496116743,8.172040222493605e-08,7.370786560155859e-05
13,0.0008967420804198297,0.0008966846859151814,5.739450464827163e-08,6.400335826930428e-05
14,0.0007383282928790199,0.0007383054935742603,2.279930475955396e-08,3.087963034797284e-05
15,0.0006175402459769032,0.0006175411581310936,9.121541903961763e-10,1.4770765085168103e-06
16,0.0005238599928950874,0.0005238688982956289,8.905400541449858e-09,1.6999581304605042e-05
17,0.00045014433247692433,0.00045014946508684073,5.13260991639921e-09,1.1402142704223254e-05
18,0.00039142320613279736,0.00039141902051321445,4.185619582918257e-09,1.0693335288603738e-05
19,0.0003441648404469724,0.0003441508457510636,1.3994695908852925e-08,4.0662770463937534e-05
20,0.00030581282856092357,0.0003057914089914074,2.1419569516179827e-08,7.004143553092526e-05
21,0.0002744868041402074,0.0002744612993327403,2.5504807467109213e-08,9.291815519875193e-05
22,0.0002487843687193614,0.0002487578386898986,2.653002946278668e-08,0.00010663865097052621
23,0.0002276473079068371,0.00022762195683095226,2.535107588484903e-08,0.00011136119340898932
24,0.00021026958150190757,0.00021024664804444447,2.2933457463094036e-08,0.0001090669287458775
25,0.0001960330405115649,0.00019601294838324137,2.0092128323541446e-08,0.00010249358103669323
26,0.0001844619174188649,0.00018444452705359675,1.739036526815594e-08,9.427618183468708e-05
27,0.00017519027370047036,0.00017517513470745777,1.513899301259407e-08,8.641457480954564e-05
28,0.00016793856510123034,0.00016792511813542319,1.3446965807154378e-08,8.007074372136495e-05
29,0.000162496757364122,0.00016248446767328547,1.2289690836530956e-08,7.563037586646896e-05
30,0.00015871226215949662,0.00015870068682939713,1.1575330099490057e-08,7.293280268324524e-05
31,0.00015648152731797158,0.00015647032799208501,1.1199325886563109e-08,7.156963558903665e-05
32,0.0001557445077040282,0.00015573342418120852,1.1083522819693194e-08,7.116477481668862e-05
33,0.00015648152731797158,0.00015647032799208501,1.1199325886563109e-08,7.156963558903665e-05
34,0.00015871226215949662,0.00015870068682939713,1.1575330099490057e-08,7.293280268324524e-05
35,0.000162496757364122,0.00016248446767328547,1.2289690836530956e-08,7.563037586646896e-05
36,0.00016793856510123034,0.00016792511813542319,1.3446965807154378e-08,8.007074372136495e-05
37,0.00017519027370047036,0.00017517513470745777,1.513899301259407e-08,8.641457480954564e-05
38,0.0001844619174188649,0.00018444452705359675,1.739036526815594e-08,9.427618183468708e-05
39,0.0001960330405115649,0.00019601294838324137,2.0092128323541446e-08,0.00010249358103669323
40,0.00021026958150190757,0.00021024664804444447,2.2933457463094036e-08,0.0001090669287458775
41,0.0002276473079068371,0.00022762195683095226,2.535107588484903e-08,0.00011136119340898932
42,0.0002487843687193614,0.0002487578386898986,2.653002946278668e-08,0.00010663865097052621
43,0.0002744868041402074,0.0002744612993327403,2.5504807467109213e-08,9.291815519875193e-05
44,0.00030581282856092357,0.0003057914089914074,2.1419569516179827e-08,7.004143553092526e-05
45,0.0003441648404469724,0.0003441508457510636,1.3994695908852925e-08,4.0662770463937534e-05
46,0.00039142320613279736,0.00039141902051321445,4.185619582918257e-09,1.0693335288603738e-05
47,0.00045014433247692433,0.00045014946508684073,5.13260991639921e-09,1.1402142704223254e-05
48,0.0005238599928950874,0.0005238688982956289,8.905400541449858e-09,1.6999581304605042e-05
49,0.0006175402459769032,0.0006175411581310936,9.121541903961763e-10,1.4770765085168103e-06
50,0.0007383282928790199,0.0007383054935742603,2.279930475955396e-08,3.087963034797284e-05
51,0.0008967420804198297,0.0008966846859151814,5.739450464827163e-08,6.400335826930428e-05
52,0.0011087066700138993,0.0011086249496116743,8.172040222493605e-08,7.370786560155859e-05
53,0.001399128266477947,0.0013990695382480895,5.8728229857538464e-08,4.197487197180012e-05
54,0.0018084709214844735,0.0018085080926863682,3.717120189471526e-08,2.0553939492819425e-05
55,0.0024055236591666437,0.0024056734201057892,1.4976093914553096e-07,6.225710504855866e-05
56,0.0033138263394606174,0.0033139070691544374,8.072969382008285e-08,2.4361473882552037e-05
57,0.004770827877587333,0.004770519981456993,3.0789613033981034e-07,6.453725396094508e-05
58,0.007273997797641701,0.007273639160063638,3.586375780630438e-07,4.9304053704734074e-05
59,0.011990703446034532,0.011991656869515744,9.53423481211621e-07,7.951355694039197e-05
60,0.02212473895190495,0.022123892159862008,8.467920429404419e-07,3.827353826778294e-05
61,0.04877093262343844,0.0487712711327081,3.3850926965672823e-07,6.940799600253014e-06
62,0.1486781971224892,0.1486781025096236,9.461286559764304e-08,6.363600543238751e-07
63,1.0000272223661726,1.000027231277465,8.911292370683555e-09,8.911049790823166e-09
