distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.0000272272374333,4.871260728123161e-09,4.871128124489683e-09
2,0.1486781971224892,0.14867820199362025,4.871131054073885e-09,3.276291445786622e-08
3,0.04877093262343844,0.04877093749855634,4.8751178996497835e-09,9.995949713102038e-08
4,0.02212473895190495,0.022124743796578673,4.8446737246909954e-09,2.1897088753103084e-07
5,0.011990703446034532,0.011990708440663817,4.994629284812979e-09,4.1654180735032376e-07
6,0.007273997797641701,0.007274002314566855,4.516925154220142e-09,6.209687272224046e-07
7,0.004770827877587333,0.004770833398606452,5.5210191193116875e-09,1.1572455055963444e-06
8,0.0033138263394606174,0.003313830553420615,4.213959997785566e-09,1.2716297011724098e-06
9,0.0024055236591666437,0.0024055287211083966,5.061941752912413e-09,2.104299300330326e-06
10,0.0018084709214844735,0.0018084760441632974,5.122678823884022e-09,2.832602262511967e-06
11,0.001399128266477947,0.0013991330454071066,4.778929159517109e-09,3.41564763861658e-06
12,0.0011087066700138993,0.0011087113895380512,4.719524151911361e-09,4.256783403181109e-06
13,0.0008967420804198297,0.0008967469400950219,4.859675192207119e-09,5.41925632611325e-06
14,0.0007383282928790199,0.0007383332485743283,4.955695308435891e-09,6.712048496897999e-06
15,0.0006175402459769032,0.000617545189308662,4.943331758798693e-09,8.004873837783164e-06
16,0.0005238599928950874,0.000523864875268817,4.882373729592736e-09,9.319997319532894e-06
17,0.00045014433247692433,0.00045014916971250165,4.837235577316492e-09,1.0745965745474452e-05
18,0.00039142320613279736,0.00039142803579392266,4.829661125291696e-09,1.2338719446422262e-05
19,0.0003441648404469724,0.000344169688827936,4.848380963579698e-09,1.4087380213745912e-05
20,0.00030581282856092357,0.0003058177014869948,4.872926071225296e-09,1.5934341584543827e-05
21,0.0002744868041402074,0.00027449169315176913,4.889011561749496e-09,1.781146302119572e-05
22,0.0002487843687193614,0.0002487892611238487,4.892404487284209e-09,1.9665240675964793e-05
23,0.0002276473079068371,0.00022765219400208334,4.886095246231428e-09,2.1463444005369148e-05
24,0.00021026958150190757,0.00021027445732326182,4.875821354251211e-09,2.3188429441026768e-05
25,0.0001960330405115649,0.00019603790721588052,4.86670431561133e-09,2.4825939050433798e-05
26,0.0001844619174188649,0.00018446677912039433,4.861701529421461e-09,2.635612595515748e-05
27,0.00017519027370047036,0.00017519513518770395,4.861487233582358e-09,2.774975534254962e-05
28,0.00016793856510123034,0.00016794343018426407,4.865083033726543e-09,2.896942123325848e-05
29,0.000162496757364122,0.00016250162804338066,4.8706792586531485e-09,2.9974008944307437e-05
30,0.00015871226215949662,0.0001587171384898336,4.876330336972632e-09,3.072434524354648e-05
31,0.00015648152731797158,0.00015648640773532516,4.880417353586445e-09,3.118845679253502e-05
32,0.0001557445077040282,0.00015574938960258018,4.881898551969792e-09,3.1345558337422675e-05
33,0.00015648152731797158,0.00015648640773532516,4.880417353586445e-09,3.118845679253502e-05
34,0.00015871226215949662,0.0001587171384898336,4.876330336972632e-09,3.072434524354648e-05
35,0.000162496757364122,0.00016250162804338066,4.8706792586531485e-09,2.9974008944307437e-05
36,0.00016793856510123034,0.00016794343018426407,4.865083033726543e-09,2.896942123325848e-05
37,0.00017519027370047036,0.00017519513518770395,4.861487233582358e-09,2.774975534254962e-05
38,0.0001844619174188649,0.00018446677912039433,4.861701529421461e-09,2.635612595515748e-05
39,0.0001960330405115649,0.00019603790721588052,4.86670431561133e-09,2.4825939050433798e-05
40,0.00021026958150190757,0.00021027445732326182,4.875821354251211e-09,2.3188429441026768e-05
41,0.0002276473079068371,0.00022765219400208334,4.886095246231428e-09,2.1463444005369148e-05
42,0.0002487843687193614,0.0002487892611238487,4.892404487284209e-09,1.9665240675964793e-05
43,0.0002744868041402074,0.00027449169315176913,4.889011561749496e-09,1.781146302119572e-05
44,0.00030581282856092357,0.0003058177014869948,4.872926071225296e-09,1.5934341584543827e-05
45,0.0003441648404469724,0.000344169688827936,4.848380963579698e-09,1.4087380213745912e-05
46,0.00039142320613279736,0.00039142803579392266,4.829661125291696e-09,1.2338719446422262e-05
47,0.00045014433247692433,0.00045014916971250165,4.837235577316492e-09,1.0745965745474452e-05
48,0.0005238599928950874,0.000523864875268817,4.882373729592736e-09,9.319997319532894e-06
49,0.0006175402459769032,0.000617545189308662,4.943331758798693e-09,8.004873837783164e-06
50,0.0007383282928790199,0.0007383332485743283,4.955695308435891e-09,6.712048496897999e-06
51,0.0008967420804198297,0.0008967469400950219,4.859675192207119e-09,5.41925632611325e-06
52,0.0011087066700138993,0.0011087113895380512,4.719524151911361e-09,4.256783403181109e-06
53,0.001399128266477947,0.0013991330454071066,4.778929159517109e-09,3.41564763861658e-06
54,0.0018084709214844735,0.0018084760441632974,5.122678823884022e-09,2.832602262511967e-06
55,0.0024055236591666437,0.0024055287211083966,5.061941752912413e-09,2.104299300330326e-06
56,0.0033138263394606174,0.003313830553420615,4.213959997785566e-09,1.2716297011724098e-06
57,0.004770827877587333,0.004770833398606452,5.5210191193116875e-09,1.1572455055963444e-06
58,0.007273997797641701,0.007274002314566855,4.516925154220142e-09,6.209687272224046e-07
59,0.011990703446034532,0.011990708440663817,4.994629284812979e-09,4.1654180735032376e-07
60,0.02212473895190495,0.022124743796578673,4.8446737246909954e-09,2.1897088753103084e-07
61,0.04877093262343844,0.04877093749855634,4.8751178996497835e-09,9.995949713102038e-08
62,0.1486781971224892,0.14867820199362025,4.871131054073885e-09,3.276291445786622e-08
63,1.0000272223661726,1.0000272272374333,4.871260728123161e-09,4.871128124489683e-09
