block,m2,m4,Qm,chi,Rp,C1
1,0.39062405878305434,0.17783612566170792,0.8580211401501676,1599.9961447753906,0.05575,2470.145
2,0.4025780997276306,0.1850940918632467,0.8756039955076027,1648.959896484375,0.07975,2509.73425
3,0.3981199707388878,0.18286357824235194,0.8667636968750059,1630.6994001464843,0.1135,2496.57525
4,0.3881223404407501,0.17425427712999164,0.864477782871468,1589.7491064453125,0.0485,2466.09175
5,0.37150049847364425,0.16357448087434215,0.8437295330448726,1521.6660417480468,-0.03175,2408.04725
6,0.39048954290151594,0.17843946987533435,0.8545311372084076,1599.4451677246093,0.023,2468.10525
7,0.39367227590084075,0.1790699221502032,0.8654600334441024,1612.4816420898437,0.03275,2477.5025
8,0.3932879129052162,0.17849053193327177,0.8665747183450936,1610.9072912597655,0.079,2488.13975
9,0.3846346391439438,0.17310491729887556,0.8546481979709357,1575.4634819335938,-0.00425,2446.19475
10,0.39484628319740295,0.18023115863664838,0.8650201692877657,1617.2903759765625,0.114,2490.81425
11,0.37914816242456434,0.16876597514686165,0.8517909427230721,1552.9908732910155,-0.05125,2426.88675
12,0.3940451880097389,0.1777511970572238,0.8735334150444207,1614.0090900878906,0.03125,2476.25475
13,0.38923460227251055,0.17658615009121023,0.8579584272491636,1594.3049309082032,0.0445,2457.11
14,0.38740133452415465,0.1743118436285589,0.8609844911680299,1586.7958662109374,0.01575,2457.13625
15,0.37898788970708847,0.16828654272588892,0.8534955809187004,1552.3343962402344,-0.0295,2427.33575
16,0.37530214643478393,0.16664717245359487,0.8452090668251694,1537.237591796875,-0.02425,2413.14675
17,0.38990239042043684,0.17581826494314895,0.8646648521115132,1597.0401911621093,0.04525,2474.27575
18,0.38225691562891007,0.172668530958009,0.8462477136708975,1565.7243264160156,0.006,2434.581
19,0.38085614305734633,0.17095909343304708,0.8484567787049275,1559.9867619628906,-0.00075,2439.46125
20,0.3876401551961899,0.17428942664487462,0.8621572335922596,1587.7740756835938,0.03875,2463.293
21,0.390991890668869,0.17812093203070567,0.858263298007352,1601.5027841796875,0.067,2467.58175
22,0.3803752095103264,0.17082280723943846,0.8469905298255788,1558.0168581542969,-0.0165,2433.62975
23,0.37174067163467406,0.1649217679400204,0.8379192672592295,1522.649791015625,-0.0365,2402.93675
24,0.3839171932935715,0.17164826180992238,0.8586886330933606,1572.5248237304688,0.0445,2446.81875
25,0.39942368310689924,0.1833852740905519,0.8699677736823265,1636.0394060058593,0.08225,2496.88325
26,0.37612453562021253,0.16761714023214114,0.8440047724211992,1540.6060979003905,-0.0155,2415.1185
27,0.38078856337070466,0.1697501576205181,0.854196143476209,1559.7099555664063,0.021,2433.8745
28,0.3858031556606293,0.17296698253162765,0.8605346103582692,1580.2497255859375,0.021,2459.887
29,0.37444181758165357,0.16620042737161606,0.843599965241708,1533.713684814453,-0.05025,2409.89325
30,0.3812181874513626,0.17009908637218527,0.8543685303853946,1561.4696958007812,0.01225,2437.1025
31,0.38219691026210784,0.17114138171203333,0.8535310206837654,1565.4785444335937,-0.01075,2438.90025
32,0.3853626536130905,0.1742438460365901,0.8522790226320981,1578.4454291992188,-0.007,2439.67375
33,0.3881932666897774,0.17596035623472517,0.8564088839548604,1590.0396203613282,0.032,2458.37425
34,0.39562099093198777,0.1809444709478905,0.8649944795001908,1620.463578857422,0.06525,2482.64675
35,0.3855669543147087,0.17450005040017647,0.8519302769173891,1579.282244873047,0.01375,2450.45525
36,0.399741246342659,0.18364239045113553,0.870131692552221,1637.3401450195313,0.11075,2506.15775
37,0.394291050195694,0.18182712442075014,0.8550178239890899,1615.0161416015626,0.06125,2473.3255
38,0.3756392249464989,0.16767794053765112,0.841522903167588,1538.6182653808594,-0.033,2402.96125
39,0.386989585518837,0.17276950631523172,0.8668250693892156,1585.1093422851563,0.04,2458.06075
40,0.39044217264652253,0.17650728252921713,0.8636759231489657,1599.2511391601563,0.03525,2466.40125
41,0.3848114567995071,0.1743375970943192,0.849385673269579,1576.1877270507812,0.05575,2454.9025
42,0.38897437208890917,0.17441836631950433,0.867460608275643,1593.239028076172,0.03025,2464.59975
43,0.387314681828022,0.17456388639490586,0.8593567997230358,1586.440936767578,0.03375,2452.02575
44,0.38230307775735856,0.171951651048132,0.8499810404369867,1565.9134064941406,0.0095,2440.552
45,0.38131061136722566,0.1710204581710303,0.8501777149716279,1561.8482641601563,-0.03225,2433.12025
46,0.3794334635734558,0.16988335925673767,0.8474623642317639,1554.159466796875,-0.001,2424.41725
47,0.37846968483924864,0.16894507760555053,0.8478453730197002,1550.2118291015624,-0.02425,2423.75725
48,0.3905498326420784,0.17732208766245156,0.8601814572988129,1599.692114501953,0.078,2466.268
49,0.39071114087104797,0.17678052749923115,0.8635294721666661,1600.3528330078125,0.06,2469.9375
50,0.3793188858628273,0.16964502248811164,0.8481405175462757,1553.6901564941406,-0.02075,2428.06
