block,m2,m4,Qm,chi,Rp,C1
1,0.2592018530601636,0.07983465927071494,0.8415593082448058,16987.05264215088,-0.059,32126.937
2,0.27017406619588535,0.08641809936252791,0.8446613219136576,17706.127602213543,0.0013333333333333333,32735.585333333333
3,0.2733006642948215,0.0867826240327045,0.8606936461824684,17911.032335225424,0.049666666666666665,32960.676666666666
4,0.2742386689282333,0.08844709778292614,0.8503031690209636,17972.505406880697,0.036333333333333336,33043.65866666667
5,0.26972985756987083,0.0857589443328513,0.8483569455132994,17677.015945699055,-0.008666666666666666,32847.99166666667
6,0.2853095505454888,0.09317447017226417,0.8736463913556026,18698.046704549153,0.10933333333333334,33818.212666666666
7,0.2680008728119234,0.08469432900051012,0.8480434130072646,17563.705200602213,0.007666666666666666,32697.268333333333
8,0.2823888769155989,0.09179124963879946,0.8687481445066447,18506.63743754069,0.11466666666666667,33676.013333333336
9,0.271807424936754,0.08759349871313865,0.8434333293695415,17813.171400655112,0.03833333333333333,32864.531
10,0.26742951504824064,0.08378231385694965,0.8536234227315362,17526.2606982015,0.006333333333333333,32587.306666666667
11,0.2732409235574305,0.08670267070021456,0.8611107559150749,17907.117166259766,0.048666666666666664,33138.33233333333
12,0.27386753565010924,0.08847399095098907,0.8477454930750513,17948.18281636556,0.034333333333333334,32789.247
13,0.2698142510854329,0.08467043655318758,0.8598010480678493,17682.54675913493,0.041666666666666664,32924.80233333333
14,0.28373274601437154,0.09329604035826598,0.8628905455334605,18594.709242797853,0.11033333333333334,33659.302
15,0.27303986796798807,0.08806827486386229,0.8465110689998008,17893.940787150066,0.046,32919.621333333336
16,0.27268714988790455,0.08858094048993337,0.839438837550374,17870.825055053712,0.008666666666666666,32734.486
17,0.2697551497084399,0.08496045602733347,0.8564907039907125,17678.673491292317,0.0023333333333333335,32781.797
18,0.2835634624271964,0.09183103456645404,0.8756107083331631,18583.61507362874,0.10433333333333333,33769.21566666666
19,0.27021347456114986,0.08551420570914775,0.8538385082210788,17708.710268839517,0.029,32835.857
20,0.27254837078042327,0.08619763965596947,0.8617708641621576,17861.73002746582,0.029,33106.01533333334
21,0.27676330132068444,0.08757085148516228,0.8746965874929569,18137.959715352375,0.059333333333333335,33351.12533333333
22,0.2591224425683419,0.08069490909762077,0.8320777728537443,16981.848396158854,-0.07933333333333334,31977.209333333332
23,0.2682425704952329,0.08500489422797557,0.8464698095255029,17579.545099975585,0.008666666666666666,32605.764
24,0.27828136836799483,0.08991034349051719,0.8613082430157912,18237.44775736491,0.07133333333333333,33380.40933333334
25,0.27627096116170285,0.08940063610450083,0.8537483323048587,18105.69371069336,0.06966666666666667,33121.918666666665
26,0.25936875194869935,0.08065925750597908,0.8340288711737672,16997.99052770996,-0.077,31978.137666666666
27,0.26606056111616394,0.08367650956439697,0.8459748446721453,17436.54493330892,-0.03233333333333333,32445.254333333334
28,0.28448209915620587,0.09270064999220927,0.8730258606290555,18643.818850301108,0.113,33734.20166666667
29,0.27081048335973174,0.08685794460867843,0.8443478397738176,17747.83583746338,0.018333333333333333,32810.551666666666
30,0.2745627698004246,0.08713260298440784,0.8651723003612191,17993.745681640627,0.057666666666666665,33032.26866666666
31,0.26423682107186564,0.08233435794520189,0.8480189723060084,17317.024305765786,-0.051,32283.506
32,0.26962430532866466,0.08627179533455138,0.8426539142028278,17670.098474019367,0.010666666666666666,32715.423666666666
33,0.2758741479531551,0.08798213684066235,0.8650226993998794,18079.688160257974,0.075,33292.56533333333
34,0.2837595404051244,0.09236921325597108,0.8717133548360321,18596.465239990233,0.09633333333333334,33710.535
35,0.2721464098303889,0.08618386655366032,0.8593681317077602,17835.387114644367,0.008666666666666666,32893.76966666667
36,0.2745375162285442,0.08785437874877228,0.8579065595861544,17992.090663553874,0.012333333333333333,33101.466
37,0.266661849920017,0.08360674907696482,0.8505119860276612,17475.950996358235,-0.021,32625.956666666665
38,0.277318867017515,0.08770023101417712,0.8769162077970586,18174.369268859864,0.084,33421.248
39,0.27390306440678736,0.08723914471465245,0.8599681821367978,17950.511228963216,0.011666666666666667,33096.198
40,0.27613851813475293,0.08897910776298215,0.8569706205728047,18097.013924479168,0.03666666666666667,33193.16966666667
41,0.2620467210421339,0.08109548613369269,0.8467608652808147,17173.493910217287,-0.06466666666666666,32333.947333333334
42,0.2857591489857684,0.09279156371004221,0.8800184840535588,18727.511587931316,0.14066666666666666,34014.272333333334
43,0.28681591064296663,0.09452497041735489,0.8702818549927901,18796.76751989746,0.15266666666666667,33948.37566666667
44,0.27921929173730314,0.09071075148012024,0.8594726821921139,18298.9155032959,0.042666666666666665,33392.96566666666
45,0.2807583865765482,0.09032622633463552,0.8726731408111644,18399.781622680664,0.101,33488.95933333333
46,0.2716011986192316,0.08652299389865993,0.852573492519262,17799.656152709962,0.017666666666666667,32930.10166666667
47,0.2649587601379802,0.082818560720991,0.8476740474923781,17364.33730440267,-0.034666666666666665,32408.127333333334
48,0.2813792059992751,0.09061001923674701,0.8737914221374898,18440.46764436849,0.10033333333333333,33626.32
49,0.25960753339529036,0.07962695369659883,0.8463977116641289,17013.63930859375,-0.081,32001.495333333332
50,0.280024988812084,0.09073032758105547,0.86425340291156,18351.717666788736,0.06133333333333333,33399.594
