block,m2,m4,Qm,chi,Rp,C1
1,0.31046556144207715,0.11439710058349434,0.8425813622015133,5086.667758666992,-0.06475,8766.1885
2,0.33062404963374137,0.1267865044318323,0.8621758497568425,5416.944429199219,0.06075,9096.0225
3,0.32420122608169916,0.12245973492804417,0.858293830659002,5311.712888122559,0.011,9005.94025
4,0.33005440955609083,0.1257768834693439,0.8661044085574845,5407.611446166992,0.068,9077.76075
5,0.3278421115204692,0.12630638965176844,0.8509502201949363,5371.365155151368,0.03475,9031.635
6,0.3187799018137157,0.11987499948123008,0.8477215953295907,5222.889911315918,-0.0395,8902.687
7,0.32220743006840347,0.12138276383793167,0.8552913503427945,5279.046534240722,-0.00925,8942.71775
8,0.3172202209495008,0.11888577102562181,0.846431559564542,5197.336100036621,-0.0095,8890.13125
9,0.32815363370254635,0.12468025862585234,0.8636877120645996,5376.4691345825195,0.0395,9056.7495
10,0.33092895083129403,0.12600699785256522,0.8691102269291274,5421.939930419921,0.05425,9091.99175
11,0.33333888692781327,0.1266037920931788,0.8776578623845199,5461.424323425293,0.095,9142.9035
12,0.320359391130507,0.12026708729415604,0.8533518337771876,5248.7682642822265,0.00725,8933.68825
13,0.3316430452466011,0.12660263608854289,0.8687584465738669,5433.639653320312,0.0785,9106.528
14,0.33022037890180944,0.12644028660177045,0.8624268543893645,5410.330687927246,0.0365,9077.02175
15,0.32727135103568433,0.12597560514574815,0.8502164929853255,5362.013815368652,0.035,9018.0315
16,0.31440828303992746,0.11780935981462766,0.8390892591187922,5151.2653093261715,-0.023,8833.10175
17,0.3184644622839987,0.11963254114711011,0.8477594203497062,5217.721750061035,-0.025,8899.4325
18,0.3280353725105524,0.12490745806415457,0.86149544059145,5374.531543212891,0.0325,9070.6645
19,0.3281301955021918,0.12551937433515553,0.8577912833823814,5376.0851231079105,0.052,9062.98325
20,0.33394447273761035,0.12804775095051463,0.870916592007135,5471.346241333008,0.08225,9154.888
21,0.33171285551041363,0.12735950740091218,0.8639592030181208,5434.783424682617,0.07875,9088.362
22,0.3281501128077507,0.1256688290567314,0.8568751483084781,5376.411448242187,0.04225,9034.47425
23,0.3109453552737832,0.11576358279321994,0.8352109673302374,5094.528700805664,-0.0555,8785.1595
24,0.313926682241261,0.1170284617941982,0.8421025134578961,5143.374761840821,-0.06325,8796.79775
25,0.3290956075079739,0.12646890707652325,0.8563679514958593,5391.902433410644,0.02125,9041.908
26,0.3184036410525441,0.11853469401421791,0.8552844336305199,5216.7252550048825,-0.0105,8913.6015
27,0.3260743305869401,0.12388604920730448,0.858244085981007,5342.401832336426,0.02575,9036.33
28,0.3287396621145308,0.12614176996844234,0.8567325912282059,5386.070624084473,0.0505,9040.4135
29,0.32116792449727655,0.12051591985179021,0.8558938591079103,5262.015274963379,0.0095,8961.532
30,0.31399331817403436,0.11773435842248893,0.8374089363458742,5144.466524963379,-0.02325,8826.60525
31,0.3149734716452658,0.11821005125469798,0.8392542494251584,5160.525359436035,-0.03875,8837.01775
32,0.326810922536999,0.12501549049270644,0.8543371598875223,5354.470154846192,0.041,9025.61875
33,0.32426697359234097,0.12248716183276374,0.8584497231334324,5312.790095336914,0.0035,8952.907
34,0.329435901992023,0.12599261479558324,0.8613839287118462,5397.477818237305,0.04825,9075.82775
35,0.3253868349008262,0.12247564199824264,0.8644706049248284,5331.1379030151365,0.02625,9020.73325
36,0.3282107697613537,0.12443498260738889,0.8656915212277599,5377.405251770019,0.04225,9050.16125
37,0.3224765430726111,0.12179451348872418,0.8538243460506056,5283.45568170166,0.014,8963.17875
38,0.31072941041737795,0.11436517376564771,0.8442497249746952,5090.99066027832,-0.05675,8765.925
39,0.32304668571427464,0.12304801870394069,0.8481173630440192,5292.796898742676,0.03075,8972.57275
40,0.32464104034751656,0.12203994588773724,0.8635844953165274,5318.918805053711,0.04875,9040.15125
41,0.32352560630068183,0.12260073316659899,0.8537372920110683,5300.643533630371,0.0105,9008.89125
42,0.322427162643522,0.12091715847048115,0.8597561878344271,5282.6466327514645,0.02675,9015.86475
43,0.32574583338946106,0.12397572075685699,0.8558961974393333,5337.01973425293,0.03175,9002.398
44,0.31296622395515444,0.11647691692183021,0.840920758595306,5127.63861328125,-0.0395,8818.919
45,0.3246625836268067,0.1231472157613098,0.8559332223274633,5319.271770141601,0.03375,8998.25
46,0.32797644986957314,0.12553627080770452,0.8568722885979406,5373.566154663086,0.0435,9030.40275
47,0.3162146049998701,0.11806194051577339,0.846942511518898,5180.8600883178715,-0.046,8881.85375
48,0.32954386846721173,0.12613586160667273,0.8609697500856484,5399.246740966797,0.0405,9047.96275
49,0.3178090444020927,0.11836368681291876,0.8533241184301081,5206.983383483886,-0.00925,8904.94725
50,0.3241143126003444,0.1232195430515326,0.8525440448067556,5310.288897644043,0.017,8989.13875
