distance,exact_power_law,exponential_fit,absolute_error,relative_error
1,1.0,1.0000000373879432,3.738794318586258e-08,3.738794318586258e-08
2,0.14865088937534013,0.1486507654433503,1.2393198983717824e-07,8.337117279147437e-07
3,0.04874348196120343,0.04874406934163227,5.873804288444862e-07,1.2050440494013168e-05
4,0.02209708691207961,0.022095726209115936,1.360702963675714e-06,6.15783867389267e-05
5,0.011962790249769765,0.011964303358366703,1.513108596938595e-06,0.00012648458807239525
6,0.007245761944783737,0.0072453163865584865,4.4555822525070565e-07,6.149225280185549e-05
7,0.004742205719235527,0.004741729164081216,4.7655515431153234e-07,0.00010049229884281696
8,0.0032847516220848223,0.0032848364939491023,8.48718642800124e-08,2.5838137565526027e-05
9,0.002375927033702164,0.00237616913952785,2.42105825686012e-07,0.00010189952058787063
10,0.0017782794100389228,0.0017783922867495954,1.1287671067262105e-07,6.347523906276933e-05
11,0.001368264678315456,0.0013682328657304043,3.181258505170932e-08,2.3250315202812587e-05
12,0.0010770889572940968,0.0010770006211312504,8.833616284634194e-08,8.201380419706776e-05
13,0.0008642826227200463,0.0008642104606204191,7.216209962717345e-08,8.349363706985903e-05
14,0.0007049330977651856,0.0007049042943803965,2.880338478914845e-08,4.085974240741765e-05
15,0.0005831080507453127,0.0005831171918450574,9.141099744660285e-09,1.5676510953632662e-05
16,0.00048828125,0.0004883103829157545,2.9132915754489022e-08,5.966421146519352e-05
17,0.00041330005798268486,0.00041333210743779686,3.204945511200508e-08,7.754524707409498e-05
18,0.00035318366665074033,0.0003532079042243684,2.4237573628086307e-08,6.862597542500342e-05
19,0.00030438804926809216,0.0003044004165528533,1.236728476117048e-08,4.062999447878421e-05
20,0.00026434281586014104,0.00026434400963378527,1.1937736442272674e-09,4.516005628308323e-06
21,0.00023115161893187263,0.00023114479776731005,6.821164562576193e-09,2.950948210571087e-05
22,0.0002033937613324562,0.00020338273242257303,1.1028909883178516e-08,5.4224425621153984e-05
23,0.00017999003066448938,0.00017997813759475337,1.1893069736012337e-08,6.607626929172332e-05
24,0.00016011023143812524,0.00016009985315008495,1.0378288040291611e-08,6.481964298641534e-05
25,0.00014310835055998653,0.0001431008206559323,7.529904054231693e-09,5.261680415410415e-05
26,0.00012847638053898645,0.00012847214146510235,4.239073884097907e-09,3.2994966594747354e-05
27,0.00011581095650839697,0.00011580980888846274,1.147619934236603e-09,9.909424538371667e-06
28,0.00010478893193290843,0.00010479029052605092,1.3585931424867559e-09,1.296504427926225e-05
29,9.514927988462354e-05,9.515238963530855e-05,3.1097506850142047e-09,3.268286096106074e-05
30,8.66795303452117e-05,8.668362509450883e-05,4.094749297121371e-09,4.7240095565972e-05
31,7.92055003783212e-05,7.920990430982415e-05,4.403931502946438e-09,5.5601334274908614e-05
32,7.25834420778028e-05,7.258762281483233e-05,4.180737029531594e-09,5.759904614402589e-05
33,6.669398466562124e-05,6.66975700852252e-05,3.5854196039675256e-09,5.375926512628511e-05
34,6.143742119800576e-05,6.144019186390089e-05,2.7706658951317078e-09,4.509736641129792e-05
35,5.6730012340473174e-05,5.673187965972248e-05,1.867319249306855e-09,3.291589711103666e-05
