distance,exact_hurwitz,periodized_fit,absolute_error,relative_error
1,1.0000272223661726,1.0000271860936665,3.6272506109824576e-08,3.6271518713260525e-08
2,0.1486781971224892,0.148678100560406,9.656208319053228e-08,6.494703665997454e-07
3,0.04877093262343844,0.04877107670644117,1.44083002730222e-07,2.9542802439865234e-06
4,0.02212473895190495,0.022124225080784078,5.138711208704794e-07,2.322608741226458e-05
5,0.011990703446034532,0.011991216006232944,5.12560198411352e-07,4.274646610335958e-05
6,0.007273997797641701,0.007273716726014482,2.810716272184585e-07,3.864059833913953e-05
7,0.004770827877587333,0.004770613655197431,2.142223899017498e-07,4.490256102261328e-05
8,0.0033138263394606174,0.0033138575244419117,3.118498129433406e-08,9.410565943962517e-06
9,0.0024055236591666437,0.002405573837421673,5.017825502936363e-08,2.0859597384607352e-05
10,0.0018084709214844735,0.0018084366161236866,3.430536078688831e-08,1.896926313790489e-05
11,0.001399128266477947,0.001399038143443269,9.012303467804787e-08,6.441370447394101e-05
12,0.0011087066700138993,0.0011086135322995114,9.313771438790829e-08,8.400573109814579e-05
13,0.0008967420804198297,0.0008966723744846846,6.970593514508613e-08,7.773242347727426e-05
14,0.0007383282928790199,0.0007382820547299838,4.6238149036047053e-08,6.262546008598304e-05
15,0.0006175402459769032,0.0006175060013171156,3.424465978764824e-08,5.5453324719712334e-05
16,0.0005238599928950874,0.0005238263325784326,3.366031665484777e-08,6.425441360548574e-05
17,0.00045014433247692433,0.00045010465282986325,3.9679647061087366e-08,8.814872075085263e-05
18,0.00039142320613279736,0.0003913758094443588,4.739668843858902e-08,0.00012108809006717102
19,0.0003441648404469724,0.00034411116519573055,5.3675251241878854e-08,0.00015595797401085463
20,0.00030581282856092357,0.0003057555499648904,5.7278596033154706e-08,0.0001872995201106933
21,0.0002744868041402074,0.000274428514654175,5.828948603235932e-08,0.00021235806294930357
22,0.0002487843687193614,0.0002487269287505575,5.743996880393232e-08,0.0002308825474028349
23,0.0002276473079068371,0.00022759169814333126,5.560976350585389e-08,0.0002442803476007358
24,0.00021026958150190757,0.00021021604027967477,5.354122223279623e-08,0.0002546313254174166
25,0.0001960330405115649,0.00019598131248122267,5.172803034224631e-08,0.000263874039841741
26,0.0001844619174188649,0.00018441150417732003,5.041324154487982e-08,0.0002732989131323215
27,0.00017519027370047036,0.00017514063228704066,4.9641413429706276e-08,0.0002833571315413328
28,0.00016793856510123034,0.00016788923760872233,4.932749250800535e-08,0.0002937234367714862
29,0.000162496757364122,0.0001624474357529223,4.9321611199706905e-08,0.0003035236641011073
30,0.00015871226215949662,0.00015866280133722456,4.946082227206411e-08,0.0003116383170341234
31,0.00015648152731797158,0.00015643192139637132,4.9605921600260174e-08,0.00031700816352246225
32,0.0001557445077040282,0.00015569484275461225,4.966494941596299e-08,0.0003188873248124078
33,0.00015648152731797158,0.00015643192139637132,4.9605921600260174e-08,0.00031700816352246225
34,0.00015871226215949662,0.00015866280133722456,4.946082227206411e-08,0.0003116383170341234
35,0.000162496757364122,0.0001624474357529223,4.9321611199706905e-08,0.0003035236641011073
36,0.00016793856510123034,0.00016788923760872233,4.932749250800535e-08,0.0002937234367714862
37,0.00017519027370047036,0.00017514063228704066,4.9641413429706276e-08,0.0002833571315413328
38,0.0001844619174188649,0.00018441150417732003,5.041324154487982e-08,0.0002732989131323215
39,0.0001960330405115649,0.00019598131248122267,5.172803034224631e-08,0.000263874039841741
40,0.00021026958150190757,0.00021021604027967477,5.354122223279623e-08,0.0002546313254174166
41,0.0002276473079068371,0.00022759169814333126,5.560976350585389e-08,0.0002442803476007358
42,0.0002487843687193614,0.0002487269287505575,5.743996880393232e-08,0.0002308825474028349
43,0.0002744868041402074,0.000274428514654175,5.828948603235932e-08,0.00021235806294930357
44,0.00030581282856092357,0.0003057555499648904,5.7278596033154706e-08,0.0001872995201106933
45,0.0003441648404469724,0.00034411116519573055,5.3675251241878854e-08,0.00015595797401085463
46,0.00039142320613279736,0.0003913758094443588,4.739668843858902e-08,0.00012108809006717102
47,0.00045014433247692433,0.00045010465282986325,3.9679647061087366e-08,8.814872075085263e-05
48,0.0005238599928950874,0.0005238263325784326,3.366031665484777e-08,6.425441360548574e-05
49,0.0006175402459769032,0.0006175060013171156,3.424465978764824e-08,5.5453324719712334e-05
50,0.0007383282928790199,0.0007382820547299838,4.6238149036047053e-08,6.262546008598304e-05
51,0.0008967420804198297,0.0008966723744846846,6.970593514508613e-08,7.773242347727426e-05
52,0.0011087066700138993,0.0011086135322995114,9.313771438790829e-08,8.400573109814579e-05
53,0.001399128266477947,0.001399038143443269,9.012303467804787e-08,6.441370447394101e-05
54,0.0018084709214844735,0.0018084366161236866,3.430536078688831e-08,1.896926313790489e-05
55,0.0024055236591666437,0.002405573837421673,5.017825502936363e-08,2.0859597384607352e-05
56,0.0033138263394606174,0.0033138575244419117,3.118498129433406e-08,9.410565943962517e-06
57,0.004770827877587333,0.004770613655197431,2.142223899017498e-07,4.490256102261328e-05
58,0.007273997797641701,0.007273716726014482,2.810716272184585e-07,3.864059833913953e-05
59,0.011990703446034532,0.011991216006232944,5.12560198411352e-07,4.274646610335958e-05
60,0.02212473895190495,0.022124225080784078,5.138711208704794e-07,2.322608741226458e-05
61,0.04877093262343844,0.048771076706441166,1.4408300272328312e-07,2.954280243844248e-06
62,0.1486781971224892,0.14867810056040598,9.656208321828785e-08,6.494703667864277e-07
63,1.0000272223661726,1.0000271860936665,3.6272506109824576e-08,3.6271518713260525e-08
